"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","197.2","29.7","3.1","211.9","32.6","3.2","14.6","7.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","14.7","2.2","2.5","13.8","2.1","2.3","-0.8","-5.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","14.7","2.2","2.5","13.8","2.1","2.3","-0.8","-5.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","112.1","16.9","21.2","123.7","19.1","23.4","11.6","10.4","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.3","0.0","0.3","0.3","0.0","0.3","0.0","-5.8","844","3"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","110.6","16.7","59.1","122.3","18.8","61.6","11.7","10.6","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","4.2","0.6","31.2","4.6","0.7","32.7","0.4","8.3","846","4"
"Telecommunications equipment installers and repairers, except line installers","=""49-2022""","Line Item","106.4","16.0","61.3","117.8","18.1","63.8","11.4","10.7","847","4"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","1.2","0.2","0.5","1.1","0.2","0.5","-0.1","-6.4","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.0","0.5","0.2","0.0","0.5","0.0","-8.6","852","4"
"Audiovisual equipment installers and repairers","=""49-2097""","Line Item","0.8","0.1","2.9","0.7","0.1","2.9","0.0","-5.8","855","4"
"Security and fire alarm systems installers","=""49-2098""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-5.8","856","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-9.4","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.4","0.1","0.0","0.3","0.1","0.0","0.0","-9.6","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.4","0.1","0.0","0.3","0.1","0.0","0.0","-9.6","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-8.6","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","70.0","10.6","2.1","73.9","11.4","2.1","3.9","5.5","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-5.8","880","3"
"Line installers and repairers","=""49-9050""","Summary","67.8","10.2","28.9","71.8","11.1","29.3","4.0","5.9","887","3"
"Electrical power-line installers and repairers","=""49-9051""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","-5.8","888","4"
"Telecommunications line installers and repairers","=""49-9052""","Line Item","67.4","10.2","60.1","71.4","11.0","59.7","4.0","6.0","889","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.6","0.2","0.1","1.5","0.2","0.1","-0.1","-5.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.3","0.1","0.1","0.3","0.0","0.1","0.0","-5.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-5.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-5.8","906","4"
"Production occupations","=""51-0000""","Summary","0.7","0.1","0.0","0.6","0.1","0.0","-0.1","-12.1","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-10.1","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-5.8","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-5.8","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-19.9","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.8","931","2"
"Other production occupations","=""51-9000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-19.2","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-19.9","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","3.9","0.6","0.0","3.6","0.6","0.0","-0.2","-5.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-5.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-5.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-5.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-5.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-5.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-5.8","1064","4"
"Material moving workers","=""53-7000""","Summary","3.2","0.5","0.0","3.0","0.5","0.0","-0.2","-5.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","3.2","0.5","0.0","3.0","0.5","0.0","-0.2","-5.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.7","0.1","0.0","0.7","0.1","0.0","0.0","-5.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","2.4","0.4","0.1","2.3","0.4","0.1","-0.1","-5.8","1106","4"
