"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial production managers","=""11-3051""","Line Item","3.7","1.0","1.6","3.2","1.0","1.4","-0.5","-13.6","21","3"
"Purchasing managers","=""11-3061""","Line Item","0.1","0.0","0.2","0.1","0.0","0.1","0.0","-13.6","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-13.6","23","3"
"Human resources managers","=""11-3121""","Line Item","0.3","0.1","0.2","0.2","0.1","0.1","0.0","-13.6","25","3"
"Other management occupations","=""11-9000""","Summary","0.5","0.1","0.0","0.4","0.1","0.0","-0.1","-13.6","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","35","3"
"Managers, all other","=""11-9199""","Line Item","0.4","0.1","0.0","0.3","0.1","0.0","0.0","-13.6","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","13.7","3.6","0.1","11.7","3.7","0.1","-2.0","-14.6","51","1"
"Business operations specialists","=""13-1000""","Summary","10.4","2.7","0.1","8.8","2.8","0.1","-1.6","-14.9","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.7","0.4","0.3","1.3","0.4","0.3","-0.4","-22.3","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","58","3"
"Cost estimators","=""13-1051""","Line Item","2.3","0.6","1.0","1.9","0.6","0.8","-0.4","-18.0","59","3"
"Human resources workers","=""13-1070""","Summary","1.5","0.4","0.2","1.3","0.4","0.1","-0.2","-15.4","60","3"
"Human resources specialists","=""13-1071""","Line Item","1.5","0.4","0.2","1.3","0.4","0.1","-0.2","-15.4","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","2.2","0.6","0.2","2.0","0.6","0.2","-0.2","-11.1","64","3"
"Logisticians","=""13-1081""","Line Item","0.5","0.1","0.3","0.5","0.2","0.2","0.0","-3.3","65","4"
"Project management specialists","=""13-1082""","Line Item","1.7","0.4","0.2","1.4","0.5","0.2","-0.2","-13.6","66","4"
"Management analysts","=""13-1111""","Line Item","0.3","0.1","0.0","0.2","0.1","0.0","0.0","-13.6","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.3","0.1","0.1","0.2","0.1","0.1","0.0","-13.6","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.4","0.4","0.2","1.3","0.4","0.1","-0.1","-7.6","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.6","0.2","0.1","0.5","0.2","0.0","-0.1","-13.6","73","3"
"Financial specialists","=""13-2000""","Summary","3.3","0.9","0.1","2.8","0.9","0.1","-0.4","-13.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","3.2","0.8","0.2","2.7","0.9","0.2","-0.4","-13.6","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","6.0","1.6","0.1","5.4","1.7","0.1","-0.6","-10.3","92","1"
"Computer occupations","=""15-1200""","Summary","5.8","1.5","0.1","5.2","1.6","0.1","-0.6","-10.8","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.5","0.1","0.1","0.5","0.2","0.1","-0.1","-12.4","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.5","0.1","0.1","0.4","0.1","0.1","-0.1","-13.6","95","4"
"Computer support specialists","=""15-1230""","Summary","1.2","0.3","0.1","1.0","0.3","0.1","-0.2","-16.9","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.1","0.3","0.2","0.9","0.3","0.1","-0.2","-17.1","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.8","0.2","0.1","0.6","0.2","0.1","-0.1","-16.4","101","3"
"Database administrators","=""15-1242""","Line Item","0.2","0.1","0.3","0.2","0.1","0.2","0.0","-13.6","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","-0.1","-18.0","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","2.9","0.8","0.1","2.7","0.9","0.1","-0.2","-6.2","106","3"
"Computer programmers","=""15-1251""","Line Item","0.4","0.1","0.3","0.3","0.1","0.2","-0.1","-29.2","107","4"
"Software developers","=""15-1252""","Line Item","1.5","0.4","0.1","1.5","0.5","0.1","0.0","-0.7","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-5.0","109","4"
"Web developers","=""15-1254""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","-5.0","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.3","0.1","0.3","0.3","0.1","0.2","0.0","-5.0","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.4","0.1","0.1","0.3","0.1","0.1","0.0","-13.6","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.0","0.1","0.2","0.1","0.0","0.0","5.7","113","2"
"Data scientists","=""15-2051""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","7.9","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","1.2","0.3","0.0","1.1","0.4","0.0","-0.1","-10.1","120","1"
"Engineers","=""17-2000""","Summary","0.9","0.2","0.1","0.8","0.3","0.0","-0.1","-7.2","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-5.9","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-5.9","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-6.7","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","-0.1","-18.3","149","2"
"Drafters","=""17-3010""","Summary","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-21.7","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-22.3","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.3","0.0","0.0","0.2","0.0","-22.3","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.0","155","3"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.9","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-4.8","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-4.1","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","18.9","5.0","0.6","16.3","5.1","0.5","-2.6","-13.6","355","1"
"Art and design workers","=""27-1000""","Summary","18.2","4.8","1.8","15.7","4.9","1.5","-2.5","-13.6","356","2"
"Artists and related workers","=""27-1010""","Summary","0.6","0.2","0.2","0.5","0.2","0.2","-0.1","-13.6","357","3"
"Art directors","=""27-1011""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","-0.1","-13.6","358","4"
"Fine artists, including painters, sculptors, and illustrators","=""27-1013""","Line Item","0.1","0.0","0.4","0.1","0.0","0.3","0.0","-13.6","360","4"
"Designers","=""27-1020""","Summary","17.6","4.6","2.5","15.2","4.8","2.1","-2.4","-13.6","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.1","0.0","0.4","0.1","0.0","0.3","0.0","-13.6","364","4"
"Graphic designers","=""27-1024""","Line Item","17.4","4.6","6.4","15.0","4.7","5.4","-2.4","-13.6","367","4"
"Media and communication workers","=""27-3000""","Summary","0.4","0.1","0.1","0.4","0.1","0.0","-0.1","-13.6","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-13.6","392","3"
"Writers and editors","=""27-3040""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-13.6","393","3"
"Editors","=""27-3041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","394","4"
"Writers and authors","=""27-3043""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","396","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-13.3","401","2"
"Photographers","=""27-4021""","Line Item","0.3","0.1","0.2","0.2","0.1","0.1","0.0","-13.6","407","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-20.8","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-20.6","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-20.6","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-20.6","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.0","0.3","0.0","0.9","0.3","0.0","-0.2","-14.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.0","0.3","0.0","0.9","0.3","0.0","-0.2","-14.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.0","0.3","0.0","0.9","0.3","0.0","-0.2","-14.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.0","0.3","0.0","0.9","0.3","0.0","-0.1","-14.5","587","4"
"Sales and related occupations","=""41-0000""","Summary","23.6","6.2","0.2","20.3","6.4","0.1","-3.2","-13.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","1.0","0.3","0.1","0.9","0.3","0.1","-0.1","-13.6","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-13.6","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.8","0.2","0.2","0.7","0.2","0.2","-0.1","-13.6","647","3"
"Retail sales workers","=""41-2000""","Summary","1.3","0.3","0.0","1.1","0.3","0.0","-0.2","-14.5","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","653","4"
"Retail salespersons","=""41-2031""","Line Item","1.1","0.3","0.0","1.0","0.3","0.0","-0.2","-13.6","655","3"
"Sales representatives, services","=""41-3000""","Summary","5.2","1.4","0.2","4.5","1.4","0.2","-0.7","-13.6","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","5.2","1.4","0.5","4.5","1.4","0.4","-0.7","-13.6","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","15.8","4.2","1.0","13.7","4.3","0.8","-2.2","-13.6","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-13.6","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","15.5","4.1","1.2","13.4","4.2","1.0","-2.1","-13.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","62.8","16.5","0.3","48.6","15.3","0.3","-14.2","-22.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","4.4","1.1","0.3","3.4","1.1","0.2","-1.0","-22.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","4.4","1.1","0.3","3.4","1.1","0.2","-1.0","-22.3","679","3"
"Financial clerks","=""43-3000""","Summary","8.7","2.3","0.3","6.7","2.1","0.2","-2.0","-22.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-22.3","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","1.2","0.3","0.3","1.0","0.3","0.2","-0.3","-22.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","6.8","1.8","0.4","5.3","1.7","0.3","-1.5","-22.3","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","-0.1","-30.9","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.3","0.1","0.4","0.2","0.1","0.4","-0.1","-22.3","690","3"
"Information and record clerks","=""43-4000""","Summary","21.3","5.6","0.4","16.4","5.2","0.3","-4.9","-23.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","17.8","4.7","0.6","13.8","4.4","0.5","-4.0","-22.3","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-30.9","700","3"
"Order clerks","=""43-4151""","Line Item","1.6","0.4","1.2","1.1","0.4","1.0","-0.5","-30.9","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-22.3","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","1.5","0.4","0.1","1.1","0.4","0.1","-0.3","-23.1","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","13.2","3.5","0.5","10.6","3.3","0.4","-2.7","-20.1","711","2"
"Couriers and messengers","=""43-5021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","713","3"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","3.2","0.8","0.8","2.7","0.9","0.7","-0.4","-13.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","9.9","2.6","1.1","7.7","2.4","1.0","-2.2","-22.3","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-22.3","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.9","0.8","0.1","2.1","0.7","0.1","-0.8","-27.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.1","0.1","0.2","0.1","0.1","-0.1","-35.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.6","0.7","0.1","1.9","0.6","0.1","-0.7","-26.6","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","12.3","3.2","0.4","9.4","3.0","0.3","-2.9","-23.6","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.8","0.2","0.4","0.5","0.2","0.3","-0.3","-39.6","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.8","0.2","0.5","0.5","0.2","0.4","-0.3","-39.6","732","4"
"Desktop publishers","=""43-9031""","Line Item","0.2","0.0","2.1","0.1","0.0","1.7","0.0","-27.5","734","3"
"Mail clerks and mail machine operators, except postal service","=""43-9051""","Line Item","4.1","1.1","5.7","3.2","1.0","4.6","-0.9","-22.3","736","3"
"Office clerks, general","=""43-9061""","Line Item","6.5","1.7","0.2","5.1","1.6","0.2","-1.5","-22.3","737","3"
"Office machine operators, except computer","=""43-9071""","Line Item","0.2","0.1","0.7","0.2","0.1","0.6","-0.1","-30.9","738","3"
"Proofreaders and copy markers","=""43-9081""","Line Item","0.2","0.1","3.2","0.2","0.1","2.9","0.0","-13.6","739","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-24.0","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.5","0.1","0.0","0.4","0.1","0.0","-0.1","-13.6","763","1"
"Construction trades workers","=""47-2000""","Summary","0.5","0.1","0.0","0.4","0.1","0.0","-0.1","-13.6","766","2"
"Electricians","=""47-2111""","Line Item","0.4","0.1","0.1","0.3","0.1","0.0","-0.1","-13.6","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","6.8","1.8","0.1","5.9","1.9","0.1","-0.9","-13.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.5","0.1","0.1","0.4","0.1","0.1","-0.1","-13.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.5","0.1","0.1","0.4","0.1","0.1","-0.1","-13.6","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.4","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","844","3"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-15.2","848","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","6.1","1.6","0.2","5.3","1.7","0.1","-0.8","-13.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.5","0.7","0.5","2.2","0.7","0.4","-0.3","-13.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.1","0.5","0.5","1.8","0.6","0.4","-0.3","-13.6","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.4","0.1","0.7","0.4","0.1","0.6","-0.1","-13.6","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","3.0","0.8","0.2","2.6","0.8","0.2","-0.4","-13.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.6","0.2","0.2","0.5","0.2","0.1","-0.1","-13.6","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.6","0.2","0.3","0.5","0.2","0.3","-0.1","-13.6","906","4"
"Production occupations","=""51-0000""","Summary","192.7","50.7","2.1","160.4","50.6","1.8","-32.3","-16.8","907","1"
"Supervisors of production workers","=""51-1000""","Summary","16.6","4.4","2.4","14.3","4.5","2.1","-2.3","-13.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","16.6","4.4","2.4","14.3","4.5","2.1","-2.3","-13.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","3.1","0.8","0.2","2.3","0.7","0.1","-0.8","-25.9","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.2","0.0","0.1","0.1","0.0","0.0","0.0","-13.6","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.2","0.0","0.1","0.1","0.0","0.0","0.0","-13.6","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","2.9","0.8","0.2","2.1","0.7","0.2","-0.8","-26.6","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","2.1","0.6","0.1","1.8","0.6","0.1","-0.4","-17.0","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-21.2","932","3"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.2","0.0","0.6","0.1","0.0","0.5","0.0","-22.3","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.5","0.1","0.2","0.4","0.1","0.1","-0.1","-22.3","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.5","0.1","0.2","0.4","0.1","0.2","-0.1","-22.3","937","4"
"Machinists","=""51-4041""","Line Item","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-18.0","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-18.0","951","4"
"Tool and die makers","=""51-4111""","Line Item","1.0","0.3","1.5","0.8","0.3","1.4","-0.1","-13.6","953","3"
"Printing workers","=""51-5100""","Summary","135.5","35.6","60.9","113.0","35.6","57.0","-22.5","-16.6","963","2"
"Prepress technicians and workers","=""51-5111""","Line Item","15.7","4.1","61.0","11.5","3.6","54.0","-4.2","-26.6","964","3"
"Printing press operators","=""51-5112""","Line Item","87.5","23.0","56.3","75.6","23.8","53.1","-11.9","-13.6","965","3"
"Print binding and finishing workers","=""51-5113""","Line Item","32.3","8.5","78.0","25.9","8.2","75.0","-6.4","-19.7","966","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","5.9","1.6","1.1","5.1","1.6","1.0","-0.8","-13.6","967","2"
"Pressers, textile, garment, and related materials","=""51-6021""","Line Item","0.2","0.1","0.8","0.2","0.1","0.8","0.0","-13.6","969","3"
"Sewing machine operators","=""51-6031""","Line Item","4.7","1.2","3.3","4.1","1.3","3.4","-0.6","-13.6","970","3"
"Tailors, dressmakers, and sewers","=""51-6050""","Summary","0.4","0.1","0.9","0.3","0.1","0.9","-0.1","-13.6","974","3"
"Sewers, hand","=""51-6051""","Line Item","0.2","0.0","2.6","0.2","0.0","2.7","0.0","-13.6","975","4"
"Tailors, dressmakers, and custom sewers","=""51-6052""","Line Item","0.2","0.1","0.6","0.2","0.1","0.6","0.0","-13.6","976","4"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.3","0.1","0.5","0.3","0.1","0.5","0.0","-13.6","977","3"
"Textile bleaching and dyeing machine operators and tenders","=""51-6061""","Line Item","0.1","0.0","0.7","0.0","0.0","0.7","0.0","-13.6","978","4"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.3","0.1","2.3","0.2","0.1","2.2","0.0","-13.6","979","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.3","0.1","0.4","0.2","0.1","0.4","0.0","-13.6","982","3"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.3","0.1","1.8","0.2","0.1","1.7","0.0","-13.6","986","4"
"Woodworkers","=""51-7000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.6","987","2"
"Other production occupations","=""51-9000""","Summary","29.5","7.7","1.1","23.9","7.5","0.9","-5.6","-18.9","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.6","0.2","0.4","0.5","0.2","0.4","-0.1","-14.1","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.6","0.2","0.5","0.5","0.2","0.4","-0.1","-13.6","1016","4"
"Cutting workers","=""51-9030""","Summary","3.8","1.0","5.9","3.2","1.0","5.5","-0.5","-14.2","1017","3"
"Cutters and trimmers, hand","=""51-9031""","Line Item","0.1","0.0","1.1","0.1","0.0","1.0","0.0","-35.2","1018","4"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","3.7","1.0","6.6","3.2","1.0","6.0","-0.5","-13.6","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.6","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","5.8","1.5","1.0","4.2","1.3","0.7","-1.5","-26.6","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","1.2","0.3","0.3","1.0","0.3","0.3","-0.2","-13.6","1028","3"
"Painting workers","=""51-9120""","Summary","0.7","0.2","0.4","0.6","0.2","0.3","-0.1","-13.6","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.3","0.1","2.2","0.3","0.1","1.9","0.0","-13.6","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.1","0.3","0.4","0.1","0.2","-0.1","-13.6","1031","4"
"Photographic process workers and processing machine operators","=""51-9151""","Line Item","0.2","0.1","3.6","0.2","0.1","3.6","0.0","-13.6","1033","3"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.9","0.2","0.4","0.7","0.2","0.3","-0.2","-20.0","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.8","0.2","0.4","0.6","0.2","0.4","-0.2","-22.3","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-2.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","16.2","4.3","2.4","13.2","4.2","2.1","-2.9","-18.2","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","0.4","0.1","3.6","0.4","0.1","3.2","-0.1","-13.6","1038","4"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.5","0.1","0.0","0.4","0.0","-13.6","1039","4"
"Etchers and engravers","=""51-9194""","Line Item","0.5","0.1","5.4","0.4","0.1","4.6","-0.1","-13.6","1041","4"
