"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Human resources workers","=""13-1070""","Summary","0.8","0.5","0.1","0.8","0.5","0.1","0.0","1.0","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.8","0.5","0.1","0.8","0.5","0.1","0.0","1.0","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.7","0.5","0.1","0.8","0.5","0.1","0.1","10.8","64","3"
"Logisticians","=""13-1081""","Line Item","0.5","0.3","0.2","0.5","0.3","0.2","0.1","15.4","65","4"
"Project management specialists","=""13-1082""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.0","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","3.0","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.1","10.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","3.0","73","3"
"Financial specialists","=""13-2000""","Summary","1.0","0.6","0.0","1.1","0.6","0.0","0.0","2.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.0","0.6","0.1","1.0","0.6","0.1","0.0","3.0","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","1.3","0.8","0.0","1.4","0.8","0.0","0.0","2.8","92","1"
"Computer occupations","=""15-1200""","Summary","1.3","0.8","0.0","1.3","0.8","0.0","0.0","2.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","95","4"
"Computer support specialists","=""15-1230""","Summary","0.7","0.5","0.1","0.8","0.5","0.1","0.0","1.7","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.5","0.3","0.3","0.5","0.3","0.3","0.0","3.0","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.2","0.2","0.0","0.2","0.1","0.0","0.0","-1.1","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-1.8","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-2.1","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","12.5","106","3"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","1.0","0.6","0.0","1.1","0.7","0.0","0.1","8.6","120","1"
"Engineers","=""17-2000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.1","10.7","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.5","0.3","0.2","0.6","0.4","0.2","0.1","12.1","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.5","0.3","0.2","0.6","0.4","0.2","0.1","12.3","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","11.3","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","2.2","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.0","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.0","161","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","3.9","2.4","0.3","4.0","2.5","0.3","0.1","3.8","166","1"
"Life scientists","=""19-1000""","Summary","0.9","0.6","0.3","0.9","0.6","0.3","0.0","3.0","167","2"
"Agricultural and food scientists","=""19-1010""","Summary","0.9","0.6","2.5","0.9","0.6","2.5","0.0","3.0","168","3"
"Food scientists and technologists","=""19-1012""","Line Item","0.9","0.6","5.9","0.9","0.6","5.6","0.0","3.0","170","4"
"Physical scientists","=""19-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.1","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.0","189","3"
"Life, physical, and social science technicians","=""19-4000""","Summary","2.6","1.6","0.7","2.7","1.6","0.6","0.1","3.0","213","2"
"Agricultural and food science technicians","=""19-4010""","Summary","2.3","1.4","5.9","2.4","1.5","5.8","0.1","3.0","214","3"
"Agricultural technicians","=""19-4012""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","3.0","215","4"
"Food science technicians","=""19-4013""","Line Item","2.2","1.4","10.6","2.3","1.4","10.3","0.1","3.0","216","4"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.0","218","3"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.0","219","3"
"Environmental science and protection technicians, including health","=""19-4042""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.0","220","4"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.0","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.0","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.3","0.2","0.2","0.4","0.2","0.2","0.0","12.7","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","14.3","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.3","0.1","0.0","0.2","0.0","6.1","231","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.4","0.3","0.0","0.5","0.3","0.0","0.0","3.0","355","1"
"Art and design workers","=""27-1000""","Summary","0.2","0.2","0.0","0.3","0.2","0.0","0.0","3.0","356","2"
"Designers","=""27-1020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.0","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","367","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.0","369","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.0","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.0","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.3","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.2","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.2","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.2","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","4.3","2.7","0.0","4.4","2.7","0.0","0.1","3.0","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.4","0.3","0.0","0.5","0.3","0.0","0.0","3.0","559","2"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","3.0","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.0","562","2"
"Cooks","=""35-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","563","3"
"Food preparation workers","=""35-2021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.0","570","3"
"Food and beverage serving workers","=""35-3000""","Summary","3.5","2.2","0.1","3.6","2.2","0.1","0.1","3.0","571","2"
"Fast food and counter workers","=""35-3023""","Line Item","3.5","2.2","0.1","3.6","2.2","0.1","0.1","3.0","573","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.9","1.2","0.0","1.9","1.2","0.0","0.0","2.0","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","583","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.8","1.1","0.0","1.8","1.1","0.0","0.0","2.0","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.8","1.1","0.0","1.8","1.1","0.0","0.0","2.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.8","1.1","0.1","1.8","1.1","0.1","0.0","2.0","587","4"
"Personal care and service occupations","=""39-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","596","1"
"Sales and related occupations","=""41-0000""","Summary","5.3","3.3","0.0","5.3","3.3","0.0","0.1","1.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","3.0","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.0","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","647","3"
"Retail sales workers","=""41-2000""","Summary","2.6","1.6","0.0","2.6","1.6","0.0","0.0","-1.0","648","2"
"Cashiers","=""41-2010""","Summary","0.7","0.4","0.0","0.6","0.4","0.0","-0.1","-12.4","649","3"
"Cashiers","=""41-2011""","Line Item","0.7","0.4","0.0","0.6","0.4","0.0","-0.1","-12.4","650","4"
"Retail salespersons","=""41-2031""","Line Item","1.9","1.2","0.1","2.0","1.2","0.1","0.1","3.0","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","2.0","1.3","0.1","2.1","1.3","0.1","0.1","3.0","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.0","1.2","0.1","2.0","1.3","0.2","0.1","3.0","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.0","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.0","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.0","667","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.0","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.0","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","10.8","6.8","0.1","10.0","6.1","0.1","-0.8","-7.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.6","0.4","0.0","0.6","0.4","0.0","0.0","-7.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.6","0.4","0.0","0.6","0.4","0.0","0.0","-7.3","679","3"
"Financial clerks","=""43-3000""","Summary","1.5","0.9","0.0","1.4","0.8","0.0","-0.1","-8.0","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-7.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.1","0.7","0.1","1.0","0.6","0.1","-0.1","-7.3","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-17.6","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-7.3","690","3"
"Information and record clerks","=""43-4000""","Summary","1.3","0.8","0.0","1.2","0.7","0.0","-0.1","-8.5","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.9","0.6","0.0","0.8","0.5","0.0","-0.1","-7.3","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-17.6","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.3","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-8.3","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","4.5","2.8","0.2","4.3","2.6","0.2","-0.2","-4.5","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.1","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.1","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.1","0.7","0.3","1.2","0.7","0.3","0.0","3.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","3.2","2.0","0.4","2.9","1.8","0.4","-0.2","-7.3","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.3","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.0","0.6","0.0","0.9","0.5","0.0","-0.1","-13.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-22.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.9","0.6","0.0","0.8","0.5","0.0","-0.1","-12.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.8","1.1","0.1","1.7","1.0","0.1","-0.1","-8.1","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-28.8","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-27.9","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.7","1.1","0.1","1.6","1.0","0.1","-0.1","-7.3","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.5","0.3","0.0","0.4","0.3","0.0","0.0","-2.4","742","1"
"Agricultural workers","=""45-2000""","Summary","0.4","0.3","0.1","0.4","0.3","0.1","0.0","-2.7","745","2"
"Agricultural inspectors","=""45-2011""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","3.0","746","3"
"Graders and sorters, agricultural products","=""45-2041""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-7.3","748","3"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-2.1","749","3"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","0.3","0.2","0.1","0.2","0.2","0.1","0.0","-2.1","752","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.0","763","1"
"Construction trades workers","=""47-2000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.0","766","2"
"Electricians","=""47-2111""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.0","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","11.5","7.2","0.2","12.8","7.8","0.2","1.3","11.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.4","0.9","0.2","1.4","0.9","0.2","0.0","3.0","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.4","0.9","0.2","1.4","0.9","0.2","0.0","3.0","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.1","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.1","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-0.1","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.0","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-0.1","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","9.8","6.1","0.3","11.1","6.8","0.3","1.3","12.9","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.0","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","5.0","3.1","1.0","6.1","3.8","1.1","1.1","22.4","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","4.4","2.8","1.1","5.5","3.4","1.2","1.0","23.6","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.3","0.8","0.6","0.4","0.9","0.1","13.3","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","4.7","2.9","0.3","4.8","3.0","0.3","0.1","3.0","896","3"
"Production occupations","=""51-0000""","Summary","74.9","47.0","0.8","76.6","46.9","0.9","1.6","2.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","7.4","4.6","1.1","7.6","4.7","1.1","0.2","3.0","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","7.4","4.6","1.1","7.6","4.7","1.1","0.2","3.0","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.6","0.3","0.0","0.5","0.3","0.0","-0.1","-12.4","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.6","0.3","0.0","0.5","0.3","0.0","-0.1","-12.4","919","3"
"Food processing workers","=""51-3000""","Summary","27.6","17.3","3.3","28.4","17.4","3.3","0.8","2.9","920","2"
"Miscellaneous food processing workers","=""51-3090""","Summary","27.3","17.1","10.1","28.1","17.2","9.8","0.8","2.9","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","0.7","0.4","3.1","0.7","0.4","3.1","0.0","3.0","927","4"
"Food batchmakers","=""51-3092""","Line Item","24.0","15.1","14.0","24.7","15.1","13.4","0.7","3.0","928","4"
"Food cooking machine operators and tenders","=""51-3093""","Line Item","0.8","0.5","2.8","0.7","0.5","2.7","0.0","-2.1","929","4"
"Food processing workers, all other","=""51-3099""","Line Item","1.9","1.2","3.8","1.9","1.2","3.8","0.1","3.0","930","4"
"Metal workers and plastic workers","=""51-4000""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-1.2","931","2"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.4","0.2","0.2","0.4","0.2","0.2","0.0","-2.1","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.4","0.2","0.2","0.4","0.2","0.2","0.0","-2.1","951","4"
"Plant and system operators","=""51-8000""","Summary","0.4","0.2","0.1","0.4","0.2","0.1","0.0","-4.4","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","3.0","1002","3"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.3","0.2","0.2","0.2","0.2","0.2","0.0","-7.3","1003","3"
"Other production occupations","=""51-9000""","Summary","38.5","24.2","1.5","39.2","24.0","1.5","0.7","1.8","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","5.8","3.6","3.3","5.7","3.5","3.3","-0.1","-2.1","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","5.8","3.6","10.4","5.7","3.5","9.8","-0.1","-2.1","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.3","0.8","0.8","1.4","0.8","0.9","0.0","2.8","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-2.1","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","1.3","0.8","1.1","1.3","0.8","1.1","0.0","3.0","1016","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","3.0","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","4.1","2.6","0.7","4.2","2.6","0.7","0.1","3.0","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","21.7","13.6","5.8","22.4","13.7","5.7","0.7","3.0","1028","3"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","1034","3"
"Miscellaneous production workers","=""51-9190""","Summary","4.2","2.6","0.6","4.2","2.6","0.7","0.0","0.6","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.5","0.3","3.3","0.5","0.3","3.3","0.0","3.0","1039","4"
"Cooling and freezing equipment operators and tenders","=""51-9193""","Line Item","1.5","0.9","21.0","1.5","0.9","20.6","0.0","3.0","1040","4"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.0","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","1.0","0.6","0.5","0.9","0.6","0.5","-0.1","-7.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","1.2","0.7","0.4","1.2","0.7","0.4","0.0","3.0","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","31.4","19.7","0.2","32.4","19.8","0.2","0.9","3.0","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.4","0.9","0.2","1.4","0.9","0.2","0.0","3.0","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.4","0.9","0.2","1.4","0.9","0.2","0.0","3.0","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","8.8","5.6","0.2","9.1","5.6","0.2","0.3","3.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","8.8","5.5","0.2","9.1","5.6","0.2","0.3","3.0","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","2.5","1.6","0.5","2.6","1.6","0.5","0.1","3.0","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","5.1","3.2","0.2","5.2","3.2","0.2","0.2","3.0","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.2","0.7","0.1","1.2","0.7","0.1","0.0","3.0","1064","4"
"Other transportation workers","=""53-6000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","1085","2"
"Material moving workers","=""53-7000""","Summary","21.1","13.3","0.3","21.8","13.3","0.3","0.6","3.0","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.2","0.2","0.8","0.3","0.2","0.8","0.0","3.0","1096","3"
