"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Human resources specialists","=""13-1071""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","0.7","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.3","0.3","0.0","0.4","0.4","0.0","0.0","10.3","64","3"
"Logisticians","=""13-1081""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","15.1","65","4"
"Project management specialists","=""13-1082""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","66","4"
"Business operations specialists, all other","=""13-1199""","Line Item","0.4","0.4","0.0","0.4","0.4","0.0","0.0","2.8","73","3"
"Financial specialists","=""13-2000""","Summary","1.1","1.1","0.0","1.1","1.2","0.0","0.0","2.8","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.1","1.1","0.1","1.1","1.1","0.1","0.0","2.8","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","2.5","92","1"
"Computer occupations","=""15-1200""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","2.2","93","2"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.2","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.4","105","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.9","0.9","0.0","0.9","1.0","0.0","0.0","3.2","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","2.8","121","2"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.2","0.2","0.3","0.2","0.2","0.3","0.0","2.8","125","3"
"Surveyors","=""17-1022""","Line Item","0.2","0.2","0.4","0.2","0.2","0.4","0.0","2.8","127","4"
"Engineers","=""17-2000""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","3.6","128","2"
"Marine engineers and naval architects","=""17-2121""","Line Item","0.2","0.2","2.8","0.2","0.2","2.8","0.0","2.8","142","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.7","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","155","3"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","2.8","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.3","0.3","0.0","0.4","0.4","0.0","0.0","11.2","166","1"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.3","0.2","0.3","0.3","0.2","0.0","13.8","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.2","0.2","0.3","0.3","0.2","0.0","14.1","230","3"
"Protective service occupations","=""33-0000""","Summary","0.5","0.6","0.0","0.5","0.5","0.0","0.0","-4.8","522","1"
"Other protective service workers","=""33-9000""","Summary","0.5","0.6","0.0","0.5","0.5","0.0","0.0","-4.7","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-5.5","549","3"
"Security guards","=""33-9032""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-5.5","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","562","2"
"Cooks","=""35-2010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","563","3"
"Cooks, institution and cafeteria","=""35-2012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","565","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.7","587","4"
"Sales and related occupations","=""41-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","2.8","644","1"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","9.2","9.6","0.0","8.5","8.7","0.0","-0.6","-7.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.7","0.0","0.7","0.7","0.0","-0.1","-7.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.7","0.0","0.7","0.7","0.0","-0.1","-7.5","679","3"
"Financial clerks","=""43-3000""","Summary","2.0","2.1","0.1","1.8","1.8","0.1","-0.2","-8.9","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.7","0.7","0.1","0.6","0.6","0.1","0.0","-7.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.9","0.9","0.1","0.8","0.8","0.1","-0.1","-7.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.3","0.2","0.2","0.2","0.2","0.0","-17.8","689","3"
"Information and record clerks","=""43-4000""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","-0.1","-10.4","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-7.5","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-17.8","700","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-8.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.8","3.9","0.2","3.6","3.7","0.2","-0.1","-3.5","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","0.4","0.4","0.4","0.4","0.4","0.3","0.0","2.8","712","3"
"Dispatchers","=""43-5030""","Summary","1.3","1.4","0.4","1.3","1.3","0.4","0.0","-2.4","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","1.3","1.4","0.6","1.3","1.3","0.6","0.0","-2.4","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.5","0.5","0.1","0.5","0.5","0.1","0.0","2.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.2","1.3","0.1","1.1","1.2","0.1","-0.1","-7.5","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.4","0.4","0.7","0.4","0.4","0.7","0.0","-7.5","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.9","1.0","0.0","0.8","0.8","0.0","-0.1","-14.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-22.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.8","0.8","0.0","0.7","0.7","0.0","-0.1","-12.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.2","1.3","0.0","1.1","1.2","0.0","-0.1","-7.9","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.0","1.1","0.0","1.0","1.0","0.0","-0.1","-7.5","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-9.6","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","1.2","1.2","0.0","1.2","1.2","0.0","0.0","2.7","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","765","3"
"Construction trades workers","=""47-2000""","Summary","1.0","1.0","0.0","1.0","1.0","0.0","0.0","2.8","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","771","3"
"Construction equipment operators","=""47-2070""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","784","4"
"Electricians","=""47-2111""","Line Item","0.5","0.5","0.1","0.5","0.5","0.1","0.0","2.8","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","7.5","7.8","0.1","7.7","7.9","0.1","0.2","2.5","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.0","1.0","0.2","1.0","1.0","0.2","0.0","2.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.0","1.0","0.2","1.0","1.0","0.2","0.0","2.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","3.1","3.3","0.2","3.2","3.3","0.2","0.1","2.2","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.6","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.4","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-0.3","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","1.6","1.7","0.7","1.7","1.7","0.7","0.0","2.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","1.6","1.7","0.9","1.6","1.7","0.9","0.0","2.8","866","4"
"Small engine mechanics","=""49-3050""","Summary","1.0","1.0","1.1","1.0","1.0","1.1","0.0","2.8","868","3"
"Motorboat mechanics and service technicians","=""49-3051""","Line Item","1.0","1.0","3.2","1.0","1.0","3.2","0.0","2.8","869","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.2","3.3","0.1","3.3","3.4","0.1","0.1","2.8","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.2","1.2","0.1","1.2","1.3","0.1","0.0","2.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.6","1.7","0.4","1.7","1.7","0.4","0.0","2.8","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.1","0.7","0.1","0.2","0.7","0.0","2.8","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.5","0.5","0.2","0.5","0.5","0.3","0.0","2.8","906","4"
"Production occupations","=""51-0000""","Summary","2.0","2.1","0.0","2.0","2.1","0.0","0.0","-0.9","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.0","910","2"
"Metal workers and plastic workers","=""51-4000""","Summary","0.7","0.7","0.0","0.7","0.7","0.0","0.0","2.8","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.6","0.1","0.6","0.6","0.1","0.0","2.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.6","0.6","0.1","0.6","0.6","0.1","0.0","2.8","955","4"
"Other production occupations","=""51-9000""","Summary","1.0","1.1","0.0","1.0","1.0","0.0","0.0","-4.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.5","0.5","0.1","0.4","0.4","0.1","-0.1","-12.7","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","62.4","64.9","0.4","63.9","65.5","0.4","1.5","2.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","4.5","4.7","0.7","4.7","4.8","0.7","0.1","2.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","4.5","4.7","0.8","4.7","4.8","0.7","0.1","2.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","4.8","5.0","0.1","5.0","5.1","0.1","0.1","2.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","3.0","3.1","0.1","3.1","3.1","0.1","0.1","2.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","2.7","2.8","0.1","2.8","2.9","0.1","0.1","2.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.8","1064","4"
"Passenger vehicle drivers","=""53-3050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","1065","3"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.8","1068","4"
"Motor vehicle operators, all other","=""53-3099""","Line Item","1.7","1.8","2.5","1.8","1.8","2.4","0.0","2.8","1070","3"
"Water transportation workers","=""53-5000""","Summary","20.6","21.4","24.7","21.1","21.7","24.9","0.6","2.8","1079","2"
"Sailors and marine oilers","=""53-5011""","Line Item","7.7","8.0","24.9","7.9","8.1","25.1","0.2","2.8","1080","3"
"Ship and boat captains and operators","=""53-5020""","Summary","10.5","10.9","24.2","10.7","11.0","24.4","0.3","2.8","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","10.3","10.7","25.9","10.5","10.8","26.1","0.3","2.8","1082","4"
"Motorboat operators","=""53-5022""","Line Item","0.2","0.2","5.6","0.2","0.2","5.6","0.0","2.8","1083","4"
"Ship engineers","=""53-5031""","Line Item","2.5","2.6","26.5","2.5","2.6","26.9","0.1","2.8","1084","3"
"Other transportation workers","=""53-6000""","Summary","1.0","1.1","0.4","1.1","1.1","0.4","0.0","2.8","1085","2"
"Transportation inspectors","=""53-6051""","Line Item","0.7","0.8","2.9","0.8","0.8","2.9","0.0","2.8","1092","3"
"Passenger attendants","=""53-6061""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","2.8","1093","3"
"Material moving workers","=""53-7000""","Summary","29.5","30.7","0.4","30.1","30.9","0.4","0.6","2.1","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","5.8","6.0","12.0","5.8","5.9","11.9","0.0","-0.3","1097","3"
"Hoist and winch operators","=""53-7041""","Line Item","0.2","0.2","8.5","0.2","0.2","8.6","0.0","-0.3","1099","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","4.2","4.3","0.5","4.3","4.4","0.5","0.1","2.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","14.1","14.6","0.2","14.5","14.8","0.2","0.4","2.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.7","0.7","0.2","0.7","0.7","0.2","0.0","2.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","13.2","13.7","0.4","13.6","13.9","0.4","0.4","2.8","1103","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","3.7","3.9","28.0","3.8","3.9","28.3","0.1","2.8","1112","3"
"Material moving workers, all other","=""53-7199""","Line Item","1.4","1.5","5.5","1.5","1.5","5.5","0.0","2.8","1113","3"
