"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Database administrators","=""15-1242""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","1.8","103","4"
"Database architects","=""15-1243""","Line Item","0.4","0.1","0.7","0.4","0.1","0.6","0.0","1.8","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.8","0.2","0.2","0.8","0.1","0.2","0.0","-3.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","11.6","2.2","0.5","13.4","2.6","0.5","1.8","15.5","106","3"
"Computer programmers","=""15-1251""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","-0.1","-16.5","107","4"
"Software developers","=""15-1252""","Line Item","9.8","1.9","0.6","11.5","2.2","0.6","1.7","17.1","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.7","0.1","0.3","0.8","0.1","0.3","0.1","12.0","109","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","12.0","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","1.6","0.3","0.4","1.6","0.3","0.3","0.0","1.8","112","3"
"Mathematical science occupations","=""15-2000""","Summary","1.1","0.2","0.3","1.3","0.3","0.3","0.2","23.2","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.4","0.1","0.4","0.5","0.1","0.4","0.1","17.1","116","3"
"Statisticians","=""15-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","27.3","117","3"
"Data scientists","=""15-2051""","Line Item","0.6","0.1","0.3","0.7","0.1","0.3","0.2","27.3","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","6.4","1.2","0.2","6.7","1.3","0.2","0.3","4.5","120","1"
"Engineers","=""17-2000""","Summary","5.1","1.0","0.3","5.4","1.0","0.3","0.3","6.2","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","1.0","0.2","0.3","1.1","0.2","0.3","0.0","1.8","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.8","0.1","0.4","0.8","0.2","0.4","0.0","1.8","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.8","137","4"
"Mechanical engineers","=""17-2141""","Line Item","1.9","0.4","0.7","2.1","0.4","0.7","0.2","10.0","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.5","0.1","0.3","0.5","0.1","0.3","0.0","1.8","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.3","0.3","0.2","1.3","0.3","0.2","0.0","-2.1","149","2"
"Drafters","=""17-3010""","Summary","0.7","0.1","0.4","0.7","0.1","0.4","0.0","-4.3","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.4","0.1","0.8","0.4","0.1","0.8","0.0","-8.4","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","0.6","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","1.8","158","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.8","162","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.4","0.3","0.1","1.4","0.3","0.1","0.1","4.9","166","1"
"Life scientists","=""19-1000""","Summary","0.7","0.1","0.2","0.7","0.1","0.2","0.0","1.8","167","2"
"Biological scientists","=""19-1020""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.8","172","3"
"Biological scientists, all other","=""19-1029""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","176","4"
"Medical scientists","=""19-1040""","Summary","0.4","0.1","0.3","0.4","0.1","0.3","0.0","1.8","180","3"
"Medical scientists, except epidemiologists","=""19-1042""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","1.8","182","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","213","2"
"Agricultural technicians","=""19-4012""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.8","215","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.4","0.1","0.3","0.4","0.1","0.3","0.0","12.8","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","13.0","230","3"
"Legal occupations","=""23-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","5.7","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.4","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.9","257","3"
"Lawyers","=""23-1011""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.9","258","4"
"Educational instruction and library occupations","=""25-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","269","1"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","4.5","0.9","0.1","4.6","0.9","0.1","0.1","1.8","355","1"
"Art and design workers","=""27-1000""","Summary","3.1","0.6","0.3","3.2","0.6","0.3","0.1","1.9","356","2"
"Artists and related workers","=""27-1010""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","1.8","357","3"
"Art directors","=""27-1011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","358","4"
"Designers","=""27-1020""","Summary","2.6","0.5","0.4","2.6","0.5","0.4","0.1","2.0","363","3"
"Graphic designers","=""27-1024""","Line Item","0.7","0.1","0.3","0.7","0.1","0.3","0.0","1.8","367","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","1.3","0.3","0.8","1.3","0.3","0.8","0.0","1.8","369","4"
"Designers, all other","=""27-1029""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.8","371","4"
"Media and communication workers","=""27-3000""","Summary","1.2","0.2","0.1","1.2","0.2","0.1","0.0","1.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.8","392","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.8","395","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-0.2","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.8","402","3"
"Photographers","=""27-4021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","407","3"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.9","0.2","0.0","0.9","0.2","0.0","0.0","3.0","412","1"
"Healthcare diagnosing or treating practitioners","=""29-1000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","4.0","413","2"
"Health technologists and technicians","=""29-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","1.1","464","2"
"Miscellaneous health technologists and technicians","=""29-2090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.3","486","3"
"Protective service occupations","=""33-0000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","-2.4","522","1"
"Other protective service workers","=""33-9000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-3.6","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-6.3","549","3"
"Security guards","=""33-9032""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-6.3","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","1.9","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","559","2"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","0.3","0.0","0.0","0.3","0.1","0.0","0.0","2.0","562","2"
"Cooks","=""35-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.1","563","3"
"Cooks, short order","=""35-2015""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","568","4"
"Food and beverage serving workers","=""35-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","571","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.4","0.3","0.0","1.5","0.3","0.0","0.0","1.3","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.8","0.2","0.0","0.8","0.2","0.0","0.0","0.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.8","0.2","0.0","0.8","0.2","0.0","0.0","0.9","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.8","0.1","0.0","0.8","0.1","0.0","0.0","0.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","1.8","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.8","592","3"
"Pesticide handlers, sprayers, and applicators, vegetation","=""37-3012""","Line Item","0.3","0.1","1.5","0.4","0.1","1.5","0.0","1.8","593","3"
"Sales and related occupations","=""41-0000""","Summary","192.7","37.3","1.3","196.0","37.9","1.4","3.3","1.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","8.6","1.7","0.5","8.8","1.7","0.5","0.2","1.8","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","7.0","1.4","1.9","7.1","1.4","2.0","0.1","1.8","647","3"
"Retail sales workers","=""41-2000""","Summary","6.5","1.3","0.1","6.5","1.2","0.1","0.0","-0.2","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","1.1","0.2","0.2","1.2","0.2","0.2","0.0","1.8","652","3"
"Parts salespersons","=""41-2022""","Line Item","0.9","0.2","0.3","0.9","0.2","0.3","0.0","1.8","654","4"
"Retail salespersons","=""41-2031""","Line Item","4.5","0.9","0.1","4.6","0.9","0.1","0.1","1.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","9.8","1.9","0.4","9.9","1.9","0.4","0.2","1.8","656","2"
"Insurance sales agents","=""41-3021""","Line Item","0.8","0.1","0.1","0.8","0.2","0.1","0.0","1.8","658","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","8.6","1.7","0.8","8.8","1.7","0.8","0.2","1.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","159.3","30.8","9.7","162.2","31.3","9.7","2.9","1.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","18.0","3.5","5.9","18.3","3.5","5.8","0.3","1.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","141.2","27.3","10.5","143.8","27.8","10.6","2.6","1.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","8.6","1.7","0.9","8.7","1.7","0.9","0.1","1.3","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","1.6","0.3","3.3","1.6","0.3","3.2","0.0","1.8","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","1.6","0.3","3.5","1.6","0.3","3.4","0.0","1.8","667","4"
"Sales engineers","=""41-9031""","Line Item","3.5","0.7","5.8","3.6","0.7","5.6","0.1","1.8","672","3"
"Telemarketers","=""41-9041""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-18.5","673","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","3.3","0.6","1.9","3.4","0.6","1.9","0.1","1.8","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","3.3","0.6","2.4","3.3","0.6","2.3","0.1","1.8","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","86.8","16.8","0.4","78.5","15.2","0.4","-8.3","-9.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","6.3","1.2","0.4","5.8","1.1","0.4","-0.5","-8.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","6.3","1.2","0.4","5.8","1.1","0.4","-0.5","-8.4","679","3"
"Financial clerks","=""43-3000""","Summary","13.8","2.7","0.5","12.6","2.4","0.4","-1.2","-8.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-8.4","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","1.4","0.3","0.3","1.3","0.2","0.3","-0.1","-8.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","11.6","2.2","0.7","10.6","2.1","0.7","-1.0","-8.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-18.5","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.4","0.1","0.6","0.4","0.1","0.6","0.0","-8.4","690","3"
"Information and record clerks","=""43-4000""","Summary","24.9","4.8","0.4","22.6","4.4","0.4","-2.3","-9.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","20.4","4.0","0.7","18.7","3.6","0.7","-1.7","-8.4","698","3"
"File clerks","=""43-4071""","Line Item","0.2","0.0","0.2","0.1","0.0","0.2","0.0","-18.5","700","3"
"Order clerks","=""43-4151""","Line Item","2.3","0.4","1.7","1.9","0.4","1.7","-0.4","-18.5","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-8.4","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","1.5","0.3","0.1","1.3","0.3","0.1","-0.1","-9.4","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.8","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","10.4","2.0","0.4","9.8","1.9","0.4","-0.6","-5.8","711","2"
"Dispatchers","=""43-5030""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-3.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-3.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.3","0.3","0.3","1.4","0.3","0.3","0.0","1.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","7.5","1.4","0.9","6.8","1.3","0.9","-0.6","-8.4","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-8.4","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","13.9","2.7","0.4","11.9","2.3","0.4","-2.0","-14.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","1.5","0.3","0.3","1.2","0.2","0.3","-0.4","-23.6","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","12.4","2.4","0.6","10.7","2.1","0.6","-1.7","-13.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","17.5","3.4","0.5","15.8","3.1","0.5","-1.7","-9.5","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.9","0.2","0.4","0.6","0.1","0.4","-0.2","-28.7","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.9","0.2","0.5","0.6","0.1","0.5","-0.2","-28.7","732","4"
"Office clerks, general","=""43-9061""","Line Item","15.7","3.0","0.6","14.4","2.8","0.6","-1.3","-8.4","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.8","0.2","0.4","0.7","0.1","0.4","-0.1","-10.4","741","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","1.1","0.2","0.1","1.1","0.2","0.1","0.0","-1.4","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","744","3"
"Agricultural workers","=""45-2000""","Summary","1.0","0.2","0.1","1.0","0.2","0.1","0.0","-1.8","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.9","0.2","0.1","0.9","0.2","0.1","0.0","-1.3","749","3"
"Construction and extraction occupations","=""47-0000""","Summary","3.5","0.7","0.0","3.6","0.7","0.0","0.1","1.8","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","1.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.6","0.1","0.1","0.6","0.1","0.1","0.0","1.8","765","3"
"Construction trades workers","=""47-2000""","Summary","2.7","0.5","0.0","2.8","0.5","0.0","0.0","1.8","766","2"
"Carpenters","=""47-2031""","Line Item","1.3","0.3","0.1","1.4","0.3","0.1","0.0","1.8","771","3"
"Construction laborers","=""47-2061""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","1.8","780","3"
"Electricians","=""47-2111""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.8","788","3"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","813","2"
"Elevator and escalator installers and repairers","=""47-4021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.8","815","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","18.6","3.6","0.3","18.8","3.6","0.3","0.2","1.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.5","0.3","0.3","1.5","0.3","0.3","0.0","1.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.5","0.3","0.3","1.5","0.3","0.3","0.0","1.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","2.1","0.4","0.4","2.1","0.4","0.4","0.0","1.4","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.9","0.2","0.9","0.9","0.2","1.0","0.0","1.8","844","3"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.8","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","1.8","846","4"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.9","0.2","0.4","0.9","0.2","0.4","0.0","0.9","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.1","0.5","0.3","0.0","0.5","0.0","-1.2","852","4"
"Audiovisual equipment installers and repairers","=""49-2097""","Line Item","0.2","0.0","0.8","0.2","0.0","0.9","0.0","1.8","855","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","4.6","0.9","0.2","4.6","0.9","0.2","0.0","-0.2","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","858","3"
"Automotive technicians and repairers","=""49-3020""","Summary","1.6","0.3","0.2","1.6","0.3","0.2","0.0","-1.9","859","3"
"Automotive body and related repairers","=""49-3021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","860","4"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","1.5","0.3","0.2","1.4","0.3","0.2","0.0","-2.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","1.1","0.2","0.4","1.1","0.2","0.4","0.0","-1.2","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","1.4","0.3","0.6","1.4","0.3","0.6","0.0","1.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","1.1","0.2","0.7","1.1","0.2","0.6","0.0","1.8","866","4"
"Small engine mechanics","=""49-3050""","Summary","0.3","0.1","0.3","0.3","0.1","0.3","0.0","1.8","868","3"
"Outdoor power equipment and other small engine mechanics","=""49-3053""","Line Item","0.2","0.0","0.5","0.2","0.0","0.5","0.0","1.8","871","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","10.4","2.0","0.3","10.6","2.1","0.3","0.2","1.8","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","1.4","0.3","0.3","1.4","0.3","0.3","0.0","1.8","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","3.7","0.7","0.7","3.8","0.7","0.7","0.1","1.8","882","3"
