"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Sales and related occupations","=""41-0000""","Summary","1.7","1.7","0.0","1.5","1.7","0.0","-0.2","-10.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","647","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.6","1.6","0.1","1.4","1.6","0.1","-0.2","-10.0","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.5","1.6","0.1","1.4","1.6","0.1","-0.2","-10.0","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","8.0","8.1","0.0","6.5","7.4","0.0","-1.5","-18.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","-0.1","-19.0","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.5","0.5","0.0","0.4","0.5","0.0","-0.1","-19.0","679","3"
"Financial clerks","=""43-3000""","Summary","0.9","1.0","0.0","0.8","0.9","0.0","-0.2","-19.5","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-19.0","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","0.7","0.0","0.5","0.6","0.0","-0.1","-19.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-28.0","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-19.0","690","3"
"Information and record clerks","=""43-4000""","Summary","1.3","1.3","0.0","1.0","1.2","0.0","-0.2","-19.5","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.0","1.1","0.0","0.8","1.0","0.0","-0.2","-19.0","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-28.0","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-19.0","707","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.6","3.6","0.1","3.0","3.4","0.1","-0.6","-16.3","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.0","1.0","0.3","0.9","1.0","0.2","-0.1","-10.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.4","2.4","0.3","1.9","2.2","0.2","-0.5","-19.0","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-19.0","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.5","0.5","0.0","0.3","0.4","0.0","-0.1","-24.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-32.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","0.4","0.0","0.3","0.3","0.0","-0.1","-23.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.2","1.2","0.0","1.0","1.1","0.0","-0.2","-19.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.2","1.2","0.0","1.0","1.1","0.0","-0.2","-19.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-10.0","763","1"
"Construction trades workers","=""47-2000""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-10.0","766","2"
"Electricians","=""47-2111""","Line Item","0.5","0.5","0.1","0.4","0.5","0.1","0.0","-10.0","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","9.1","9.3","0.1","9.1","10.4","0.1","0.0","-0.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-10.0","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-10.0","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-12.7","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-12.7","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","0.2","0.4","0.2","0.2","0.4","0.0","-12.7","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","8.5","8.6","0.3","8.5","9.7","0.2","0.0","0.5","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","5.5","5.6","1.1","5.8","6.6","1.0","0.3","6.1","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","4.9","5.0","1.2","5.3","6.0","1.1","0.4","8.1","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.6","0.9","0.5","0.6","0.7","-0.1","-10.0","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.9","3.0","0.2","2.6","3.0","0.2","-0.3","-10.0","896","3"
"Production occupations","=""51-0000""","Summary","60.8","61.9","0.7","53.9","61.3","0.6","-7.0","-11.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","4.6","4.7","0.7","4.2","4.7","0.6","-0.5","-10.0","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","4.6","4.7","0.7","4.2","4.7","0.6","-0.5","-10.0","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.3","0.3","0.0","0.2","0.3","0.0","-0.1","-23.5","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.3","0.3","0.0","0.2","0.3","0.0","-0.1","-23.5","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.4","0.4","0.0","0.3","0.4","0.0","-0.1","-15.6","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","942","3"
"Printing workers","=""51-5100""","Summary","1.1","1.1","0.5","1.0","1.2","0.5","-0.1","-10.0","963","2"
"Printing press operators","=""51-5112""","Line Item","1.1","1.1","0.7","1.0","1.1","0.7","-0.1","-10.0","965","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","43.0","43.8","8.0","38.8","44.1","7.9","-4.3","-10.0","967","2"
"Pressers, textile, garment, and related materials","=""51-6021""","Line Item","0.2","0.2","0.6","0.2","0.2","0.7","0.0","-10.0","969","3"
"Sewing machine operators","=""51-6031""","Line Item","2.0","2.1","1.4","1.8","2.1","1.5","-0.2","-10.0","970","3"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","33.4","34.0","54.9","30.1","34.3","54.8","-3.3","-10.0","977","3"
"Textile bleaching and dyeing machine operators and tenders","=""51-6061""","Line Item","5.8","5.9","81.9","5.2","5.9","81.5","-0.6","-10.0","978","4"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","1.4","1.5","13.1","1.3","1.5","13.2","-0.1","-10.0","979","4"
"Textile knitting and weaving machine setters, operators, and tenders","=""51-6063""","Line Item","10.8","11.0","60.9","9.7","11.1","61.2","-1.1","-10.0","980","4"
"Textile winding, twisting, and drawing out machine setters, operators, and tenders","=""51-6064""","Line Item","15.4","15.7","61.6","13.9","15.8","60.7","-1.5","-10.0","981","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","7.3","7.4","11.1","6.5","7.4","10.4","-0.7","-10.0","982","3"
"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","=""51-6091""","Line Item","4.6","4.7","28.3","4.1","4.7","26.1","-0.5","-10.0","983","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.8","997","2"
"Other production occupations","=""51-9000""","Summary","11.3","11.5","0.4","9.3","10.6","0.4","-2.0","-17.5","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.6","0.6","0.4","0.5","0.6","0.3","-0.1","-10.4","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.5","0.5","0.5","0.5","0.5","0.4","-0.1","-10.0","1016","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.4","0.4","0.6","0.3","0.4","0.5","0.0","-10.0","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","5.5","5.6","0.9","4.2","4.8","0.7","-1.3","-23.5","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.5","0.5","0.1","0.5","0.5","0.1","-0.1","-10.0","1028","3"
"Painting workers","=""51-9120""","Summary","1.6","1.6","0.8","1.4","1.6","0.8","-0.2","-10.0","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","1.6","1.6","0.9","1.4","1.6","0.8","-0.2","-10.0","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","2.3","2.3","0.3","2.0","2.2","0.3","-0.3","-14.5","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","1.2","1.2","0.6","1.0","1.1","0.5","-0.2","-19.0","1045","4"
"Transportation and material moving occupations","=""53-0000""","Summary","7.5","7.6","0.1","6.8","7.7","0.0","-0.7","-10.0","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.3","0.3","0.0","0.2","0.3","0.0","0.0","-10.0","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.3","0.3","0.0","0.2","0.3","0.0","0.0","-10.0","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-10.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-10.0","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.4","0.4","0.0","0.3","0.4","0.0","0.0","-10.0","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","1064","4"
"Material moving workers","=""53-7000""","Summary","6.8","6.9","0.1","6.1","6.9","0.1","-0.7","-10.0","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","1.4","1.4","0.2","1.3","1.5","0.2","-0.1","-10.0","1100","3"
"Laborers and material movers","=""53-7060""","Summary","5.3","5.4","0.1","4.8","5.4","0.1","-0.5","-10.0","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.4","3.4","0.1","3.0","3.5","0.1","-0.3","-10.0","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.4","0.4","0.7","0.3","0.4","0.6","0.0","-10.0","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.9","1.0","0.1","0.9","1.0","0.1","-0.1","-10.0","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-10.0","1106","4"
