"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Compliance officers","=""13-1041""","Line Item","0.3","0.0","0.1","0.3","0.1","0.1","0.0","3.9","58","3"
"Cost estimators","=""13-1051""","Line Item","0.7","0.1","0.3","0.7","0.1","0.3","0.0","-1.3","59","3"
"Human resources workers","=""13-1070""","Summary","3.8","0.6","0.4","3.8","0.6","0.4","0.1","1.8","60","3"
"Human resources specialists","=""13-1071""","Line Item","3.8","0.6","0.4","3.8","0.6","0.4","0.1","1.8","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","3.0","0.5","0.3","3.3","0.5","0.3","0.3","10.5","64","3"
"Logisticians","=""13-1081""","Line Item","1.6","0.3","0.8","1.9","0.3","0.8","0.3","16.3","65","4"
"Project management specialists","=""13-1082""","Line Item","1.4","0.2","0.2","1.5","0.2","0.2","0.1","3.9","66","4"
"Management analysts","=""13-1111""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","3.9","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","3.9","70","3"
"Training and development specialists","=""13-1151""","Line Item","1.7","0.3","0.4","1.8","0.3","0.4","0.1","3.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.8","0.3","0.2","2.0","0.3","0.2","0.2","11.1","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","1.1","0.2","0.1","1.2","0.2","0.1","0.0","3.9","73","3"
"Financial specialists","=""13-2000""","Summary","4.3","0.7","0.1","4.4","0.7","0.1","0.2","3.6","74","2"
"Accountants and auditors","=""13-2011""","Line Item","3.8","0.6","0.2","3.9","0.6","0.2","0.1","3.9","75","3"
"Credit analysts","=""13-2041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-6.5","78","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","3.9","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","3.9","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","5.1","0.8","0.1","5.3","0.9","0.1","0.3","5.3","92","1"
"Computer occupations","=""15-1200""","Summary","4.8","0.8","0.1","5.0","0.8","0.1","0.2","4.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.6","0.1","0.1","0.7","0.1","0.1","0.0","5.9","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.6","0.1","0.1","0.6","0.1","0.1","0.0","3.9","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","23.6","96","4"
"Computer support specialists","=""15-1230""","Summary","1.3","0.2","0.1","1.3","0.2","0.1","0.0","0.6","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.3","0.0","0.2","0.3","0.0","0.2","0.0","3.9","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.0","0.2","0.1","1.0","0.2","0.1","0.0","-0.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","1.3","0.2","0.2","1.3","0.2","0.2","0.0","-0.6","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.3","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.2","0.2","0.0","0.2","0.0","3.9","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","1.0","0.2","0.3","1.0","0.2","0.3","0.0","-1.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.3","0.2","0.1","1.4","0.2","0.1","0.2","12.3","106","3"
"Computer programmers","=""15-1251""","Line Item","0.2","0.0","0.2","0.2","0.0","0.1","0.0","-14.8","107","4"
"Software developers","=""15-1252""","Line Item","0.8","0.1","0.0","0.9","0.1","0.0","0.2","19.4","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","14.3","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","14.3","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.0","0.1","0.2","0.0","0.0","0.0","3.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.3","0.0","0.1","0.3","0.1","0.1","0.1","25.7","113","2"
"Data scientists","=""15-2051""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","29.8","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","22.5","3.6","0.9","24.6","4.0","0.9","2.1","9.1","120","1"
"Engineers","=""17-2000""","Summary","16.4","2.6","0.9","18.3","2.9","1.0","1.9","11.9","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.2","0.0","0.8","0.2","0.0","0.8","0.0","3.9","132","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","3.9","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","3.9","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","11.4","1.8","3.3","12.9","2.1","3.3","1.5","13.1","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.2","0.0","0.9","0.2","0.0","0.9","0.0","3.9","140","4"
"Industrial engineers","=""17-2112""","Line Item","11.2","1.8","3.4","12.7","2.0","3.5","1.5","13.2","141","4"
"Materials engineers","=""17-2131""","Line Item","0.6","0.1","2.6","0.6","0.1","2.6","0.0","3.9","143","3"
"Mechanical engineers","=""17-2141""","Line Item","3.2","0.5","1.1","3.6","0.6","1.1","0.4","12.2","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.6","0.1","0.4","0.7","0.1","0.4","0.0","3.9","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","6.2","1.0","0.9","6.3","1.0","0.9","0.1","1.8","149","2"
"Drafters","=""17-3010""","Summary","0.7","0.1","0.4","0.7","0.1","0.4","0.0","-5.0","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","151","4"
"Mechanical drafters","=""17-3013""","Line Item","0.5","0.1","0.9","0.4","0.1","1.0","0.0","-6.5","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.8","0.1","0.0","0.8","0.0","-6.5","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","5.5","0.9","1.4","5.6","0.9","1.4","0.1","2.7","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.3","0.0","0.2","0.3","0.0","0.3","0.0","3.9","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.3","0.0","2.0","0.3","0.0","2.0","0.0","-3.4","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","3.5","0.6","5.1","3.7","0.6","5.1","0.1","3.9","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.8","0.1","1.9","0.8","0.1","1.9","0.0","-1.3","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.6","0.1","0.8","0.6","0.1","0.8","0.0","3.9","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","2.2","0.3","0.1","2.3","0.4","0.1","0.2","8.4","166","1"
"Physical scientists","=""19-2000""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","3.9","184","2"
"Chemists","=""19-2031""","Line Item","0.4","0.1","0.4","0.4","0.1","0.4","0.0","3.9","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.7","0.1","0.2","0.7","0.1","0.2","0.0","3.9","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.4","0.1","0.7","0.4","0.1","0.7","0.0","3.9","218","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.3","0.0","0.3","0.3","0.0","0.3","0.0","3.9","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.3","0.0","0.4","0.3","0.0","0.4","0.0","3.9","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.9","0.2","0.7","1.1","0.2","0.7","0.1","14.3","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.8","0.1","0.7","1.0","0.2","0.7","0.1","15.3","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.5","0.1","0.0","0.4","0.0","7.0","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.2","0.0","0.0","0.0","7.7","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","9.1","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","9.1","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","9.1","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.6","0.3","0.1","1.7","0.3","0.1","0.1","3.9","355","1"
"Art and design workers","=""27-1000""","Summary","1.1","0.2","0.1","1.2","0.2","0.1","0.0","3.9","356","2"
"Designers","=""27-1020""","Summary","1.1","0.2","0.2","1.1","0.2","0.2","0.0","3.9","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.5","0.1","1.6","0.5","0.1","1.7","0.0","3.9","364","4"
"Graphic designers","=""27-1024""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","3.9","367","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.9","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","395","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.3","0.1","0.1","0.4","0.1","0.1","0.0","3.9","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","3.9","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.3","0.1","0.4","0.3","0.1","0.4","0.0","3.9","403","4"
"Protective service occupations","=""33-0000""","Summary","0.3","0.0","0.0","0.2","0.0","0.0","0.0","-4.5","522","1"
"Other protective service workers","=""33-9000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-4.4","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-4.4","549","3"
"Security guards","=""33-9032""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-4.4","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","3.1","0.5","0.1","3.2","0.5","0.1","0.1","2.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","2.9","0.5","0.1","3.0","0.5","0.1","0.1","2.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","2.9","0.5","0.1","3.0","0.5","0.1","0.1","2.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","2.9","0.5","0.1","3.0","0.5","0.1","0.1","2.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.9","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.9","592","3"
"Sales and related occupations","=""41-0000""","Summary","11.8","1.9","0.1","12.3","2.0","0.1","0.5","3.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","3.9","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.6","0.1","0.2","0.6","0.1","0.2","0.0","3.9","647","3"
"Retail sales workers","=""41-2000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.9","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","3.9","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","3.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","10.4","1.7","0.6","10.8","1.7","0.6","0.4","3.9","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","3.9","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","9.9","1.6","0.7","10.3","1.7","0.8","0.4","3.9","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","3.8","665","2"
"Sales engineers","=""41-9031""","Line Item","0.3","0.0","0.5","0.3","0.0","0.5","0.0","3.9","672","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.1","0.0","3.9","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","46.3","7.5","0.2","43.6","7.0","0.2","-2.8","-6.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","3.4","0.6","0.2","3.2","0.5","0.2","-0.2","-6.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","3.4","0.6","0.2","3.2","0.5","0.2","-0.2","-6.5","679","3"
"Financial clerks","=""43-3000""","Summary","5.5","0.9","0.2","5.1","0.8","0.2","-0.4","-7.2","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-6.5","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-6.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","4.0","0.6","0.2","3.7","0.6","0.2","-0.3","-6.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","-0.1","-16.9","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.5","0.1","0.7","0.4","0.1","0.7","0.0","-6.5","690","3"
"Information and record clerks","=""43-4000""","Summary","8.4","1.4","0.1","7.8","1.3","0.1","-0.6","-7.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","6.5","1.1","0.2","6.1","1.0","0.2","-0.4","-6.5","698","3"
"Order clerks","=""43-4151""","Line Item","0.4","0.1","0.3","0.3","0.1","0.3","-0.1","-16.9","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.5","0.1","0.5","0.5","0.1","0.5","0.0","-6.5","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.8","0.1","0.1","0.8","0.1","0.1","-0.1","-7.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","20.9","3.4","0.8","20.1","3.2","0.8","-0.7","-3.6","711","2"
"Dispatchers","=""43-5030""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-1.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-1.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","5.8","0.9","1.5","6.1","1.0","1.5","0.2","3.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","14.4","2.3","1.7","13.5","2.2","1.7","-0.9","-6.5","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.4","0.1","0.7","0.4","0.1","0.7","0.0","-6.5","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.8","0.5","0.1","2.5","0.4","0.1","-0.4","-13.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.4","0.1","0.1","0.3","0.1","0.1","-0.1","-22.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.4","0.4","0.1","2.1","0.3","0.1","-0.3","-11.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.4","0.9","0.2","4.9","0.8","0.2","-0.4","-7.8","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.3","0.1","0.2","0.2","0.0","0.2","-0.1","-27.5","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.3","0.1","0.2","0.2","0.0","0.2","-0.1","-27.3","732","4"
"Office clerks, general","=""43-9061""","Line Item","4.9","0.8","0.2","4.6","0.7","0.2","-0.3","-6.5","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-8.6","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","2.3","0.4","0.0","2.4","0.4","0.0","0.1","4.5","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","765","3"
"Construction trades workers","=""47-2000""","Summary","2.2","0.4","0.0","2.3","0.4","0.0","0.1","4.5","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","0.1","0.0","0.1","0.2","0.0","0.1","0.0","14.3","772","3"
"Tile and stone setters","=""47-2044""","Line Item","0.1","0.0","0.2","0.2","0.0","0.2","0.0","14.3","776","4"
"Electricians","=""47-2111""","Line Item","1.1","0.2","0.1","1.1","0.2","0.1","0.0","3.9","788","3"
"Glaziers","=""47-2121""","Line Item","0.2","0.0","0.4","0.2","0.0","0.4","0.0","3.9","789","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","36.1","5.8","0.6","40.8","6.6","0.6","4.7","13.1","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","3.2","0.5","0.6","3.3","0.5","0.6","0.1","3.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","3.2","0.5","0.6","3.3","0.5","0.6","0.1","3.9","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","1.1","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","1.0","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.0","0.6","0.3","0.0","0.6","0.0","0.7","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.0","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.3","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","32.3","5.2","1.0","36.9","5.9","1.0","4.6","14.2","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","17.2","2.8","3.4","21.2","3.4","3.7","4.0","23.2","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","14.9","2.4","3.7","18.5","3.0","4.0","3.7","24.6","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","2.3","0.4","3.6","2.6","0.4","3.9","0.3","14.3","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","14.3","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","14.1","2.3","0.9","14.6","2.4","0.9","0.5","3.9","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.9","0.2","0.2","1.0","0.2","0.3","0.0","3.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.3","0.0","0.3","0.3","0.0","0.3","0.0","3.9","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.6","0.1","0.3","0.6","0.1","0.3","0.0","3.9","906","4"
"Production occupations","=""51-0000""","Summary","364.3","58.9","4.0","357.5","57.5","4.0","-6.8","-1.9","907","1"
"Supervisors of production workers","=""51-1000""","Summary","30.7","5.0","4.5","31.9","5.1","4.7","1.2","3.9","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","30.7","5.0","4.5","31.9","5.1","4.7","1.2","3.9","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","68.5","11.1","3.5","61.2","9.8","3.3","-7.3","-10.7","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","1.0","0.2","0.3","1.0","0.2","0.3","0.0","3.9","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","1.0","0.2","0.3","1.0","0.2","0.3","0.0","3.9","914","4"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.2","0.0","0.4","0.2","0.0","0.4","0.0","-16.9","916","3"
"Fiberglass laminators and fabricators","=""51-2051""","Line Item","3.7","0.6","16.4","3.9","0.6","17.1","0.1","3.9","917","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","63.5","10.3","4.2","56.0","9.0","4.0","-7.4","-11.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","166.2","26.9","9.8","163.3","26.3","10.0","-3.0","-1.8","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","34.4","5.6","33.3","33.8","5.4","34.6","-0.6","-1.8","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","31.6","5.1","49.2","31.2","5.0","49.5","-0.4","-1.3","933","4"
"Forging machine setters, operators, and tenders, metal and plastic","=""51-4022""","Line Item","0.4","0.1","4.0","0.4","0.1","4.2","-0.1","-11.7","934","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","2.3","0.4","8.3","2.2","0.4","8.7","-0.2","-6.5","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","16.7","2.7","5.5","15.6","2.5","5.8","-1.1","-6.7","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","12.9","2.1","7.0","12.0","1.9","7.3","-0.8","-6.5","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.2","0.0","3.5","0.2","0.0","3.6","0.0","-16.9","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","3.2","0.5","4.2","3.0","0.5","4.4","-0.2","-6.5","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.3","0.0","1.3","0.2","0.0","1.4","0.0","-6.5","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.2","0.0","1.2","0.2","0.0","1.2","0.0","-11.7","941","4"
"Machinists","=""51-4041""","Line Item","3.5","0.6","1.1","3.7","0.6","1.1","0.1","3.9","942","3"
