"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","5.0","70","3"
"Training and development specialists","=""13-1151""","Line Item","1.6","0.3","0.4","1.7","0.3","0.4","0.1","5.0","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.3","0.3","0.2","1.5","0.3","0.2","0.2","12.4","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","11.5","2.3","1.0","12.1","2.3","1.0","0.6","5.0","73","3"
"Financial specialists","=""13-2000""","Summary","8.2","1.6","0.2","8.7","1.7","0.2","0.4","5.0","74","2"
"Accountants and auditors","=""13-2011""","Line Item","3.3","0.7","0.2","3.5","0.7","0.2","0.2","5.0","75","3"
"Budget analysts","=""13-2031""","Line Item","0.8","0.2","1.6","0.9","0.2","1.6","0.0","5.0","77","3"
"Financial analysts and advisors","=""13-2050""","Summary","3.9","0.8","0.5","4.1","0.8","0.5","0.2","5.0","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","3.8","0.8","1.2","4.0","0.8","1.2","0.2","5.0","80","4"
"Financial risk specialists","=""13-2054""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","5.0","83","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","5.0","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","45.0","9.0","0.9","51.7","10.0","0.9","6.8","15.0","92","1"
"Computer occupations","=""15-1200""","Summary","42.8","8.5","0.9","49.1","9.4","0.9","6.2","14.6","93","2"
"Computer and information analysts","=""15-1210""","Summary","11.5","2.3","1.6","12.7","2.4","1.6","1.2","10.2","94","3"
"Computer systems analysts","=""15-1211""","Line Item","8.6","1.7","1.6","9.0","1.7","1.5","0.4","5.0","95","4"
"Information security analysts","=""15-1212""","Line Item","2.9","0.6","1.7","3.7","0.7","1.7","0.7","25.0","96","4"
"Computer support specialists","=""15-1230""","Summary","1.4","0.3","0.1","1.4","0.3","0.1","0.0","1.7","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","5.0","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.1","0.2","0.1","1.1","0.2","0.1","0.0","0.8","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","3.1","0.6","0.5","3.2","0.6","0.5","0.0","0.4","101","3"
"Computer network architects","=""15-1241""","Line Item","1.1","0.2","0.6","1.1","0.2","0.6","0.0","-0.2","102","4"
"Database administrators","=""15-1242""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","5.0","103","4"
"Database architects","=""15-1243""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","5.0","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","1.7","0.3","0.5","1.7","0.3","0.5","0.0","-0.2","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","25.8","5.1","1.2","30.8","5.9","1.2","5.0","19.3","106","3"
"Computer programmers","=""15-1251""","Line Item","0.8","0.2","0.5","0.7","0.1","0.5","-0.1","-13.9","107","4"
"Software developers","=""15-1252""","Line Item","23.2","4.6","1.5","28.0","5.4","1.4","4.8","20.8","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","1.6","0.3","0.8","1.9","0.4","0.8","0.3","15.5","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.2","0.0","0.1","0.0","15.5","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","15.5","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","1.0","0.2","0.2","1.1","0.2","0.2","0.1","5.0","112","3"
"Mathematical science occupations","=""15-2000""","Summary","2.2","0.4","0.6","2.7","0.5","0.6","0.5","24.1","113","2"
"Operations research analysts","=""15-2031""","Line Item","1.4","0.3","1.2","1.6","0.3","1.2","0.3","20.8","116","3"
"Statisticians","=""15-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","31.3","117","3"
"Data scientists","=""15-2051""","Line Item","0.7","0.1","0.4","0.9","0.2","0.4","0.2","31.3","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","98.7","19.7","3.8","107.2","20.6","3.9","8.5","8.6","120","1"
"Engineers","=""17-2000""","Summary","84.3","16.8","4.9","92.2","17.8","5.0","7.9","9.4","128","2"
"Aerospace engineers","=""17-2011""","Line Item","21.9","4.4","34.3","23.0","4.4","33.9","1.1","5.0","129","3"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","5.0","132","3"
"Civil engineers","=""17-2051""","Line Item","1.0","0.2","0.3","1.1","0.2","0.3","0.1","5.0","133","3"
"Computer hardware engineers","=""17-2061""","Line Item","0.4","0.1","0.6","0.5","0.1","0.6","0.0","5.0","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","13.0","2.6","4.3","13.7","2.6","4.3","0.7","5.0","135","3"
"Electrical engineers","=""17-2071""","Line Item","9.2","1.8","4.9","9.7","1.9","4.9","0.5","5.0","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","3.8","0.8","3.4","4.0","0.8","3.3","0.2","5.0","137","4"
"Environmental engineers","=""17-2081""","Line Item","0.3","0.1","0.6","0.3","0.1","0.6","0.0","6.1","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","25.3","5.1","7.2","28.9","5.6","7.4","3.6","14.2","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.8","0.2","3.7","0.9","0.2","3.8","0.0","5.0","140","4"
"Industrial engineers","=""17-2112""","Line Item","24.5","4.9","7.5","28.1","5.4","7.7","3.6","14.5","141","4"
"Materials engineers","=""17-2131""","Line Item","2.3","0.5","10.3","2.8","0.5","11.8","0.5","20.8","143","3"
"Mechanical engineers","=""17-2141""","Line Item","11.9","2.4","4.2","13.5","2.6","4.3","1.6","13.4","144","3"
"Engineers, all other","=""17-2199""","Line Item","8.0","1.6","4.7","8.4","1.6","4.8","0.4","5.0","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","14.5","2.9","2.2","15.0","2.9","2.2","0.5","3.6","149","2"
"Drafters","=""17-3010""","Summary","1.2","0.2","0.6","1.2","0.2","0.6","-0.1","-4.3","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.0","151","4"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","5.0","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.9","0.2","1.9","0.9","0.2","1.9","-0.1","-5.5","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.2","0.0","0.8","0.1","0.0","0.8","0.0","-5.5","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","13.2","2.6","3.3","13.8","2.7","3.4","0.6","4.4","155","3"
"Aerospace engineering and operations technologists and technicians","=""17-3021""","Line Item","3.6","0.7","35.6","3.8","0.7","34.5","0.2","5.0","156","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","2.0","0.4","1.9","2.1","0.4","2.0","0.1","5.0","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.2","0.0","1.6","0.2","0.0","1.7","0.0","-2.3","159","4"
"Environmental engineering technologists and technicians","=""17-3025""","Line Item","0.2","0.0","1.5","0.2","0.0","1.4","0.0","0.8","160","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","3.0","0.6","4.4","3.2","0.6","4.4","0.2","5.0","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","1.1","0.2","2.7","1.1","0.2","2.7","0.0","-0.2","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.5","0.1","4.2","0.5","0.1","4.2","0.0","5.0","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","2.6","0.5","3.4","2.7","0.5","3.5","0.1","5.0","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","2.2","0.4","0.1","2.3","0.5","0.2","0.2","9.1","166","1"
"Physical scientists","=""19-2000""","Summary","0.8","0.2","0.3","0.8","0.2","0.3","0.0","5.1","184","2"
"Chemists","=""19-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","5.0","190","4"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.1","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.1","193","4"
"Physical scientists, all other","=""19-2099""","Line Item","0.4","0.1","1.6","0.4","0.1","1.7","0.0","5.0","196","3"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","5.0","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.2","0.0","0.4","0.2","0.0","0.4","0.0","5.0","218","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.3","0.1","0.3","0.4","0.1","0.3","0.0","5.0","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.3","0.1","0.4","0.4","0.1","0.4","0.0","5.0","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.8","0.2","0.6","1.0","0.2","0.6","0.1","15.3","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.7","0.1","0.6","0.8","0.2","0.6","0.1","16.6","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","8.2","231","3"
"Legal occupations","=""23-0000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","8.9","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","257","3"
"Lawyers","=""23-1011""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","265","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.9","0.4","0.1","2.0","0.4","0.1","0.1","5.0","355","1"
"Art and design workers","=""27-1000""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","5.0","356","2"
"Artists and related workers","=""27-1010""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","5.0","357","3"
"Special effects artists and animators","=""27-1014""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","5.0","361","4"
"Designers","=""27-1020""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","5.0","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.2","0.0","0.6","0.2","0.0","0.6","0.0","5.0","364","4"
"Graphic designers","=""27-1024""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","5.0","367","4"
"Media and communication workers","=""27-3000""","Summary","1.2","0.2","0.1","1.3","0.2","0.2","0.1","5.0","389","2"
"Writers and editors","=""27-3040""","Summary","1.0","0.2","0.3","1.0","0.2","0.3","0.0","5.0","393","3"
"Editors","=""27-3041""","Line Item","0.3","0.1","0.3","0.4","0.1","0.3","0.0","5.0","394","4"
"Technical writers","=""27-3042""","Line Item","0.6","0.1","1.2","0.7","0.1","1.2","0.0","5.0","395","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.2","401","2"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.8","412","1"
"Healthcare diagnosing or treating practitioners","=""29-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","413","2"
"Registered nurses","=""29-1141""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","436","3"
"Protective service occupations","=""33-0000""","Summary","1.2","0.2","0.0","1.2","0.2","0.0","0.0","2.0","522","1"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.2","0.0","0.2","0.2","0.0","0.2","0.0","3.7","528","3"
"Other protective service workers","=""33-9000""","Summary","0.7","0.1","0.0","0.7","0.1","0.0","0.0","-0.1","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-3.4","549","3"
"Security guards","=""33-9032""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-3.4","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","558","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.2","0.2","0.0","1.3","0.3","0.0","0.1","4.1","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.2","0.2","0.0","1.2","0.2","0.0","0.0","4.1","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.2","0.2","0.0","1.2","0.2","0.0","0.0","4.1","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.1","0.2","0.0","1.2","0.2","0.0","0.0","4.0","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","591","2"
"Sales and related occupations","=""41-0000""","Summary","3.8","0.8","0.0","4.0","0.8","0.0","0.2","5.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","5.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","5.0","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","2.5","0.5","0.2","2.6","0.5","0.2","0.1","5.0","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","1.0","0.2","0.3","1.0","0.2","0.3","0.0","5.0","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.5","0.3","0.1","1.6","0.3","0.1","0.1","5.0","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.9","0.2","0.1","1.0","0.2","0.1","0.0","5.0","665","2"
"Sales engineers","=""41-9031""","Line Item","0.9","0.2","1.5","0.9","0.2","1.5","0.0","5.0","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","27.4","5.5","0.1","26.3","5.1","0.1","-1.1","-4.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.7","0.3","0.1","1.6","0.3","0.1","-0.1","-5.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.7","0.3","0.1","1.6","0.3","0.1","-0.1","-5.5","679","3"
"Financial clerks","=""43-3000""","Summary","2.4","0.5","0.1","2.2","0.4","0.1","-0.1","-6.2","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.4","0.3","0.1","1.3","0.3","0.1","-0.1","-5.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-16.0","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.6","0.1","0.9","0.6","0.1","1.0","0.0","-5.5","690","3"
"Information and record clerks","=""43-4000""","Summary","2.6","0.5","0.0","2.4","0.5","0.0","-0.2","-7.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.8","0.3","0.1","1.7","0.3","0.1","-0.1","-5.5","698","3"
"File clerks","=""43-4071""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-16.0","700","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-16.0","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","-5.5","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-6.5","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","14.9","3.0","0.6","14.9","2.9","0.6","0.0","-0.2","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.2","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.2","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","7.5","1.5","1.9","7.9","1.5","1.9","0.4","5.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","7.3","1.5","0.8","6.9","1.3","0.9","-0.4","-5.5","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.2","0.6","0.1","2.7","0.5","0.1","-0.5","-14.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","1.1","0.2","0.2","0.9","0.2","0.2","-0.2","-21.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.1","0.4","0.1","1.8","0.4","0.1","-0.2","-10.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.6","0.5","0.1","2.4","0.5","0.1","-0.2","-7.4","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.2","0.0","0.1","0.1","0.0","0.1","-0.1","-26.8","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-26.5","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.9","0.4","0.1","1.8","0.4","0.1","-0.1","-5.5","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","2.6","0.5","0.0","2.8","0.5","0.0","0.1","5.0","763","1"
"Construction trades workers","=""47-2000""","Summary","2.5","0.5","0.0","2.7","0.5","0.0","0.1","5.0","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","771","3"
"Electricians","=""47-2111""","Line Item","0.9","0.2","0.1","0.9","0.2","0.1","0.0","5.0","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","5.0","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","5.0","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","5.0","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","5.0","798","4"
"Sheet metal workers","=""47-2211""","Line Item","1.1","0.2","0.9","1.1","0.2","0.9","0.1","5.0","802","3"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.0","813","2"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","40.8","8.1","0.6","43.8","8.4","0.7","3.0","7.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.5","0.3","0.3","1.6","0.3","0.3","0.1","5.0","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.5","0.3","0.3","1.6","0.3","0.3","0.1","5.0","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","7.3","1.5","1.4","7.6","1.5","1.4","0.3","4.8","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","7.2","1.4","3.0","7.6","1.5","3.1","0.3","4.8","848","3"
"Avionics technicians","=""49-2091""","Line Item","6.6","1.3","31.5","6.9","1.3","31.8","0.3","5.0","849","4"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.6","0.1","1.2","0.6","0.1","1.2","0.0","1.9","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","22.6","4.5","1.2","23.7","4.6","1.3","1.1","5.0","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","22.4","4.5","16.0","23.5","4.5","16.1","1.1","5.0","858","3"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.8","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.8","862","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","9.4","1.9","0.3","10.8","2.1","0.3","1.4","15.4","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.5","0.1","0.1","0.5","0.1","0.1","0.0","5.0","880","3"
"Home appliance repairers","=""49-9031""","Line Item","0.4","0.1","1.0","0.4","0.1","1.1","0.0","5.0","881","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","5.0","1.0","1.0","6.3","1.2","1.1","1.2","24.4","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","4.3","0.9","1.1","5.4","1.0","1.2","1.1","26.1","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.6","0.1","1.0","0.7","0.1","1.1","0.1","15.5","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","15.5","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","3.1","0.6","0.2","3.2","0.6","0.2","0.2","5.0","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","4.0","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","5.0","903","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","5.0","906","4"
