"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer and mathematical occupations","=""15-0000""","Summary","2.5","0.6","0.0","2.7","0.6","0.0","0.2","9.8","92","1"
"Computer occupations","=""15-1200""","Summary","2.4","0.5","0.0","2.6","0.6","0.0","0.2","9.3","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","7.2","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.3","0.1","0.1","0.3","0.1","0.0","0.0","3.3","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","22.9","96","4"
"Computer support specialists","=""15-1230""","Summary","0.5","0.1","0.1","0.5","0.1","0.0","0.0","0.4","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.3","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-0.8","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-1.0","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.9","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.1","0.1","0.2","0.0","0.1","0.0","-1.9","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.1","0.2","0.1","1.3","0.3","0.0","0.2","17.7","106","3"
"Software developers","=""15-1252""","Line Item","0.9","0.2","0.1","1.1","0.2","0.1","0.2","18.8","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","13.6","109","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","13.6","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","22.2","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","18.8","116","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","5.3","120","1"
"Aerospace engineers","=""17-2011""","Line Item","0.2","0.0","0.3","0.2","0.0","0.2","0.0","3.3","129","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.0","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.6","141","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","13.6","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","13.6","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","14.7","230","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.1","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.5","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.5","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.5","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","3.3","355","1"
"Media and communication workers","=""27-3000""","Summary","0.6","0.1","0.1","0.6","0.1","0.1","0.0","3.3","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.3","395","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","0.4","0.1","0.4","0.4","0.1","0.4","0.0","3.3","397","3"
"Interpreters and translators","=""27-3091""","Line Item","0.4","0.1","0.6","0.4","0.1","0.6","0.0","3.3","398","4"
"Protective service occupations","=""33-0000""","Summary","1.1","0.2","0.0","1.0","0.2","0.0","0.0","-2.5","522","1"
"Supervisors of protective service workers","=""33-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.7","523","2"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-6.7","528","3"
"First-line supervisors of security workers","=""33-1091""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-7.0","529","4"
"Other protective service workers","=""33-9000""","Summary","0.9","0.2","0.1","0.9","0.2","0.1","0.0","-2.0","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.6","0.1","0.1","0.6","0.1","0.0","0.0","-5.0","549","3"
"Security guards","=""33-9032""","Line Item","0.6","0.1","0.1","0.6","0.1","0.0","0.0","-5.0","551","4"
"Miscellaneous protective service workers","=""33-9090""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","3.3","552","3"
"Transportation security screeners","=""33-9093""","Line Item","0.3","0.1","0.6","0.3","0.1","0.7","0.0","3.3","555","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","3.3","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","3.3","562","2"
"Food preparation workers","=""35-2021""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","3.3","570","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.3","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.3","587","4"
"Personal care and service occupations","=""39-0000""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","3.3","596","1"
"Baggage porters, bellhops, and concierges","=""39-6000""","Summary","0.3","0.1","0.5","0.3","0.1","0.5","0.0","3.3","632","2"
"Baggage porters and bellhops","=""39-6011""","Line Item","0.2","0.0","0.7","0.2","0.0","0.7","0.0","3.3","633","3"
"Concierges","=""39-6012""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","3.3","634","3"
"Sales and related occupations","=""41-0000""","Summary","2.5","0.6","0.0","2.6","0.6","0.0","0.1","3.3","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","655","3"
"Sales representatives, services","=""41-3000""","Summary","2.3","0.5","0.1","2.4","0.5","0.1","0.1","3.3","656","2"
"Travel agents","=""41-3041""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","3.3","660","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","2.1","0.5","0.2","2.2","0.5","0.2","0.1","3.3","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","115.1","25.5","0.6","113.7","24.2","0.6","-1.3","-1.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","9.4","2.1","0.6","9.1","1.9","0.6","-0.3","-3.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","9.4","2.1","0.6","9.1","1.9","0.6","-0.3","-3.6","679","3"
"Financial clerks","=""43-3000""","Summary","0.8","0.2","0.0","0.7","0.2","0.0","-0.1","-11.0","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.0","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-7.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","-0.1","-17.4","689","3"
"Information and record clerks","=""43-4000""","Summary","91.2","20.2","1.6","90.3","19.2","1.6","-0.9","-1.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","13.8","3.1","0.5","12.9","2.7","0.5","-1.0","-7.0","698","3"
"File clerks","=""43-4071""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-17.4","700","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.0","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-8.1","708","3"
"Reservation and transportation ticket agents and travel clerks","=""43-4181""","Line Item","76.8","17.1","62.5","77.0","16.4","61.8","0.2","0.2","709","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","10.9","2.4","0.4","11.2","2.4","0.5","0.3","2.4","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","8.2","1.8","8.6","8.5","1.8","8.1","0.3","3.3","712","3"
"Dispatchers","=""43-5030""","Summary","0.7","0.1","0.2","0.7","0.1","0.2","0.0","-1.9","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.7","0.1","0.3","0.7","0.1","0.3","0.0","-1.9","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.4","0.3","0.3","1.4","0.3","0.3","0.0","3.3","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.6","0.1","0.1","0.6","0.1","0.1","0.0","-7.0","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.9","0.2","0.0","0.8","0.2","0.0","-0.1","-14.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-22.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.7","0.2","0.0","0.6","0.1","0.0","-0.1","-12.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.9","0.4","0.1","1.7","0.4","0.1","-0.1","-7.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.8","0.4","0.1","1.7","0.4","0.1","-0.1","-7.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.7","0.1","0.0","0.7","0.1","0.0","0.0","3.3","763","1"
"Construction trades workers","=""47-2000""","Summary","0.7","0.1","0.0","0.7","0.1","0.0","0.0","3.3","766","2"
"Electricians","=""47-2111""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","788","3"
"Sheet metal workers","=""47-2211""","Line Item","0.6","0.1","0.4","0.6","0.1","0.5","0.0","3.3","802","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","32.8","7.3","0.5","33.9","7.2","0.5","1.1","3.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.9","0.4","0.3","1.9","0.4","0.3","0.1","3.3","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.9","0.4","0.3","1.9","0.4","0.3","0.1","3.3","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","1.5","0.3","0.3","1.6","0.3","0.3","0.1","3.3","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","1.5","0.3","0.6","1.6","0.3","0.6","0.1","3.3","848","3"
"Avionics technicians","=""49-2091""","Line Item","1.2","0.3","6.0","1.3","0.3","5.9","0.0","3.3","849","4"
"Electrical and electronics repairers, powerhouse, substation, and relay","=""49-2095""","Line Item","0.2","0.1","0.9","0.3","0.1","1.0","0.0","3.3","853","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","26.7","5.9","1.4","27.5","5.9","1.5","0.9","3.2","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","25.8","5.7","18.4","26.7","5.7","18.2","0.9","3.3","858","3"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.9","0.2","0.3","0.9","0.2","0.3","0.0","0.2","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.8","0.6","0.1","2.9","0.6","0.1","0.1","3.3","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.3","0.1","0.1","0.3","0.1","0.0","0.0","3.3","882","3"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.1","0.4","0.3","0.1","0.4","0.0","3.3","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.9","0.4","0.1","2.0","0.4","0.1","0.1","3.3","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.5","0.1","0.1","0.6","0.1","0.1","0.0","3.3","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.3","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.5","0.1","0.2","0.5","0.1","0.3","0.0","3.3","906","4"
"Production occupations","=""51-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","-6.5","907","1"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-17.4","910","2"
"Aircraft structure, surfaces, rigging, and systems assemblers","=""51-2011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-17.4","911","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.0","0.0","0.2","0.0","0.0","0.0","3.3","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","942","3"
"Other production occupations","=""51-9000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-10.1","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.2","0.1","0.0","0.2","0.0","0.0","0.0","-12.2","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","279.4","62.0","2.0","297.5","63.4","2.0","18.1","6.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","5.4","1.2","0.9","5.6","1.2","0.9","0.2","3.3","1048","2"
"Aircraft cargo handling supervisors","=""53-1041""","Line Item","2.6","0.6","32.5","2.7","0.6","30.9","0.1","3.3","1049","3"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","2.8","0.6","0.5","2.9","0.6","0.5","0.1","3.3","1050","3"
"Air transportation workers","=""53-2000""","Summary","192.6","42.8","66.0","207.9","44.3","66.8","15.2","7.9","1051","2"
"Aircraft pilots and flight engineers","=""53-2010""","Summary","81.5","18.1","57.2","84.2","18.0","56.9","2.7","3.3","1052","3"
"Airline pilots, copilots, and flight engineers","=""53-2011""","Line Item","77.9","17.3","85.0","80.5","17.2","84.6","2.6","3.3","1053","4"
"Commercial pilots","=""53-2012""","Line Item","3.6","0.8","7.1","3.7","0.8","7.0","0.1","3.3","1054","4"
"Air traffic controllers and airfield operations specialists","=""53-2020""","Summary","3.9","0.9","10.3","4.0","0.9","10.3","0.1","3.3","1055","3"
"Air traffic controllers","=""53-2021""","Line Item","0.2","0.0","0.9","0.2","0.0","0.9","0.0","3.3","1056","4"
"Airfield operations specialists","=""53-2022""","Line Item","3.7","0.8","24.6","3.8","0.8","24.2","0.1","3.3","1057","4"
"Flight attendants","=""53-2031""","Line Item","107.2","23.8","96.5","119.6","25.5","96.7","12.4","11.6","1058","3"
"Motor vehicle operators","=""53-3000""","Summary","0.9","0.2","0.0","0.9","0.2","0.0","0.0","3.3","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.8","0.2","0.0","0.9","0.2","0.0","0.0","3.3","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.6","0.1","0.0","0.7","0.1","0.0","0.0","3.3","1063","4"
"Passenger vehicle drivers","=""53-3050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","1065","3"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.3","1068","4"
"Other transportation workers","=""53-6000""","Summary","4.5","1.0","1.6","4.7","1.0","1.6","0.1","3.3","1085","2"
"Transportation service attendants","=""53-6030""","Summary","2.7","0.6","2.2","2.7","0.6","2.3","0.1","3.3","1088","3"
"Aircraft service attendants","=""53-6032""","Line Item","2.7","0.6","13.4","2.7","0.6","13.2","0.1","3.3","1090","4"
"Transportation inspectors","=""53-6051""","Line Item","1.3","0.3","5.2","1.4","0.3","5.3","0.0","3.3","1092","3"
"Passenger attendants","=""53-6061""","Line Item","0.3","0.1","2.1","0.3","0.1","2.1","0.0","3.3","1093","3"
"Transportation workers, all other","=""53-6099""","Line Item","0.2","0.1","2.0","0.2","0.1","1.9","0.0","3.3","1094","3"
"Material moving workers","=""53-7000""","Summary","75.9","16.8","0.9","78.4","16.7","0.9","2.5","3.3","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","19.2","4.3","2.4","19.8","4.2","2.4","0.6","3.3","1100","3"
"Laborers and material movers","=""53-7060""","Summary","56.7","12.6","0.8","58.6","12.5","0.8","1.9","3.3","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","1.3","0.3","0.3","1.4","0.3","0.3","0.0","3.3","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","51.3","11.4","1.7","53.0","11.3","1.7","1.7","3.3","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","4.0","0.9","0.1","4.2","0.9","0.1","0.1","3.3","1106","4"
