"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Financial managers","=""11-3031""","Line Item","0.6","0.7","0.1","0.7","0.8","0.1","0.1","14.5","20","3"
"Industrial production managers","=""11-3051""","Line Item","1.2","1.3","0.5","1.2","1.4","0.6","0.0","4.1","21","3"
"Purchasing managers","=""11-3061""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","4.1","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","4.1","23","3"
"Human resources managers","=""11-3121""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","4.1","25","3"
"Other management occupations","=""11-9000""","Summary","1.5","1.7","0.0","1.6","1.7","0.0","0.1","4.1","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","1.1","1.2","0.5","1.1","1.2","0.5","0.0","4.1","35","3"
"Managers, all other","=""11-9199""","Line Item","0.4","0.5","0.0","0.4","0.5","0.0","0.0","4.1","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","6.6","7.4","0.1","6.8","7.5","0.1","0.2","3.1","51","1"
"Business operations specialists","=""13-1000""","Summary","5.0","5.6","0.1","5.2","5.8","0.1","0.1","2.8","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.3","1.5","0.3","1.2","1.4","0.3","-0.1","-6.3","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","58","3"
"Cost estimators","=""13-1051""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-1.1","59","3"
"Human resources workers","=""13-1070""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","2.0","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.5","0.5","0.1","0.5","0.5","0.0","0.0","2.0","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","1.1","1.2","0.1","1.2","1.3","0.1","0.1","8.0","64","3"
"Logisticians","=""13-1081""","Line Item","0.3","0.4","0.2","0.4","0.4","0.2","0.1","16.6","65","4"
"Project management specialists","=""13-1082""","Line Item","0.7","0.8","0.1","0.8","0.9","0.1","0.0","4.1","66","4"
"Management analysts","=""13-1111""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.7","0.8","0.1","0.8","0.8","0.1","0.1","11.4","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.7","0.8","0.1","0.8","0.9","0.1","0.0","4.1","73","3"
"Financial specialists","=""13-2000""","Summary","1.5","1.7","0.0","1.6","1.8","0.0","0.1","3.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.3","1.4","0.1","1.3","1.5","0.1","0.1","4.1","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","4.1","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","5.9","6.6","0.1","6.6","7.3","0.1","0.7","11.3","92","1"
"Computer occupations","=""15-1200""","Summary","5.8","6.6","0.1","6.5","7.2","0.1","0.6","11.1","93","2"
"Computer systems analysts","=""15-1211""","Line Item","1.0","1.1","0.2","1.0","1.2","0.2","0.0","4.1","95","4"
"Computer support specialists","=""15-1230""","Summary","1.0","1.1","0.1","1.0","1.1","0.1","0.0","0.4","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.9","1.0","0.1","0.9","1.0","0.1","0.0","-0.1","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","-0.5","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.1","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","-1.1","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","3.0","3.3","0.1","3.5","3.9","0.1","0.5","18.3","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.6","107","4"
"Software developers","=""15-1252""","Line Item","2.6","3.0","0.2","3.2","3.5","0.2","0.5","19.7","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.1","0.1","0.1","0.2","0.1","0.0","14.5","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","14.5","110","4"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","27.3","113","2"
"Architecture and engineering occupations","=""17-0000""","Summary","10.0","11.2","0.4","10.7","11.9","0.4","0.7","7.3","120","1"
"Engineers","=""17-2000""","Summary","7.4","8.3","0.4","8.1","9.0","0.4","0.7","9.4","128","2"
"Aerospace engineers","=""17-2011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","129","3"
"Chemical engineers","=""17-2041""","Line Item","0.2","0.2","1.0","0.2","0.3","1.0","0.0","4.1","132","3"
"Civil engineers","=""17-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","133","3"
"Computer hardware engineers","=""17-2061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.1","0.0","4.1","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","1.1","1.2","0.4","1.1","1.3","0.4","0.0","4.1","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.9","1.0","0.5","0.9","1.0","0.5","0.0","4.1","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.2","0.2","0.2","0.2","0.3","0.2","0.0","4.1","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.1","2.3","0.6","2.3","2.6","0.6","0.3","13.2","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","4.1","140","4"
"Industrial engineers","=""17-2112""","Line Item","2.0","2.3","0.6","2.3","2.5","0.6","0.3","13.5","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","4.1","143","3"
"Mechanical engineers","=""17-2141""","Line Item","2.4","2.7","0.9","2.7","3.1","0.9","0.3","12.4","144","3"
"Engineers, all other","=""17-2199""","Line Item","1.2","1.3","0.7","1.2","1.3","0.7","0.0","4.1","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.6","2.9","0.4","2.6","2.9","0.4","0.0","1.1","149","2"
"Drafters","=""17-3010""","Summary","0.7","0.7","0.3","0.6","0.7","0.3","0.0","-4.2","150","3"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","4.1","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.5","0.6","1.0","0.5","0.5","1.0","0.0","-6.3","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.9","2.1","0.5","2.0","2.2","0.5","0.1","3.0","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.5","0.6","0.5","0.5","0.6","0.5","0.0","4.1","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.6","0.7","0.8","0.6","0.7","0.9","0.0","4.1","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.3","0.4","0.8","0.3","0.4","0.8","0.0","-1.1","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.3","0.3","0.4","0.3","0.3","0.4","0.0","4.1","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.2","0.3","0.0","0.3","0.3","0.0","0.0","6.8","166","1"
"Physical scientists","=""19-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","189","3"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","14.9","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","15.6","230","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","9.3","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","9.3","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","9.3","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.6","0.6","0.0","0.6","0.6","0.0","0.0","4.1","355","1"
"Commercial and industrial designers","=""27-1021""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","4.1","364","4"
"Graphic designers","=""27-1024""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","4.1","367","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","389","2"
"Writers and editors","=""27-3040""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.2","0.3","0.1","0.2","0.3","0.0","4.1","395","4"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.1","522","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","3.2","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.3","0.0","0.3","0.3","0.0","0.0","3.1","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.3","0.0","0.3","0.3","0.0","0.0","3.1","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.3","0.0","0.3","0.3","0.0","0.0","3.1","587","4"
"Sales and related occupations","=""41-0000""","Summary","3.8","4.2","0.0","3.9","4.4","0.0","0.2","4.1","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.2","0.0","0.2","0.2","0.0","0.0","4.1","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.2","0.0","0.2","0.2","0.0","0.0","4.1","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.1","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.1","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","3.2","3.6","0.2","3.3","3.7","0.2","0.1","4.1","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.5","0.5","0.2","0.5","0.5","0.2","0.0","4.1","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.7","3.0","0.2","2.8","3.1","0.2","0.1","4.1","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.3","0.3","0.0","0.3","0.4","0.0","0.0","3.5","665","2"
"Sales engineers","=""41-9031""","Line Item","0.2","0.3","0.4","0.3","0.3","0.4","0.0","4.1","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","8.8","9.8","0.0","8.2","9.2","0.0","-0.6","-6.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.6","0.7","0.0","0.6","0.7","0.0","0.0","-6.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.6","0.7","0.0","0.6","0.7","0.0","0.0","-6.3","679","3"
"Financial clerks","=""43-3000""","Summary","1.4","1.6","0.0","1.3","1.5","0.0","-0.1","-6.9","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-6.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.0","1.1","0.1","0.9","1.0","0.1","-0.1","-6.3","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-16.7","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.2","0.2","0.1","0.1","0.2","0.0","-6.3","690","3"
"Information and record clerks","=""43-4000""","Summary","2.1","2.3","0.0","1.9","2.2","0.0","-0.1","-7.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.7","1.9","0.1","1.6","1.7","0.1","-0.1","-6.3","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-16.7","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.3","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-7.3","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.6","2.9","0.1","2.5","2.8","0.1","-0.1","-2.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.9","1.0","0.2","0.9","1.0","0.2","0.0","4.1","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.7","1.9","0.2","1.6","1.8","0.2","-0.1","-6.3","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.9","1.0","0.0","0.8","0.9","0.0","-0.1","-13.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-21.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-11.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.1","1.3","0.0","1.0","1.2","0.0","-0.1","-7.7","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-27.2","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-27.1","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.0","1.2","0.0","1.0","1.1","0.0","-0.1","-6.3","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","4.0","763","1"
"Construction trades workers","=""47-2000""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","4.1","766","2"
"Electricians","=""47-2111""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","4.1","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","798","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","3.4","3.8","0.1","3.7","4.1","0.1","0.3","9.5","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","4.1","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","4.1","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","1.6","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","1.2","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","0.2","0.3","0.2","0.2","0.4","0.0","1.0","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.8","3.2","0.1","3.1","3.5","0.1","0.3","10.7","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","4.1","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.9","1.1","0.2","1.2","1.3","0.2","0.2","24.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.9","1.0","0.2","1.1","1.2","0.2","0.2","24.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","14.5","884","4"
"Precision instrument and equipment repairers","=""49-9060""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","890","3"
"Precision instrument and equipment repairers, all other","=""49-9069""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","4.1","895","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.0","1.1","0.1","1.0","1.1","0.1","0.0","4.1","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.7","0.8","0.2","0.7","0.8","0.2","0.0","4.1","898","3"
"Coin, vending, and amusement machine servicers and repairers","=""49-9091""","Line Item","0.2","0.2","0.4","0.2","0.2","0.5","0.0","4.1","899","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.4","0.5","0.2","0.4","0.5","0.2","0.0","4.1","906","4"
"Production occupations","=""51-0000""","Summary","37.5","42.0","0.4","35.9","40.0","0.4","-1.6","-4.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","3.3","3.7","0.5","3.4","3.8","0.5","0.1","4.1","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","3.3","3.7","0.5","3.4","3.8","0.5","0.1","4.1","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","15.9","17.8","0.8","14.6","16.2","0.8","-1.3","-8.0","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","3.5","4.0","1.2","3.7","4.1","1.2","0.1","4.0","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","3.5","3.9","1.2","3.7","4.1","1.2","0.1","4.1","914","4"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.3","0.3","0.5","0.2","0.3","0.5","0.0","-16.7","916","3"
"Fiberglass laminators and fabricators","=""51-2051""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","4.1","917","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","11.9","13.3","0.8","10.5","11.7","0.8","-1.4","-11.5","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","8.3","9.3","0.5","8.4","9.4","0.5","0.1","1.1","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.4","0.4","0.3","0.3","0.4","0.4","0.0","-4.2","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","-1.1","933","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.2","0.2","0.8","0.2","0.2","0.8","0.0","-6.3","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.6","1.8","0.5","1.5","1.6","0.5","-0.1","-6.4","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.1","1.2","0.6","1.0","1.1","0.6","-0.1","-6.3","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.3","0.4","0.4","0.3","0.3","0.5","0.0","-6.3","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","-6.3","940","4"
"Machinists","=""51-4041""","Line Item","1.5","1.6","0.4","1.5","1.7","0.5","0.1","4.1","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-1.1","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","-1.1","944","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.3","0.3","0.2","0.3","0.3","0.2","0.0","-1.1","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.3","0.3","0.2","0.3","0.3","0.2","0.0","-1.1","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.6","0.7","0.4","0.6","0.7","0.4","0.0","4.1","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","4.1","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","3.8","4.2","0.8","3.9","4.3","0.8","0.1","3.3","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","3.5","3.9","0.8","3.6","4.0","0.8","0.1","4.1","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.3","0.3","0.9","0.3","0.3","0.9","0.0","-6.3","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.0","957","3"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-6.3","960","4"
"Plant and system operators","=""51-8000""","Summary","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-5.9","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.4","0.4","0.3","0.4","0.4","0.3","0.0","-6.3","1003","3"
"Other production occupations","=""51-9000""","Summary","9.5","10.7","0.4","9.0","10.0","0.3","-0.5","-5.3","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","1011","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.4","0.5","0.3","0.4","0.4","0.2","0.0","-5.5","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.3","0.8","0.2","0.2","0.8","0.0","-1.1","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","-16.7","1015","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","1016","4"
"Cutting workers","=""51-9030""","Summary","0.1","0.2","0.2","0.1","0.1","0.2","0.0","-10.2","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.1","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","4.1","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","2.4","2.7","0.4","2.0","2.2","0.4","-0.4","-16.7","1022","3"
"Dental and ophthalmic laboratory technicians and medical appliance technicians","=""51-9080""","Summary","3.0","3.3","4.0","2.9","3.2","4.0","-0.1","-2.1","1024","3"
"Ophthalmic laboratory technicians","=""51-9083""","Line Item","3.0","3.3","13.8","2.9","3.2","13.4","-0.1","-2.1","1027","4"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","1028","3"
"Painting workers","=""51-9120""","Summary","0.7","0.8","0.4","0.7","0.8","0.4","0.0","4.1","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.7","0.8","0.4","0.7","0.8","0.4","0.0","4.1","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","1.3","1.4","0.6","1.2","1.4","0.6","0.0","-3.6","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","1.1","1.3","0.6","1.1","1.2","0.6","-0.1","-6.3","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.1","0.2","0.5","0.2","0.2","0.5","0.0","17.6","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.3","1.4","0.2","1.3","1.4","0.2","0.0","0.5","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.4","0.5","0.2","0.4","0.5","0.2","0.0","-6.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.7","0.8","0.3","0.8","0.9","0.3","0.0","4.1","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","2.9","3.3","0.0","3.0","3.4","0.0","0.1","4.1","1047","1"
