"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","7.7","2.9","1.5","8.0","3.0","1.4","0.3","3.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","7.0","2.7","1.7","7.3","2.7","1.6","0.3","3.8","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.6","0.2","0.9","0.6","0.2","0.9","0.0","3.8","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.9","0.4","0.1","1.0","0.4","0.1","0.0","3.8","896","3"
"Riggers","=""49-9096""","Line Item","2.0","0.8","10.1","2.1","0.8","10.3","0.1","3.8","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.8","0.3","0.8","0.8","0.3","0.8","0.0","3.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.9","0.3","0.4","0.9","0.3","0.5","0.0","3.8","906","4"
"Production occupations","=""51-0000""","Summary","11.1","4.3","0.1","11.0","4.1","0.1","-0.2","-1.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.8","0.3","0.1","0.8","0.3","0.1","0.0","3.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.8","0.3","0.1","0.8","0.3","0.1","0.0","3.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-11.2","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-11.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","3.4","1.3","0.2","3.5","1.3","0.2","0.1","3.2","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-12.4","936","3"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.1","0.0","1.0","0.1","0.0","1.0","0.0","-16.9","938","4"
"Machinists","=""51-4041""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.0","3.8","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","3.0","1.2","0.6","3.1","1.2","0.7","0.1","3.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","3.0","1.1","0.7","3.1","1.2","0.7","0.1","3.8","955","4"
"Plant and system operators","=""51-8000""","Summary","1.1","0.4","0.4","1.1","0.4","0.4","0.0","2.8","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.5","1003","3"
"Miscellaneous plant and system operators","=""51-8090""","Summary","1.0","0.4","1.2","1.1","0.4","1.3","0.0","3.3","1004","3"
"Gas plant operators","=""51-8092""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","-6.5","1006","4"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","0.9","0.3","2.8","0.9","0.3","2.9","0.0","3.8","1007","4"
"Plant and system operators, all other","=""51-8099""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","3.8","1008","4"
"Other production occupations","=""51-9000""","Summary","5.6","2.2","0.2","5.3","2.0","0.2","-0.3","-5.5","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.0","0.4","0.6","1.0","0.4","0.6","0.0","3.8","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","1.0","0.4","0.8","1.0","0.4","0.9","0.0","3.8","1016","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","3.0","1.2","0.5","2.6","1.0","0.5","-0.4","-11.7","1022","3"
"Painting workers","=""51-9120""","Summary","0.4","0.2","0.2","0.4","0.2","0.2","0.0","3.8","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.2","0.2","0.4","0.2","0.2","0.0","3.8","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.7","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.5","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.0","0.4","0.1","1.0","0.4","0.2","0.0","-1.4","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.5","0.2","0.3","0.5","0.2","0.3","0.0","-6.5","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.5","0.2","0.2","0.5","0.2","0.2","0.0","3.8","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","35.2","13.5","0.2","36.5","13.7","0.2","1.3","3.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","2.1","0.8","0.3","2.2","0.8","0.3","0.1","3.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","2.1","0.8","0.4","2.2","0.8","0.3","0.1","3.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","18.7","7.2","0.4","19.4","7.3","0.4","0.7","3.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","18.6","7.2","0.5","19.4","7.3","0.5","0.7","3.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","18.0","6.9","0.8","18.7","7.0","0.8","0.7","3.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.6","0.2","0.1","0.6","0.2","0.0","0.0","3.8","1064","4"
"Passenger vehicle drivers","=""53-3050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.8","1065","3"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.8","1068","4"
"Water transportation workers","=""53-5000""","Summary","0.6","0.2","0.7","0.6","0.2","0.7","0.0","3.8","1079","2"
"Ship and boat captains and operators","=""53-5020""","Summary","0.3","0.1","0.7","0.3","0.1","0.7","0.0","3.8","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","0.3","0.1","0.8","0.3","0.1","0.8","0.0","3.8","1082","4"
"Other transportation workers","=""53-6000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.0","1085","2"
"Material moving workers","=""53-7000""","Summary","13.7","5.3","0.2","14.2","5.3","0.2","0.5","3.5","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.9","0.3","1.8","0.9","0.3","1.9","0.0","3.8","1097","3"
"Hoist and winch operators","=""53-7041""","Line Item","0.1","0.0","3.4","0.1","0.0","3.5","0.0","0.7","1099","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.7","0.3","0.1","0.7","0.3","0.1","0.0","3.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","5.1","2.0","0.1","5.3","2.0","0.1","0.2","3.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","3.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","4.2","1.6","0.1","4.3","1.6","0.1","0.2","3.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.6","0.2","0.0","0.6","0.2","0.0","0.0","3.8","1106","4"
"Pumping station operators","=""53-7070""","Summary","6.8","2.6","21.9","7.1","2.7","22.6","0.2","3.2","1107","3"
"Gas compressor and gas pumping station operators","=""53-7071""","Line Item","0.1","0.0","1.9","0.1","0.0","2.0","0.0","3.8","1108","4"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","2.2","0.9","19.9","2.3","0.9","20.0","0.1","3.8","1109","4"
"Wellhead pumpers","=""53-7073""","Line Item","4.5","1.7","28.0","4.7","1.8","29.4","0.1","2.8","1110","4"
