"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.0","2.7","0.1","1.7","2.5","0.1","-0.3","-13.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-23.0","689","3"
"Information and record clerks","=""43-4000""","Summary","1.0","1.4","0.0","0.9","1.3","0.0","-0.1","-14.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.7","1.0","0.0","0.6","0.9","0.0","-0.1","-13.4","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-23.0","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.6","2.2","0.1","1.4","2.0","0.1","-0.2","-12.1","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-8.6","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.5","0.7","0.1","0.4","0.6","0.1","-0.1","-13.4","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.8","1.1","1.4","0.7","1.0","1.3","-0.1","-13.4","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.6","2.2","0.0","1.3","1.9","0.0","-0.3","-19.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-27.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.4","2.0","0.1","1.2","1.7","0.1","-0.3","-18.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","3.8","5.3","0.1","3.3","4.9","0.1","-0.5","-14.0","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-32.7","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-32.7","732","4"
"Office clerks, general","=""43-9061""","Line Item","3.7","5.1","0.1","3.2","4.7","0.1","-0.5","-13.4","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","12.3","17.2","1.2","11.9","17.6","1.2","-0.4","-3.6","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.7","1.0","1.3","0.7","1.1","1.2","0.0","-3.8","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.7","1.0","1.3","0.7","1.1","1.2","0.0","-3.8","744","3"
"Agricultural workers","=""45-2000""","Summary","11.6","16.2","1.4","11.2","16.5","1.3","-0.4","-3.6","745","2"
"Graders and sorters, agricultural products","=""45-2041""","Line Item","0.6","0.9","2.1","0.6","0.8","1.9","-0.1","-13.4","748","3"
"Miscellaneous agricultural workers","=""45-2090""","Summary","10.9","15.2","1.4","10.6","15.7","1.4","-0.3","-3.0","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","1.7","2.4","2.7","1.7","2.6","2.5","0.0","1.0","750","4"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","2.1","2.9","0.4","2.0","3.0","0.4","-0.1","-3.8","751","4"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","6.3","8.7","3.1","6.0","8.9","3.2","-0.2","-3.8","752","4"
"Agricultural workers, all other","=""45-2099""","Line Item","0.8","1.2","7.6","0.8","1.2","7.2","0.0","-3.8","753","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.5","0.6","0.0","0.4","0.7","0.0","0.0","-3.8","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","765","3"
"Other construction and related workers","=""47-4000""","Summary","0.3","0.4","0.1","0.2","0.4","0.0","0.0","-3.8","813","2"
"Elevator and escalator installers and repairers","=""47-4021""","Line Item","0.2","0.3","1.0","0.2","0.3","0.9","0.0","-3.8","815","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.9","2.6","0.0","1.8","2.6","0.0","-0.1","-4.1","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-5.3","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-6.7","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.8","864","3"
"Farm equipment mechanics and service technicians","=""49-3041""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-3.8","865","4"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.8","872","3"
"Tire repairers and changers","=""49-3093""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.8","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.4","1.9","0.0","1.3","2.0","0.0","-0.1","-3.8","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-3.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-3.8","883","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-3.8","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.1","1.6","0.1","1.1","1.6","0.1","0.0","-3.8","896","3"
"Production occupations","=""51-0000""","Summary","3.5","4.8","0.0","3.2","4.8","0.0","-0.2","-6.8","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-3.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-3.8","909","3"
"Food processing workers","=""51-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.3","920","2"
"Miscellaneous food processing workers","=""51-3090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.3","926","3"
"Food batchmakers","=""51-3092""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","928","4"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-16.0","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-18.2","936","3"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.1","0.2","0.8","0.1","0.1","0.7","0.0","-18.2","941","4"
"Other production occupations","=""51-9000""","Summary","2.9","4.0","0.1","2.7","4.0","0.1","-0.2","-6.8","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.3","0.4","0.1","0.2","0.4","0.1","0.0","-3.8","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.3","0.4","0.5","0.2","0.4","0.4","0.0","-3.8","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.9","1.3","0.6","0.9","1.3","0.5","-0.1","-5.8","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.4","0.5","1.3","0.3","0.5","1.2","0.0","-8.6","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.5","0.8","0.5","0.5","0.8","0.4","0.0","-3.8","1016","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-18.2","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.9","1.2","0.2","0.8","1.2","0.2","0.0","-3.8","1028","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.5","0.7","0.1","0.5","0.7","0.1","0.0","-6.2","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-13.4","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","-3.8","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","22.5","31.4","0.2","21.7","32.0","0.1","-0.9","-3.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.8","2.6","0.3","1.8","2.6","0.3","-0.1","-3.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.8","2.6","0.3","1.8","2.6","0.3","-0.1","-3.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","6.1","8.6","0.1","5.9","8.7","0.1","-0.2","-3.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","6.1","8.5","0.2","5.9","8.7","0.1","-0.2","-3.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-3.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","5.5","7.6","0.2","5.3","7.8","0.2","-0.2","-3.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.5","0.7","0.0","0.5","0.7","0.0","0.0","-3.8","1064","4"
"Rail transportation workers","=""53-4000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.8","1071","2"
"Material moving workers","=""53-7000""","Summary","14.4","20.1","0.2","13.9","20.6","0.2","-0.5","-3.8","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","2.9","4.1","9.6","2.8","4.2","8.7","-0.1","-3.8","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.7","1.0","0.1","0.7","1.0","0.1","0.0","-3.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","10.1","14.1","0.1","9.7","14.4","0.1","-0.4","-3.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","8.7","12.2","0.3","8.4","12.5","0.3","-0.3","-3.8","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.6","0.8","0.1","0.6","0.8","0.1","0.0","-3.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.7","0.9","0.0","0.7","1.0","0.0","0.0","-3.8","1106","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.6","0.9","4.8","0.6","0.9","4.5","0.0","-3.8","1112","3"
