"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","4.6","3.0","0.1","5.1","3.3","0.1","0.5","11.1","92","1"
"Computer occupations","=""15-1200""","Summary","4.6","3.0","0.1","5.1","3.2","0.1","0.5","10.9","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","7.4","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","95","4"
"Computer support specialists","=""15-1230""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","1.0","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.9","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-0.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-0.7","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.3","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","3.2","2.1","0.1","3.7","2.4","0.1","0.5","14.4","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.8","107","4"
"Software developers","=""15-1252""","Line Item","0.8","0.5","0.0","0.9","0.6","0.0","0.1","19.4","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.0","0.0","0.1","0.1","0.0","0.0","14.2","109","4"
"Web developers","=""15-1254""","Line Item","1.1","0.7","1.1","1.2","0.8","1.0","0.1","14.2","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","1.2","0.8","1.0","1.4","0.9","1.0","0.2","14.2","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","3.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","23.9","113","2"
"Architecture and engineering occupations","=""17-0000""","Summary","8.0","5.3","0.3","8.5","5.4","0.3","0.4","5.6","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","1.5","1.0","0.7","1.6","1.0","0.7","0.1","3.9","121","2"
"Architects, except naval","=""17-1010""","Summary","1.5","1.0","1.0","1.6","1.0","1.0","0.1","3.9","122","3"
"Architects, except landscape and naval","=""17-1011""","Line Item","1.4","0.9","1.2","1.5","1.0","1.2","0.1","3.9","123","4"
"Landscape architects","=""17-1012""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","3.9","124","4"
"Engineers","=""17-2000""","Summary","4.2","2.7","0.2","4.5","2.9","0.2","0.4","9.0","128","2"
"Civil engineers","=""17-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","133","3"
"Computer hardware engineers","=""17-2061""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","1.2","0.8","0.4","1.2","0.8","0.4","0.0","3.9","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","3.9","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.8","0.5","0.8","0.9","0.6","0.7","0.0","3.9","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","1.4","0.9","0.4","1.6","1.0","0.4","0.2","13.0","139","3"
"Industrial engineers","=""17-2112""","Line Item","1.4","0.9","0.4","1.5","1.0","0.4","0.2","13.2","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","143","3"
"Mechanical engineers","=""17-2141""","Line Item","1.0","0.7","0.4","1.2","0.7","0.4","0.1","12.2","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","3.9","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.4","1.5","0.4","2.4","1.5","0.4","0.0","0.7","149","2"
"Drafters","=""17-3010""","Summary","1.9","1.3","1.0","1.9","1.2","1.0","0.0","0.1","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","1.2","0.8","1.1","1.2","0.8","1.2","0.0","3.9","151","4"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-6.5","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.6","0.4","3.0","0.5","0.3","3.0","0.0","-6.5","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.4","0.3","0.1","0.4","0.3","0.1","0.0","3.4","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","3.9","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.9","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.9","162","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.6","166","1"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.5","255","1"
"Educational instruction and library occupations","=""25-0000""","Summary","0.4","0.3","0.0","0.5","0.3","0.0","0.0","3.9","269","1"
"Other teachers and instructors","=""25-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.9","335","2"
"Self-enrichment teachers","=""25-3021""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","3.9","337","3"
"Librarians, curators, and archivists","=""25-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","341","2"
"Librarians and media collections specialists","=""25-4022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.9","346","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","63.0","41.4","2.1","65.5","42.0","2.1","2.5","4.0","355","1"
"Art and design workers","=""27-1000""","Summary","60.0","39.4","6.1","62.3","39.9","6.1","2.4","4.0","356","2"
"Artists and related workers","=""27-1010""","Summary","5.1","3.4","1.8","5.3","3.4","1.8","0.2","3.9","357","3"
"Art directors","=""27-1011""","Line Item","3.9","2.6","2.9","4.1","2.6","2.8","0.2","3.9","358","4"
"Craft artists","=""27-1012""","Line Item","0.1","0.0","0.7","0.1","0.0","0.6","0.0","3.9","359","4"
"Fine artists, including painters, sculptors, and illustrators","=""27-1013""","Line Item","0.3","0.2","1.2","0.4","0.2","1.2","0.0","3.9","360","4"
"Special effects artists and animators","=""27-1014""","Line Item","0.7","0.5","0.8","0.7","0.5","0.8","0.0","3.9","361","4"
"Artists and related workers, all other","=""27-1019""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","3.9","362","4"
"Designers","=""27-1020""","Summary","54.9","36.1","7.7","57.0","36.5","7.9","2.2","4.0","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","3.0","2.0","9.4","3.1","2.0","9.5","0.1","3.9","364","4"
"Fashion designers","=""27-1022""","Line Item","0.7","0.5","2.8","0.8","0.5","3.1","0.1","14.2","365","4"
"Floral designers","=""27-1023""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-2.4","366","4"
"Graphic designers","=""27-1024""","Line Item","23.7","15.6","8.8","24.7","15.8","8.8","0.9","3.9","367","4"
"Interior designers","=""27-1025""","Line Item","25.7","16.9","27.1","26.7","17.1","27.0","1.0","3.9","368","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.9","369","4"
"Set and exhibit designers","=""27-1027""","Line Item","0.1","0.1","0.5","0.2","0.1","0.5","0.0","3.9","370","4"
"Designers, all other","=""27-1029""","Line Item","1.2","0.8","3.7","1.3","0.8","3.7","0.0","3.9","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","0.9","0.6","0.1","0.9","0.6","0.1","0.0","3.9","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","0.9","0.6","0.3","0.9","0.6","0.3","0.0","3.9","373","3"
"Producers and directors","=""27-2012""","Line Item","0.9","0.6","0.5","0.9","0.6","0.5","0.0","3.9","375","4"
"Media and communication workers","=""27-3000""","Summary","1.4","0.9","0.2","1.4","0.9","0.2","0.1","3.9","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","3.9","392","3"
"Writers and editors","=""27-3040""","Summary","1.0","0.6","0.3","1.0","0.6","0.3","0.0","3.9","393","3"
"Editors","=""27-3041""","Line Item","0.4","0.3","0.3","0.4","0.3","0.3","0.0","3.9","394","4"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.9","395","4"
"Writers and authors","=""27-3043""","Line Item","0.5","0.3","0.3","0.5","0.3","0.3","0.0","3.9","396","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.8","0.5","0.2","0.8","0.5","0.2","0.0","4.4","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","0.2","0.2","0.2","0.3","0.2","0.2","0.0","1.4","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","3.9","403","4"
"Photographers","=""27-4021""","Line Item","0.4","0.2","0.2","0.4","0.2","0.2","0.0","3.9","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","0.1","0.1","0.2","0.2","0.1","0.2","0.0","10.9","408","3"
"Film and video editors","=""27-4032""","Line Item","0.1","0.1","0.3","0.2","0.1","0.3","0.0","12.2","410","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.6","0.4","0.0","0.6","0.4","0.0","0.0","3.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","2.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.9","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.9","592","3"
"Sales and related occupations","=""41-0000""","Summary","9.3","6.1","0.1","9.7","6.2","0.1","0.3","3.6","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.9","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.9","647","3"
"Retail sales workers","=""41-2000""","Summary","2.7","1.8","0.0","2.7","1.8","0.0","0.1","2.8","648","2"
"Cashiers","=""41-2010""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-11.7","649","3"
"Cashiers","=""41-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-11.7","650","4"
"Retail salespersons","=""41-2031""","Line Item","2.4","1.6","0.1","2.5","1.6","0.1","0.1","3.9","655","3"
"Sales representatives, services","=""41-3000""","Summary","4.7","3.1","0.2","4.9","3.1","0.2","0.2","3.9","656","2"
"Advertising sales agents","=""41-3011""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","3.9","657","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","4.6","3.0","0.4","4.7","3.0","0.4","0.2","3.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.4","0.9","0.1","1.4","0.9","0.1","0.1","3.9","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.3","0.8","0.1","1.3","0.9","0.1","0.0","3.9","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.9","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.9","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.9","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","16.7","11.0","0.1","15.3","9.8","0.1","-1.4","-8.3","677","1"
"Financial clerks","=""43-3000""","Summary","3.3","2.1","0.1","3.0","1.9","0.1","-0.2","-6.8","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.5","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.7","1.8","0.2","2.5","1.6","0.2","-0.2","-6.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-16.9","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-6.5","690","3"
"Information and record clerks","=""43-4000""","Summary","2.2","1.5","0.0","2.1","1.3","0.0","-0.2","-7.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.6","1.1","0.1","1.5","1.0","0.1","-0.1","-6.5","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.2","0.2","0.2","0.1","0.2","0.0","-16.9","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-7.6","708","3"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","3.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.7","0.5","0.1","0.7","0.4","0.1","0.0","-6.5","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","4.1","2.7","0.1","3.5","2.3","0.1","-0.6","-13.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.8","0.5","0.2","0.6","0.4","0.2","-0.2","-22.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.3","2.2","0.2","2.9","1.9","0.2","-0.4","-11.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.1","3.3","0.1","4.7","3.0","0.1","-0.3","-6.9","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-27.3","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.1","0.1","0.1","0.0","0.1","0.0","-27.3","732","4"
"Office clerks, general","=""43-9061""","Line Item","4.8","3.2","0.2","4.5","2.9","0.2","-0.3","-6.5","737","3"
"Proofreaders and copy markers","=""43-9081""","Line Item","0.1","0.0","0.8","0.1","0.0","0.9","0.0","3.9","739","3"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-1.3","751","4"
"Construction and extraction occupations","=""47-0000""","Summary","2.4","1.6","0.0","2.4","1.5","0.0","0.0","-0.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.0","3.9","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.0","3.9","765","3"
"Construction trades workers","=""47-2000""","Summary","2.0","1.3","0.0","1.9","1.2","0.0","0.0","-1.1","766","2"
"Carpenters","=""47-2031""","Line Item","0.9","0.6","0.1","0.9","0.6","0.1","0.0","3.9","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","0.6","0.4","0.5","0.6","0.4","0.5","-0.1","-11.4","772","3"
"Construction laborers","=""47-2061""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.9","780","3"
"Other construction and related workers","=""47-4000""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","3.5","813","2"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.3","0.2","0.8","0.3","0.2","0.8","0.0","3.9","821","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.4","1.6","0.0","2.5","1.6","0.0","0.1","3.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.9","842","3"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.7","848","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.5","857","2"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.0","1.3","0.1","2.1","1.3","0.1","0.1","3.9","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.9","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.9","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","3.9","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.4","0.9","0.4","1.5","0.9","0.4","0.1","3.9","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","1.3","0.9","0.7","1.4","0.9","0.7","0.1","3.9","906","4"
"Production occupations","=""51-0000""","Summary","8.9","5.9","0.1","8.9","5.7","0.1","0.0","-0.3","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.9","0.6","0.1","0.9","0.6","0.1","0.0","3.9","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.9","0.6","0.1","0.9","0.6","0.1","0.0","3.9","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","1.4","0.9","0.1","1.3","0.8","0.1","-0.2","-11.2","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","1.2","0.8","0.1","1.0","0.7","0.1","-0.1","-11.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.7","0.5","0.0","0.7","0.4","0.0","0.0","-6.5","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.0","936","3"
"Machinists","=""51-4041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","942","3"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.3","0.2","4.8","0.2","0.1","5.0","0.0","-16.9","946","3"
"Model makers, metal and plastic","=""51-4061""","Line Item","0.2","0.1","6.5","0.2","0.1","6.6","0.0","-16.9","947","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.3","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.3","951","4"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.9","955","4"
"Printing workers","=""51-5100""","Summary","2.5","1.6","1.1","2.6","1.7","1.3","0.1","3.9","963","2"
"Prepress technicians and workers","=""51-5111""","Line Item","0.3","0.2","1.3","0.3","0.2","1.6","0.0","3.9","964","3"
"Printing press operators","=""51-5112""","Line Item","2.0","1.3","1.3","2.1","1.4","1.5","0.1","3.9","965","3"
"Print binding and finishing workers","=""51-5113""","Line Item","0.1","0.1","0.3","0.1","0.1","0.4","0.0","3.9","966","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","1.2","0.8","0.2","1.2","0.8","0.3","0.0","3.9","967","2"
"Sewing machine operators","=""51-6031""","Line Item","0.7","0.4","0.5","0.7","0.5","0.6","0.0","3.9","970","3"
"Tailors, dressmakers, and sewers","=""51-6050""","Summary","0.2","0.1","0.4","0.2","0.1","0.5","0.0","3.9","974","3"
"Tailors, dressmakers, and custom sewers","=""51-6052""","Line Item","0.1","0.1","0.4","0.2","0.1","0.5","0.0","3.9","976","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.3","0.2","0.4","0.3","0.2","0.5","0.0","3.9","982","3"
"Upholsterers","=""51-6093""","Line Item","0.2","0.1","0.6","0.2","0.1","0.6","0.0","3.9","985","4"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.1","0.0","0.5","0.1","0.0","0.6","0.0","3.9","986","4"
"Woodworkers","=""51-7000""","Summary","0.4","0.3","0.2","0.5","0.3","0.2","0.0","3.9","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","0.3","0.2","0.3","0.4","0.2","0.3","0.0","3.9","988","3"
"Other production occupations","=""51-9000""","Summary","1.7","1.1","0.1","1.7","1.1","0.1","0.0","-0.9","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.2","0.2","0.0","0.2","0.1","0.0","0.0","-11.7","1022","3"
"Jewelers and precious stone and metal workers","=""51-9071""","Line Item","0.3","0.2","0.5","0.3","0.2","0.6","0.0","3.9","1023","3"
"Painting workers","=""51-9120""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","3.9","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","3.9","1030","4"
