"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer support specialists","=""15-1230""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.0","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-2.3","100","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.6","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.5","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.0","139","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","10.7","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.1","0.2","0.2","0.1","0.2","0.0","10.7","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","13.0","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","4.8","231","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","0.8","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","0.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","0.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.6","0.3","0.0","0.6","0.3","0.0","0.0","0.8","587","4"
"Sales and related occupations","=""41-0000""","Summary","2.0","0.9","0.0","2.0","1.0","0.0","0.0","1.7","644","1"
"Sales representatives, services","=""41-3000""","Summary","1.7","0.8","0.1","1.8","0.8","0.1","0.0","1.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","1.7","0.8","0.2","1.8","0.8","0.2","0.0","1.8","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","16.2","7.8","0.1","14.6","7.0","0.1","-1.6","-10.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.8","0.4","0.1","0.8","0.4","0.1","-0.1","-8.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.8","0.4","0.1","0.8","0.4","0.1","-0.1","-8.4","679","3"
"Financial clerks","=""43-3000""","Summary","3.1","1.5","0.1","2.8","1.3","0.1","-0.3","-9.3","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-8.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.7","1.3","0.2","2.5","1.2","0.2","-0.2","-8.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.1","0.2","0.2","0.1","0.1","0.0","-18.6","689","3"
"Information and record clerks","=""43-4000""","Summary","0.8","0.4","0.0","0.8","0.4","0.0","-0.1","-8.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-8.4","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-9.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-2.0","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-8.4","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.7","1.8","0.1","3.1","1.5","0.1","-0.5","-14.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.4","0.2","0.1","0.3","0.1","0.1","-0.1","-23.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.3","1.6","0.2","2.9","1.4","0.2","-0.4","-13.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","7.5","3.6","0.2","6.8","3.3","0.2","-0.6","-8.7","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-29.9","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-28.8","732","4"
"Office clerks, general","=""43-9061""","Line Item","7.4","3.5","0.3","6.7","3.2","0.3","-0.6","-8.4","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","167.4","80.7","2.3","170.3","81.4","2.3","2.9","1.7","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","13.7","6.6","1.7","14.0","6.7","1.7","0.2","1.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","13.7","6.6","1.7","14.0","6.7","1.7","0.2","1.8","765","3"
"Construction trades workers","=""47-2000""","Summary","147.1","70.9","2.6","149.7","71.6","2.6","2.5","1.7","766","2"
"Carpenters","=""47-2031""","Line Item","2.9","1.4","0.3","2.9","1.4","0.3","0.1","1.8","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","0.2","0.1","0.2","0.2","0.1","0.2","0.0","2.4","772","3"
"Carpet installers","=""47-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-13.5","773","4"
"Floor layers, except carpet, wood, and hard tiles","=""47-2042""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","11.9","774","4"
"Construction laborers","=""47-2061""","Line Item","2.9","1.4","0.2","3.0","1.4","0.2","0.1","1.8","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","784","4"
"Drywall installers, ceiling tile installers, and tapers","=""47-2080""","Summary","1.8","0.8","1.3","1.8","0.8","1.3","0.0","-0.1","785","3"
"Tapers","=""47-2082""","Line Item","0.6","0.3","3.5","0.6","0.3","3.5","0.0","-3.3","787","4"
"Glaziers","=""47-2121""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","789","3"
"Insulation workers","=""47-2130""","Summary","0.1","0.1","0.2","0.2","0.1","0.2","0.0","1.8","790","3"
"Insulation workers, floor, ceiling, and wall","=""47-2131""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.8","791","4"
"Painters and paperhangers","=""47-2140""","Summary","137.9","66.4","36.7","140.4","67.1","36.8","2.4","1.8","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","137.5","66.2","36.9","139.9","66.9","37.0","2.4","1.8","794","4"
"Paperhangers","=""47-2142""","Line Item","0.5","0.2","12.2","0.5","0.2","11.9","0.0","1.8","795","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","798","4"
"Plasterers and stucco masons","=""47-2161""","Line Item","0.3","0.1","1.0","0.3","0.1","0.9","0.0","1.8","799","3"
"Structural iron and steel workers","=""47-2221""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","803","3"
"Helpers, construction trades","=""47-3000""","Summary","6.2","3.0","3.0","6.4","3.0","3.1","0.1","1.8","805","2"
"Helpers--carpenters","=""47-3012""","Line Item","0.2","0.1","0.6","0.2","0.1","0.7","0.0","1.8","807","3"
"Helpers--painters, paperhangers, plasterers, and stucco masons","=""47-3014""","Line Item","6.0","2.9","69.3","6.2","2.9","69.4","0.1","1.8","809","3"
"Other construction and related workers","=""47-4000""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","0.1","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.3","814","3"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.2","0.1","0.6","0.2","0.1","0.6","0.0","1.8","821","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","1.5","840","1"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.8","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.2","859","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.8","896","3"
"Production occupations","=""51-0000""","Summary","1.0","0.5","0.0","1.0","0.5","0.0","0.0","-2.3","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.5","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.5","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.6","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","955","4"
"Other production occupations","=""51-9000""","Summary","0.6","0.3","0.0","0.6","0.3","0.0","0.0","-2.3","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-13.5","1022","3"
"Painting workers","=""51-9120""","Summary","0.4","0.2","0.2","0.4","0.2","0.2","0.0","1.8","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.2","0.2","0.4","0.2","0.2","0.0","1.8","1031","4"
"Transportation and material moving occupations","=""53-0000""","Summary","1.1","0.5","0.0","1.1","0.5","0.0","0.0","1.8","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","1.8","1064","4"
"Material moving workers","=""53-7000""","Summary","0.6","0.3","0.0","0.7","0.3","0.0","0.0","1.8","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","0.5","0.2","0.0","0.5","0.2","0.0","0.0","1.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","1103","4"
