"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Other management occupations","=""11-9000""","Summary","1.1","1.6","0.0","1.1","1.7","0.0","-0.1","-4.5","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","0.7","1.0","0.3","0.6","1.0","0.3","0.0","-4.5","35","3"
"Managers, all other","=""11-9199""","Line Item","0.5","0.7","0.0","0.4","0.7","0.0","0.0","-4.5","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","5.2","7.4","0.0","5.0","7.8","0.0","-0.2","-4.1","51","1"
"Business operations specialists","=""13-1000""","Summary","4.4","6.3","0.1","4.2","6.6","0.1","-0.2","-3.9","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.7","1.0","0.1","0.6","0.9","0.1","-0.1","-14.1","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","58","3"
"Human resources workers","=""13-1070""","Summary","0.4","0.6","0.0","0.4","0.7","0.0","0.0","-6.5","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.4","0.6","0.1","0.4","0.7","0.0","0.0","-6.5","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","1.0","1.4","0.1","1.0","1.6","0.1","0.0","1.4","64","3"
"Logisticians","=""13-1081""","Line Item","0.5","0.7","0.2","0.6","0.9","0.2","0.0","6.9","65","4"
"Project management specialists","=""13-1082""","Line Item","0.5","0.7","0.1","0.5","0.7","0.0","0.0","-4.5","66","4"
"Management analysts","=""13-1111""","Line Item","0.6","0.9","0.1","0.6","0.9","0.1","0.0","-4.5","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.3","0.1","0.2","0.4","0.1","0.0","-4.5","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.8","1.1","0.1","0.8","1.2","0.1","0.0","2.1","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.4","0.5","0.0","0.3","0.5","0.0","0.0","-4.5","73","3"
"Financial specialists","=""13-2000""","Summary","0.8","1.2","0.0","0.8","1.2","0.0","0.0","-5.4","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.5","0.7","0.0","0.5","0.7","0.0","0.0","-4.5","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-4.5","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","2.4","3.4","0.0","2.4","3.8","0.0","0.0","1.0","92","1"
"Computer occupations","=""15-1200""","Summary","2.2","3.1","0.0","2.2","3.4","0.0","0.0","0.0","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.3","0.5","0.0","0.3","0.5","0.0","0.0","2.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","13.6","96","4"
"Computer support specialists","=""15-1230""","Summary","0.3","0.4","0.0","0.2","0.4","0.0","0.0","-8.0","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-8.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.7","0.1","0.5","0.7","0.1","0.0","-8.9","101","3"
"Computer network architects","=""15-1241""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-9.3","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.4","0.1","0.2","0.4","0.1","0.0","-9.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.9","1.3","0.0","1.0","1.6","0.0","0.1","6.9","106","3"
"Software developers","=""15-1252""","Line Item","0.6","0.9","0.0","0.7","1.1","0.0","0.1","9.8","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","5.0","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","5.0","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.5","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.3","0.1","0.2","0.3","0.0","0.0","13.0","113","2"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","19.3","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","4.6","6.6","0.2","4.6","7.2","0.2","0.0","-0.1","120","1"
"Engineers","=""17-2000""","Summary","3.4","4.9","0.2","3.5","5.5","0.2","0.1","2.7","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.0","2.8","0.6","2.0","3.2","0.5","0.1","3.8","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.3","0.1","0.1","0.2","0.0","-4.5","140","4"
"Industrial engineers","=""17-2112""","Line Item","1.9","2.7","0.6","2.0","3.1","0.5","0.1","4.0","141","4"
"Mechanical engineers","=""17-2141""","Line Item","1.1","1.6","0.4","1.1","1.8","0.4","0.0","3.1","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.2","1.7","0.2","1.1","1.7","0.2","-0.1","-8.1","149","2"
"Drafters","=""17-3010""","Summary","0.3","0.4","0.1","0.2","0.4","0.1","0.0","-14.0","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.3","0.4","0.5","0.2","0.4","0.5","0.0","-14.1","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.9","1.3","0.2","0.9","1.4","0.2","-0.1","-6.4","155","3"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.5","0.7","0.7","0.5","0.7","0.7","0.0","-4.5","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.3","0.5","0.8","0.3","0.5","0.7","0.0","-9.3","162","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.1","0.0","0.1","0.2","0.0","0.0","0.1","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.4","229","2"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.4","0.6","0.0","0.4","0.6","0.0","0.0","-4.7","355","1"
"Art and design workers","=""27-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","356","2"
"Designers","=""27-1020""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","363","3"
"Graphic designers","=""27-1024""","Line Item","0.2","0.2","0.1","0.2","0.3","0.1","0.0","-4.5","367","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.5","389","2"
"Writers and editors","=""27-3040""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.2","0.3","0.1","0.2","0.2","0.0","-4.5","395","4"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.4","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.2","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.2","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.2","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.4","0.0","0.3","0.5","0.0","0.0","-5.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.4","0.0","0.3","0.5","0.0","0.0","-5.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.4","0.0","0.3","0.5","0.0","0.0","-5.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.3","0.4","0.0","0.3","0.5","0.0","0.0","-5.5","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.7","2.5","0.0","1.7","2.6","0.0","-0.1","-4.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","647","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.5","2.2","0.1","1.5","2.3","0.1","-0.1","-4.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-4.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.4","1.9","0.1","1.3","2.0","0.1","-0.1","-4.5","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","6.5","9.3","0.0","5.7","8.9","0.0","-0.9","-13.5","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","1.0","0.0","0.6","1.0","0.0","-0.1","-14.1","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","1.0","0.0","0.6","1.0","0.0","-0.1","-14.1","679","3"
"Financial clerks","=""43-3000""","Summary","0.9","1.2","0.0","0.7","1.2","0.0","-0.1","-14.7","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.1","685","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","1.0","0.0","0.6","0.9","0.0","-0.1","-14.1","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-23.6","689","3"
"Information and record clerks","=""43-4000""","Summary","2.5","3.6","0.0","2.1","3.3","0.0","-0.4","-14.6","693","2"
"Customer service representatives","=""43-4051""","Line Item","2.3","3.2","0.1","2.0","3.1","0.1","-0.3","-14.1","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-23.6","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-14.1","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-15.0","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.5","2.2","0.1","1.4","2.2","0.1","-0.1","-8.1","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.9","1.3","0.2","0.9","1.4","0.2","0.0","-4.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.5","0.7","0.1","0.4","0.7","0.1","-0.1","-14.1","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.4","0.6","0.0","0.3","0.5","0.0","-0.1","-21.7","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-28.4","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-18.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.6","0.8","0.0","0.5","0.8","0.0","-0.1","-14.7","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.5","0.7","0.0","0.4","0.7","0.0","-0.1","-14.1","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.5","0.7","0.0","0.5","0.7","0.0","0.0","-3.4","763","1"
"Construction trades workers","=""47-2000""","Summary","0.5","0.7","0.0","0.4","0.7","0.0","0.0","-3.4","766","2"
"Electricians","=""47-2111""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.1","3.0","0.0","2.2","3.4","0.0","0.0","1.5","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-4.5","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.8","2.6","0.1","1.9","2.9","0.1","0.0","2.6","876","2"
"Home appliance repairers","=""49-9031""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-4.5","881","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.8","1.1","0.2","0.9","1.4","0.2","0.1","12.4","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.6","0.8","0.1","0.7","1.1","0.1","0.1","14.5","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","5.0","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.8","1.2","0.1","0.8","1.2","0.0","0.0","-4.5","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.5","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","905","4"
"Production occupations","=""51-0000""","Summary","32.9","47.0","0.4","28.4","44.5","0.3","-4.5","-13.7","907","1"
"Supervisors of production workers","=""51-1000""","Summary","2.0","2.9","0.3","1.9","3.1","0.3","-0.1","-4.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","2.0","2.9","0.3","1.9","3.1","0.3","-0.1","-4.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","19.1","27.3","1.0","15.9","24.9","0.9","-3.2","-16.8","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","3.0","4.2","1.0","2.8","4.4","0.9","-0.1","-4.5","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","3.0","4.2","1.0","2.8","4.4","1.0","-0.1","-4.5","914","4"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.8","1.1","1.3","0.6","0.9","1.2","-0.2","-23.6","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","15.4","22.0","1.0","12.5","19.6","0.9","-2.9","-18.9","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","6.7","9.6","0.4","6.2","9.8","0.4","-0.5","-7.5","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.5","2.2","0.5","1.3","2.1","0.5","-0.2","-14.1","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.3","1.9","0.7","1.1","1.8","0.7","-0.2","-14.1","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.2","0.3","0.3","0.2","0.3","0.3","0.0","-14.1","939","4"
"Machinists","=""51-4041""","Line Item","0.7","1.0","0.2","0.7","1.0","0.2","0.0","-4.5","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.4","0.6","0.2","0.3","0.5","0.2","0.0","-11.6","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.3","0.5","0.2","0.3","0.5","0.2","0.0","-9.3","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","1.6","2.3","1.2","1.6","2.4","1.1","-0.1","-4.5","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.4","0.6","0.7","0.4","0.7","0.7","0.0","-4.5","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.9","2.8","0.4","1.8","2.9","0.4","-0.1","-5.3","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.8","2.6","0.4","1.7","2.7","0.4","-0.1","-4.5","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.2","0.2","0.5","0.1","0.2","0.4","0.0","-14.1","956","4"
"Other production occupations","=""51-9000""","Summary","5.0","7.1","0.2","4.3","6.7","0.2","-0.7","-13.8","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","2.6","3.7","0.4","2.1","3.3","0.4","-0.5","-18.9","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-4.5","1028","3"
"Painting workers","=""51-9120""","Summary","1.0","1.5","0.6","1.0","1.5","0.5","0.0","-4.5","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","1.0","1.5","0.6","1.0","1.5","0.6","0.0","-4.5","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.7","1.0","0.3","0.6","0.9","0.3","-0.1","-13.4","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.7","0.9","0.4","0.6","0.9","0.3","-0.1","-14.1","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.4","0.6","0.1","0.4","0.6","0.1","-0.1","-11.9","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.3","0.5","0.2","0.3","0.5","0.2","0.0","-14.1","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","6.9","9.8","0.0","6.6","10.3","0.0","-0.3","-4.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-4.5","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-4.5","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.1","0.0","0.1","0.2","0.0","0.0","-4.5","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.1","0.0","0.1","0.2","0.0","0.0","-4.5","1061","3"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","1064","4"
"Material moving workers","=""53-7000""","Summary","6.5","9.3","0.1","6.2","9.7","0.1","-0.3","-4.5","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.3","3.3","0.3","2.2","3.4","0.3","-0.1","-4.5","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.2","6.0","0.1","4.0","6.2","0.1","-0.2","-4.5","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","2.5","3.5","0.1","2.4","3.7","0.1","-0.1","-4.5","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.6","0.8","0.1","0.6","0.9","0.1","0.0","-4.5","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","1.0","1.4","0.0","0.9","1.5","0.0","0.0","-4.5","1106","4"
