"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Electrical and electronics engineers","=""17-2070""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","-1.5","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-1.5","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-1.5","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","1.1","0.3","0.3","1.2","0.3","0.3","0.1","7.1","139","3"
"Industrial engineers","=""17-2112""","Line Item","1.0","0.3","0.3","1.1","0.3","0.3","0.1","7.4","141","4"
"Mechanical engineers","=""17-2141""","Line Item","1.3","0.3","0.4","1.3","0.4","0.4","0.1","6.4","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-1.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.0","0.3","0.2","1.0","0.3","0.1","-0.1","-5.0","149","2"
"Drafters","=""17-3010""","Summary","0.4","0.1","0.2","0.3","0.1","0.2","0.0","-11.0","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.4","0.1","0.7","0.3","0.1","0.7","0.0","-11.4","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.6","0.2","0.2","0.6","0.2","0.2","0.0","-1.6","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.3","0.1","0.8","0.3","0.1","0.8","0.0","-1.5","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.0","1.0","0.1","0.0","1.0","0.0","-1.5","163","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.2","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.9","229","2"
"Legal occupations","=""23-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","-0.7","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.6","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.4","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.4","258","4"
"Judges, magistrates, and other judicial workers","=""23-1020""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","260","3"
"Arbitrators, mediators, and conciliators","=""23-1022""","Line Item","0.1","0.0","0.6","0.1","0.0","0.5","0.0","-1.5","262","4"
"Legal support workers","=""23-2000""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-1.5","264","2"
"Miscellaneous legal support workers","=""23-2090""","Summary","0.4","0.1","0.3","0.4","0.1","0.3","0.0","-1.5","266","3"
"Title examiners, abstractors, and searchers","=""23-2093""","Line Item","0.3","0.1","0.5","0.3","0.1","0.5","0.0","-1.5","267","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.2","0.3","0.0","1.2","0.3","0.0","0.0","-1.7","355","1"
"Art and design workers","=""27-1000""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-1.6","356","2"
"Designers","=""27-1020""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-1.6","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.2","0.0","0.5","0.2","0.0","0.5","0.0","-1.5","364","4"
"Graphic designers","=""27-1024""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","-1.5","367","4"
"Media and communication workers","=""27-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-1.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.0","0.1","0.2","0.0","0.0","0.0","-1.5","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","395","4"
"Media and communication equipment workers","=""27-4000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-2.7","401","2"
"Photographers","=""27-4021""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-1.5","407","3"
"Protective service occupations","=""33-0000""","Summary","0.6","0.2","0.0","0.5","0.2","0.0","-0.1","-9.3","522","1"
"Other protective service workers","=""33-9000""","Summary","0.6","0.2","0.0","0.5","0.2","0.0","-0.1","-9.3","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.6","0.2","0.1","0.5","0.1","0.0","-0.1","-9.4","549","3"
"Security guards","=""33-9032""","Line Item","0.6","0.2","0.1","0.5","0.1","0.0","-0.1","-9.4","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.3","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.1","562","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.1","0.3","0.0","1.0","0.3","0.0","0.0","-2.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.0","0.3","0.0","1.0","0.3","0.0","0.0","-2.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.0","0.3","0.0","1.0","0.3","0.0","0.0","-2.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.0","0.3","0.0","1.0","0.3","0.0","0.0","-2.5","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","592","3"
"Sales and related occupations","=""41-0000""","Summary","74.9","20.6","0.5","73.7","20.7","0.5","-1.2","-1.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","6.9","1.9","0.4","6.8","1.9","0.4","-0.1","-1.5","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","3.9","1.1","0.3","3.8","1.1","0.3","-0.1","-1.5","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","3.0","0.8","0.8","2.9","0.8","0.8","0.0","-1.5","647","3"
"Retail sales workers","=""41-2000""","Summary","32.9","9.0","0.4","32.3","9.1","0.4","-0.6","-1.7","648","2"
"Cashiers","=""41-2010""","Summary","0.5","0.1","0.0","0.4","0.1","0.0","-0.1","-16.3","649","3"
"Cashiers","=""41-2011""","Line Item","0.5","0.1","0.0","0.4","0.1","0.0","-0.1","-16.3","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","26.6","7.3","4.1","26.2","7.4","4.0","-0.4","-1.5","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","4.8","1.3","1.3","4.7","1.3","1.2","-0.1","-1.5","653","4"
"Parts salespersons","=""41-2022""","Line Item","21.8","6.0","8.2","21.5","6.0","8.0","-0.3","-1.5","654","4"
"Retail salespersons","=""41-2031""","Line Item","5.7","1.6","0.2","5.6","1.6","0.2","-0.1","-1.5","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.9","0.3","0.0","0.9","0.3","0.0","0.0","-1.5","656","2"
"Securities, commodities, and financial services sales agents","=""41-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","659","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.9","0.2","0.1","0.8","0.2","0.1","0.0","-1.5","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","32.8","9.0","2.0","32.3","9.1","1.9","-0.5","-1.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","1.2","0.3","0.4","1.1","0.3","0.4","0.0","-1.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","31.7","8.7","2.4","31.2","8.8","2.3","-0.5","-1.5","664","3"
"Other sales and related workers","=""41-9000""","Summary","1.5","0.4","0.1","1.4","0.4","0.1","-0.1","-4.3","665","2"
"Sales engineers","=""41-9031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","672","3"
"Telemarketers","=""41-9041""","Line Item","0.2","0.1","0.2","0.2","0.0","0.2","0.0","-21.2","673","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","1.2","0.3","0.7","1.1","0.3","0.7","0.0","-1.5","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","1.2","0.3","0.8","1.1","0.3","0.8","0.0","-1.5","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","54.0","14.8","0.3","47.5","13.4","0.3","-6.5","-12.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","4.5","1.2","0.3","4.0","1.1","0.3","-0.5","-11.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","4.5","1.2","0.3","4.0","1.1","0.3","-0.5","-11.4","679","3"
"Financial clerks","=""43-3000""","Summary","9.0","2.5","0.3","8.0","2.2","0.3","-1.0","-11.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","0.0","-11.4","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.7","0.2","0.1","0.6","0.2","0.1","-0.1","-11.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","7.3","2.0","0.4","6.5","1.8","0.4","-0.8","-11.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-21.2","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.5","0.1","0.7","0.4","0.1","0.7","-0.1","-11.4","690","3"
"Information and record clerks","=""43-4000""","Summary","13.7","3.8","0.2","12.0","3.4","0.2","-1.7","-12.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","10.0","2.8","0.3","8.9","2.5","0.3","-1.1","-11.4","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-21.2","700","3"
"Order clerks","=""43-4151""","Line Item","1.9","0.5","1.4","1.5","0.4","1.3","-0.4","-21.2","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-11.4","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","1.3","0.4","0.1","1.1","0.3","0.1","-0.2","-12.3","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-1.5","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","12.5","3.4","0.5","11.3","3.2","0.5","-1.2","-9.7","711","2"
"Couriers and messengers","=""43-5021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","713","3"
"Dispatchers","=""43-5030""","Summary","1.0","0.3","0.3","0.9","0.3","0.3","-0.1","-6.4","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","1.0","0.3","0.5","0.9","0.3","0.4","-0.1","-6.4","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.5","0.4","0.4","1.5","0.4","0.4","0.0","-1.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","9.7","2.7","1.1","8.6","2.4","1.1","-1.1","-11.4","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","-11.4","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","4.0","1.1","0.1","3.3","0.9","0.1","-0.7","-17.7","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.6","0.2","0.1","0.4","0.1","0.1","-0.1","-26.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.4","0.9","0.2","2.9","0.8","0.2","-0.6","-16.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","10.3","2.8","0.3","9.0","2.5","0.3","-1.3","-12.6","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.6","0.2","0.3","0.4","0.1","0.3","-0.2","-31.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.6","0.2","0.4","0.4","0.1","0.3","-0.2","-31.1","732","4"
"Office clerks, general","=""43-9061""","Line Item","9.0","2.5","0.3","7.9","2.2","0.3","-1.0","-11.4","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.7","0.2","0.3","0.6","0.2","0.3","-0.1","-13.3","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-1.5","763","1"
"Construction trades workers","=""47-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-1.5","766","2"
"Construction equipment operators","=""47-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","784","4"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","794","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","57.7","15.9","0.9","60.7","17.1","0.9","3.0","5.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","5.7","1.6","1.0","5.6","1.6","0.9","-0.1","-1.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","5.7","1.6","1.0","5.6","1.6","0.9","-0.1","-1.5","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.5","0.1","0.1","0.4","0.1","0.1","0.0","-1.8","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.4","0.1","0.1","0.3","0.1","0.1","0.0","-1.9","848","3"
"Electronic equipment installers and repairers, motor vehicles","=""49-2096""","Line Item","0.2","0.1","2.1","0.2","0.1","2.6","0.0","-1.5","854","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","46.5","12.8","2.5","49.7","14.0","2.6","3.2","6.8","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","15.2","4.2","1.6","16.2","4.6","1.7","1.0","6.7","859","3"
"Automotive body and related repairers","=""49-3021""","Line Item","2.4","0.7","1.6","2.3","0.7","1.5","0.0","-1.5","860","4"
"Automotive glass installers and repairers","=""49-3022""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","-1.5","861","4"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","12.7","3.5","1.6","13.7","3.9","1.7","1.1","8.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","26.8","7.4","9.2","29.0","8.2","9.9","2.2","8.3","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.4","0.1","0.2","0.4","0.1","0.1","0.0","-1.5","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-1.5","866","4"
"Small engine mechanics","=""49-3050""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.5","868","3"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","4.2","1.1","3.1","4.1","1.2","2.9","-0.1","-1.5","872","3"
"Recreational vehicle service technicians","=""49-3092""","Line Item","0.3","0.1","1.6","0.3","0.1","1.5","0.0","-1.5","874","4"
"Tire repairers and changers","=""49-3093""","Line Item","3.9","1.1","3.7","3.8","1.1","3.6","-0.1","-1.5","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.0","1.4","0.1","5.0","1.4","0.1","-0.1","-1.5","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.5","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.5","0.1","0.1","0.5","0.1","0.1","0.0","-1.5","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-1.5","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.2","0.6","0.1","2.2","0.6","0.1","0.0","-1.5","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","2.2","0.6","0.6","2.2","0.6","0.6","0.0","-1.6","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.4","0.1","0.4","0.4","0.1","0.4","0.0","-1.5","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","1.8","0.5","0.9","1.7","0.5","0.9","0.0","-1.5","906","4"
"Production occupations","=""51-0000""","Summary","17.3","4.8","0.2","15.7","4.4","0.2","-1.6","-9.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.1","0.3","0.2","1.1","0.3","0.2","0.0","-1.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.1","0.3","0.2","1.1","0.3","0.2","0.0","-1.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","7.4","2.0","0.4","6.3","1.8","0.3","-1.1","-15.0","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-1.7","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-1.5","914","4"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-21.2","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","6.6","1.8","0.4","5.5","1.6","0.4","-1.1","-16.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","3.7","1.0","0.2","3.6","1.0","0.2","-0.1","-2.2","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.4","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.4","937","4"
"Machinists","=""51-4041""","Line Item","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-1.5","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.4","949","3"
