"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.7","0.0","0.1","0.7","0.0","0.0","4.2","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.9","8.8","0.0","1.0","8.8","0.0","0.0","3.5","120","1"
"Engineers","=""17-2000""","Summary","0.5","5.0","0.0","0.6","5.1","0.0","0.0","4.5","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.6","0.3","0.1","0.7","0.3","0.0","4.2","132","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.7","0.0","0.1","0.7","0.0","0.0","4.2","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.7","0.0","0.1","0.7","0.0","0.0","4.2","136","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.6","0.3","0.1","0.6","0.3","0.0","4.2","143","3"
"Petroleum engineers","=""17-2171""","Line Item","0.2","2.0","1.0","0.2","2.0","1.0","0.0","4.2","147","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.4","3.7","0.1","0.4","3.7","0.1","0.0","2.1","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.4","3.6","0.1","0.4","3.6","0.1","0.0","2.1","155","3"
"Civil engineering technologists and technicians","=""17-3022""","Line Item","0.1","1.2","0.2","0.1","1.2","0.2","0.0","-1.0","157","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.1","0.7","0.1","0.1","0.7","0.1","0.0","4.2","158","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.5","0.5","0.1","0.5","0.5","0.0","4.2","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.7","0.1","0.1","0.7","0.1","0.0","4.2","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","1.2","0.0","0.1","1.3","0.0","0.0","13.8","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","1.0","0.1","0.1","1.1","0.1","0.0","15.6","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","1.0","0.1","0.1","1.1","0.1","0.0","15.6","230","3"
"Sales and related occupations","=""41-0000""","Summary","0.1","0.5","0.0","0.1","0.5","0.0","0.0","4.2","644","1"
"Office and administrative support occupations","=""43-0000""","Summary","0.6","6.0","0.0","0.6","5.4","0.0","0.0","-6.6","677","1"
"Financial clerks","=""43-3000""","Summary","0.1","0.6","0.0","0.1","0.5","0.0","0.0","-6.3","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.1","0.6","0.0","0.1","0.5","0.0","0.0","-6.3","687","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.2","1.5","0.0","0.2","1.5","0.0","0.0","2.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","1.1","0.0","0.1","1.1","0.0","0.0","4.2","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.2","2.3","0.0","0.2","1.9","0.0","0.0","-13.0","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.2","1.9","0.0","0.2","1.7","0.0","0.0","-11.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.1","1.0","0.0","0.1","0.9","0.0","0.0","-6.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.1","1.0","0.0","0.1","0.9","0.0","0.0","-6.3","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.3","2.7","0.0","0.3","2.7","0.0","0.0","4.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.9","0.0","0.1","0.9","0.0","0.0","4.2","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.9","0.0","0.1","0.9","0.0","0.0","4.2","765","3"
"Extraction workers","=""47-5000""","Summary","0.2","1.7","0.1","0.2","1.7","0.1","0.0","4.2","822","2"
"Derrick, rotary drill, and service unit operators, oil and gas","=""47-5010""","Summary","0.1","1.2","0.2","0.1","1.2","0.2","0.0","4.2","823","3"
"Service unit operators, oil and gas","=""47-5013""","Line Item","0.1","1.2","0.3","0.1","1.2","0.3","0.0","4.2","826","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.0","9.0","0.0","1.0","9.0","0.0","0.0","3.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.2","1.4","0.0","0.2","1.4","0.0","0.0","4.2","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.2","1.4","0.0","0.2","1.4","0.0","0.0","4.2","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.2","1.6","0.0","0.2","1.6","0.0","0.0","1.3","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.2","1.6","0.1","0.2","1.6","0.1","0.0","1.3","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","1.5","0.3","0.2","1.4","0.3","0.0","1.0","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.9","0.0","0.1","0.9","0.0","0.0","1.0","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.9","0.0","0.1","0.9","0.0","0.0","1.0","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.5","5.1","0.0","0.6","5.1","0.0","0.0","4.2","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.5","4.7","0.1","0.5","4.7","0.1","0.0","4.2","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.3","3.0","0.1","0.3","3.0","0.1","0.0","4.2","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","1.7","0.3","0.2","1.7","0.3","0.0","4.2","884","4"
"Production occupations","=""51-0000""","Summary","3.3","30.4","0.0","3.4","30.3","0.0","0.1","2.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.4","3.9","0.1","0.4","3.9","0.1","0.0","4.2","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.4","3.9","0.1","0.4","3.9","0.1","0.0","4.2","909","3"
"Plant and system operators","=""51-8000""","Summary","2.5","23.5","0.9","2.6","23.7","1.0","0.1","4.1","997","2"
"Miscellaneous plant and system operators","=""51-8090""","Summary","2.5","23.5","3.1","2.6","23.7","3.3","0.1","4.1","1004","3"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","2.5","23.4","7.8","2.6","23.7","8.3","0.1","4.2","1007","4"
"Other production occupations","=""51-9000""","Summary","0.3","3.0","0.0","0.3","2.6","0.0","0.0","-11.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.3","3.0","0.1","0.3","2.6","0.0","0.0","-11.5","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","2.4","21.9","0.0","2.5","22.2","0.0","0.1","4.2","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","1.7","0.0","0.2","1.8","0.0","0.0","4.2","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","1.7","0.0","0.2","1.8","0.0","0.0","4.2","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.2","10.9","0.0","1.2","11.0","0.0","0.0","4.2","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.2","10.9","0.0","1.2","11.0","0.0","0.0","4.2","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","1.2","10.9","0.1","1.2","11.0","0.1","0.0","4.2","1063","4"
"Material moving workers","=""53-7000""","Summary","1.0","9.3","0.0","1.0","9.4","0.0","0.0","4.2","1095","2"
"Pumping station operators","=""53-7070""","Summary","1.0","9.2","3.2","1.0","9.3","3.3","0.0","4.2","1107","3"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.9","8.7","8.4","1.0","8.8","8.5","0.0","4.2","1109","4"
