"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer network support specialists","=""15-1231""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","0.7","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.9","0.2","0.1","0.9","0.2","0.1","0.0","-3.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","1.2","0.2","0.2","1.1","0.2","0.2","0.0","-3.8","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-4.3","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.9","0.2","0.3","0.9","0.2","0.2","0.0","-4.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.8","0.4","0.1","1.9","0.4","0.1","0.2","8.9","106","3"
"Computer programmers","=""15-1251""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","-0.1","-17.4","107","4"
"Software developers","=""15-1252""","Line Item","1.2","0.2","0.1","1.4","0.3","0.1","0.2","15.8","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.8","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.8","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.8","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","0.7","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.0","0.1","0.2","0.1","0.1","0.0","21.4","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","15.8","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","25.9","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","26.2","5.5","1.0","27.5","6.0","1.0","1.4","5.2","120","1"
"Engineers","=""17-2000""","Summary","19.7","4.2","1.1","21.3","4.6","1.1","1.6","8.0","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","0.7","132","3"
"Civil engineers","=""17-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","133","3"
"Computer hardware engineers","=""17-2061""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.7","0.1","0.2","0.7","0.2","0.2","0.0","0.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.5","0.1","0.3","0.5","0.1","0.3","0.0","0.7","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.2","0.0","0.2","0.2","0.0","0.1","0.0","0.7","137","4"
"Environmental engineers","=""17-2081""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.7","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","9.9","2.1","2.8","10.9","2.4","2.8","0.9","9.4","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.4","0.1","1.6","0.4","0.1","1.6","0.0","0.7","140","4"
"Industrial engineers","=""17-2112""","Line Item","9.6","2.0","2.9","10.5","2.3","2.9","0.9","9.8","141","4"
"Materials engineers","=""17-2131""","Line Item","0.4","0.1","1.8","0.4","0.1","1.7","0.0","0.7","143","3"
"Mechanical engineers","=""17-2141""","Line Item","7.0","1.5","2.4","7.6","1.6","2.4","0.6","8.8","144","3"
"Engineers, all other","=""17-2199""","Line Item","1.1","0.2","0.7","1.1","0.2","0.6","0.0","0.7","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","6.4","1.4","1.0","6.2","1.3","0.9","-0.2","-3.2","149","2"
"Drafters","=""17-3010""","Summary","2.0","0.4","1.0","1.9","0.4","1.0","-0.2","-7.8","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","151","4"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.2","0.0","0.8","0.2","0.0","0.8","0.0","0.7","152","4"
"Mechanical drafters","=""17-3013""","Line Item","1.5","0.3","3.1","1.4","0.3","3.0","-0.1","-9.4","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.2","0.0","0.9","0.2","0.0","0.9","0.0","-9.4","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","4.4","0.9","1.1","4.4","0.9","1.1","0.0","-1.1","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.4","0.1","0.4","0.4","0.1","0.4","0.0","0.7","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.3","0.1","1.7","0.2","0.1","1.6","0.0","-6.3","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","1.9","0.4","2.7","1.9","0.4","2.7","0.0","0.7","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","1.2","0.2","2.8","1.1","0.2","2.7","-0.1","-4.3","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.2","0.0","1.9","0.2","0.0","1.8","0.0","0.7","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.5","0.1","0.6","0.5","0.1","0.6","0.0","0.7","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.5","0.3","0.1","1.6","0.4","0.1","0.1","6.0","166","1"
"Physical scientists","=""19-2000""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","0.8","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.2","0.0","0.2","0.2","0.0","0.2","0.0","0.7","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","0.7","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.5","0.1","0.1","0.5","0.1","0.1","0.0","0.7","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","0.7","218","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.8","0.2","0.6","0.9","0.2","0.6","0.1","10.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.7","0.1","0.6","0.8","0.2","0.6","0.1","11.8","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.6","0.2","0.0","0.6","0.0","3.7","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.7","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.5","0.3","0.1","1.5","0.3","0.0","0.0","0.4","355","1"
"Art and design workers","=""27-1000""","Summary","1.0","0.2","0.1","1.0","0.2","0.1","0.0","0.3","356","2"
"Designers","=""27-1020""","Summary","0.8","0.2","0.1","0.8","0.2","0.1","0.0","0.2","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.3","0.1","0.8","0.3","0.1","0.8","0.0","0.7","364","4"
"Graphic designers","=""27-1024""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","0.7","367","4"
"Designers, all other","=""27-1029""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","0.7","371","4"
"Media and communication workers","=""27-3000""","Summary","0.5","0.1","0.1","0.5","0.1","0.1","0.0","0.7","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","0.7","392","3"
"Technical writers","=""27-3042""","Line Item","0.2","0.0","0.4","0.2","0.0","0.3","0.0","0.7","395","4"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","412","1"
"Protective service occupations","=""33-0000""","Summary","1.1","0.2","0.0","1.0","0.2","0.0","-0.1","-7.3","522","1"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.1","0.0","0.2","0.1","0.0","0.1","0.0","-9.2","528","3"
"First-line supervisors of security workers","=""33-1091""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-9.4","529","4"
"Other protective service workers","=""33-9000""","Summary","0.9","0.2","0.1","0.8","0.2","0.1","-0.1","-7.3","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.9","0.2","0.1","0.8","0.2","0.1","-0.1","-7.3","549","3"
"Security guards","=""33-9032""","Line Item","0.9","0.2","0.1","0.8","0.2","0.1","-0.1","-7.3","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","2.0","0.4","0.0","2.0","0.4","0.0","0.0","-0.2","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.9","0.4","0.1","1.9","0.4","0.1","0.0","-0.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.9","0.4","0.1","1.9","0.4","0.1","0.0","-0.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.9","0.4","0.1","1.9","0.4","0.1","0.0","-0.3","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","592","3"
"Sales and related occupations","=""41-0000""","Summary","14.0","3.0","0.1","14.1","3.0","0.1","0.1","0.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.7","0.2","0.0","0.7","0.2","0.0","0.0","0.7","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.6","0.1","0.2","0.6","0.1","0.2","0.0","0.7","647","3"
"Retail sales workers","=""41-2000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-0.3","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","652","3"
"Parts salespersons","=""41-2022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","654","4"
"Retail salespersons","=""41-2031""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","0.7","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","0.7","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.6","0.1","0.1","0.6","0.1","0.1","0.0","0.7","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","11.5","2.4","0.7","11.6","2.5","0.7","0.1","0.7","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","0.7","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","11.0","2.3","0.8","11.1","2.4","0.8","0.1","0.7","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","0.7","665","2"
"Sales engineers","=""41-9031""","Line Item","0.6","0.1","1.1","0.6","0.1","1.0","0.0","0.7","672","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","43.5","9.2","0.2","39.5","8.6","0.2","-4.0","-9.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","2.8","0.6","0.2","2.5","0.6","0.2","-0.3","-9.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","2.8","0.6","0.2","2.5","0.6","0.2","-0.3","-9.4","679","3"
"Financial clerks","=""43-3000""","Summary","5.5","1.2","0.2","4.9","1.1","0.2","-0.5","-10.0","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-9.4","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-9.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","4.2","0.9","0.2","3.8","0.8","0.2","-0.4","-9.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","-0.1","-19.4","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.5","0.1","0.8","0.5","0.1","0.8","0.0","-9.4","690","3"
"Information and record clerks","=""43-4000""","Summary","8.8","1.9","0.1","7.8","1.7","0.1","-0.9","-10.6","693","2"
"Customer service representatives","=""43-4051""","Line Item","6.6","1.4","0.2","6.0","1.3","0.2","-0.6","-9.4","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-19.4","700","3"
"Order clerks","=""43-4151""","Line Item","0.9","0.2","0.7","0.8","0.2","0.7","-0.2","-19.4","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.4","0.1","0.4","0.4","0.1","0.3","0.0","-9.4","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.7","0.2","0.1","0.6","0.1","0.1","-0.1","-10.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","17.3","3.7","0.7","16.1","3.5","0.7","-1.2","-6.7","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-4.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-4.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","4.6","1.0","1.2","4.6","1.0","1.1","0.0","0.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","12.4","2.6","1.4","11.3","2.4","1.4","-1.2","-9.4","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.0","0.4","0.2","0.0","0.3","0.0","-9.4","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.4","0.7","0.1","2.8","0.6","0.1","-0.6","-16.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.7","0.1","0.1","0.5","0.1","0.1","-0.2","-24.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.7","0.6","0.1","2.3","0.5","0.1","-0.4","-14.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.8","1.2","0.2","5.2","1.1","0.2","-0.6","-10.3","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.3","0.1","0.1","0.2","0.0","0.1","-0.1","-29.7","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.3","0.1","0.2","0.2","0.0","0.1","-0.1","-29.5","732","4"
"Office clerks, general","=""43-9061""","Line Item","5.4","1.1","0.2","4.9","1.1","0.2","-0.5","-9.4","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.4","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","7.2","1.5","0.1","7.3","1.6","0.1","0.0","0.7","763","1"
"Construction trades workers","=""47-2000""","Summary","6.3","1.3","0.1","6.3","1.4","0.1","0.0","0.7","766","2"
"Boilermakers","=""47-2011""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","0.7","767","3"
"Carpenters","=""47-2031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.7","771","3"
"Construction laborers","=""47-2061""","Line Item","0.6","0.1","0.0","0.7","0.1","0.0","0.0","0.7","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","784","4"
"Electricians","=""47-2111""","Line Item","1.7","0.4","0.2","1.7","0.4","0.2","0.0","0.7","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.7","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.7","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","1.7","0.4","0.3","1.8","0.4","0.3","0.0","0.7","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","1.7","0.4","0.4","1.8","0.4","0.4","0.0","0.7","798","4"
"Structural iron and steel workers","=""47-2221""","Line Item","0.6","0.1","0.9","0.6","0.1","0.9","0.0","0.7","803","3"
"Helpers, construction trades","=""47-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","805","2"
"Other construction and related workers","=""47-4000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.6","813","2"
"Fence erectors","=""47-4031""","Line Item","0.2","0.0","0.5","0.2","0.0","0.5","0.0","0.7","816","3"
"Extraction workers","=""47-5000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","822","2"
"Explosives workers, ordnance handling experts, and blasters","=""47-5032""","Line Item","0.1","0.0","3.0","0.1","0.0","2.9","0.0","0.7","830","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","18.8","4.0","0.3","20.2","4.4","0.3","1.5","7.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.8","0.4","0.3","1.8","0.4","0.3","0.0","0.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.8","0.4","0.3","1.8","0.4","0.3","0.0","0.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-2.0","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.4","0.1","0.1","0.3","0.1","0.1","0.0","-2.2","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.1","0.6","0.3","0.1","0.6","0.0","-2.3","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-0.4","857","2"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","16.4","3.5","0.5","17.9","3.9","0.5","1.5","8.9","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.4","0.1","0.5","0.4","0.1","0.5","0.0","0.7","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.4","0.1","0.8","0.4","0.1","0.8","0.0","0.7","879","4"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","7.5","1.6","1.5","8.9","1.9","1.6","1.4","18.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","5.9","1.2","1.5","7.1","1.5","1.5","1.2","20.8","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","1.3","0.3","2.0","1.4","0.3","2.1","0.1","10.8","884","4"
"Millwrights","=""49-9044""","Line Item","0.3","0.1","0.8","0.4","0.1","0.8","0.0","10.8","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","7.4","1.6","0.5","7.5","1.6","0.4","0.1","0.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.9","0.2","0.2","0.9","0.2","0.2","0.0","0.4","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.7","0.2","0.4","0.7","0.2","0.4","0.0","0.7","906","4"
"Production occupations","=""51-0000""","Summary","270.9","57.3","3.0","259.9","56.3","2.9","-10.9","-4.0","907","1"
