"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Human resources workers","=""13-1070""","Summary","3.8","0.8","0.4","4.1","0.8","0.4","0.3","8.7","60","3"
"Human resources specialists","=""13-1071""","Line Item","3.8","0.8","0.4","4.1","0.8","0.4","0.3","8.7","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","11.1","2.3","1.0","12.4","2.4","1.0","1.3","11.4","64","3"
"Logisticians","=""13-1081""","Line Item","0.4","0.1","0.2","0.5","0.1","0.2","0.1","24.3","65","4"
"Project management specialists","=""13-1082""","Line Item","10.8","2.2","1.2","11.9","2.3","1.3","1.2","10.9","66","4"
"Management analysts","=""13-1111""","Line Item","1.9","0.4","0.2","2.1","0.4","0.2","0.2","10.9","67","3"
"Meeting, convention, and event planners","=""13-1121""","Line Item","1.9","0.4","1.4","2.1","0.4","1.5","0.2","10.9","68","3"
"Fundraisers","=""13-1131""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","69","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.8","0.2","0.2","0.9","0.2","0.2","0.1","10.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","39.2","8.1","4.5","47.9","9.1","4.9","8.6","22.0","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","4.0","0.8","0.3","4.4","0.8","0.4","0.4","10.9","73","3"
"Financial specialists","=""13-2000""","Summary","9.5","2.0","0.3","10.5","2.0","0.3","1.0","10.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","8.2","1.7","0.5","9.1","1.7","0.6","0.9","10.9","75","3"
"Budget analysts","=""13-2031""","Line Item","0.1","0.0","0.3","0.2","0.0","0.3","0.0","10.9","77","3"
"Financial analysts and advisors","=""13-2050""","Summary","1.0","0.2","0.1","1.1","0.2","0.1","0.1","10.9","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","1.0","0.2","0.3","1.1","0.2","0.3","0.1","10.9","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","25.8","5.3","0.5","31.0","5.9","0.5","5.2","20.1","92","1"
"Computer occupations","=""15-1200""","Summary","23.5","4.8","0.5","27.8","5.3","0.5","4.3","18.5","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.8","0.2","0.1","0.9","0.2","0.1","0.1","13.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.7","0.1","0.1","0.7","0.1","0.1","0.1","10.9","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","32.0","96","4"
"Computer support specialists","=""15-1230""","Summary","1.8","0.4","0.2","1.9","0.4","0.2","0.1","7.3","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","10.9","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.5","0.3","0.2","1.6","0.3","0.2","0.1","6.5","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","2.1","0.4","0.3","2.3","0.4","0.3","0.1","7.0","101","3"
"Computer network architects","=""15-1241""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","5.4","102","4"
"Database administrators","=""15-1242""","Line Item","0.2","0.1","0.3","0.3","0.1","0.3","0.0","10.9","103","4"
"Database architects","=""15-1243""","Line Item","0.4","0.1","0.6","0.4","0.1","0.6","0.0","10.9","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","1.2","0.2","0.4","1.3","0.2","0.4","0.1","5.4","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","16.3","3.3","0.8","20.0","3.8","0.8","3.7","22.5","106","3"
"Computer programmers","=""15-1251""","Line Item","0.7","0.2","0.5","0.7","0.1","0.5","-0.1","-9.0","107","4"
"Software developers","=""15-1252""","Line Item","5.6","1.2","0.4","7.2","1.4","0.4","1.6","27.6","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.5","0.1","0.2","0.6","0.1","0.2","0.1","22.0","109","4"
"Web developers","=""15-1254""","Line Item","4.9","1.0","5.0","6.0","1.1","5.2","1.1","22.0","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","4.5","0.9","3.8","5.5","1.0","4.1","1.0","22.0","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","2.5","0.5","0.5","2.7","0.5","0.6","0.3","10.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","2.3","0.5","0.7","3.2","0.6","0.7","0.9","36.7","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.3","0.1","0.3","0.4","0.1","0.3","0.1","27.6","116","3"
"Statisticians","=""15-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","38.7","117","3"
"Data scientists","=""15-2051""","Line Item","1.9","0.4","1.1","2.6","0.5","1.1","0.7","38.7","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","8.9","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","15.5","128","2"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","6.2","149","2"
"Drafters","=""17-3010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.1","150","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","11.7","166","1"
"Social scientists and related workers","=""19-3000""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","11.9","197","2"
"Miscellaneous social scientists and related workers","=""19-3090""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","15.4","207","3"
"Political scientists","=""19-3094""","Line Item","0.1","0.0","1.6","0.1","0.0","1.7","0.0","16.5","211","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","10.9","213","2"
"Social science research assistants","=""19-4061""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","10.9","224","3"
"Community and social service occupations","=""21-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","232","1"
"Counselors, social workers, and other community and social service specialists","=""21-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","233","2"
"Miscellaneous community and social service specialists","=""21-1090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","245","3"
"Legal occupations","=""23-0000""","Summary","0.9","0.2","0.1","1.0","0.2","0.1","0.1","15.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.7","0.2","0.1","0.9","0.2","0.1","0.1","16.5","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.7","0.2","0.1","0.9","0.2","0.1","0.1","16.5","257","3"
"Lawyers","=""23-1011""","Line Item","0.7","0.2","0.1","0.9","0.2","0.1","0.1","16.5","258","4"
"Legal support workers","=""23-2000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","10.9","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","265","3"
"Miscellaneous legal support workers","=""23-2090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","266","3"
"Legal support workers, all other","=""23-2099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","268","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","122.5","25.2","4.0","135.2","25.7","4.2","12.7","10.4","355","1"
"Art and design workers","=""27-1000""","Summary","54.2","11.1","5.5","58.9","11.2","5.8","4.8","8.8","356","2"
"Artists and related workers","=""27-1010""","Summary","18.4","3.8","6.6","20.4","3.9","6.9","2.0","10.9","357","3"
"Art directors","=""27-1011""","Line Item","16.9","3.5","12.5","18.8","3.6","13.1","1.9","10.9","358","4"
"Fine artists, including painters, sculptors, and illustrators","=""27-1013""","Line Item","0.3","0.1","1.2","0.4","0.1","1.3","0.0","10.9","360","4"
"Special effects artists and animators","=""27-1014""","Line Item","0.8","0.2","0.9","0.9","0.2","0.9","0.1","10.9","361","4"
"Designers","=""27-1020""","Summary","35.8","7.4","5.0","38.6","7.3","5.3","2.8","7.7","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.3","0.1","1.0","0.4","0.1","1.1","0.0","10.9","364","4"
"Graphic designers","=""27-1024""","Line Item","24.3","5.0","9.0","27.0","5.1","9.6","2.7","10.9","367","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","10.6","2.2","6.1","10.6","2.0","6.0","0.0","-0.1","369","4"
"Set and exhibit designers","=""27-1027""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","10.9","370","4"
"Designers, all other","=""27-1029""","Line Item","0.3","0.1","0.9","0.3","0.1","0.9","0.0","10.9","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","9.1","1.9","1.1","10.5","2.0","1.2","1.4","15.3","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","9.1","1.9","3.6","10.5","2.0","3.9","1.4","15.3","373","3"
"Producers and directors","=""27-2012""","Line Item","8.9","1.8","5.1","10.3","2.0","5.5","1.4","15.4","375","4"
"Media and communication workers","=""27-3000""","Summary","53.8","11.1","6.5","59.7","11.4","7.0","5.9","10.9","389","2"
"Broadcast announcers and radio disc jockeys","=""27-3011""","Line Item","0.1","0.0","0.4","0.1","0.0","0.5","0.0","10.9","390","3"
"News analysts, reporters, and journalists","=""27-3023""","Line Item","0.4","0.1","0.7","0.5","0.1","0.8","0.0","10.9","391","3"
"Public relations specialists","=""27-3031""","Line Item","37.6","7.7","12.7","41.8","7.9","13.3","4.1","10.9","392","3"
"Writers and editors","=""27-3040""","Summary","14.3","2.9","4.4","15.9","3.0","4.8","1.6","10.9","393","3"
"Editors","=""27-3041""","Line Item","5.5","1.1","4.5","6.1","1.2","5.2","0.6","10.9","394","4"
"Technical writers","=""27-3042""","Line Item","0.5","0.1","0.9","0.5","0.1","1.0","0.1","10.9","395","4"
"Writers and authors","=""27-3043""","Line Item","8.3","1.7","5.5","9.2","1.7","5.9","0.9","10.9","396","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","1.3","0.3","1.1","1.4","0.3","1.2","0.1","10.9","397","3"
"Media and communication workers, all other","=""27-3099""","Line Item","1.3","0.3","4.9","1.4","0.3","5.2","0.1","10.9","400","4"
"Media and communication equipment workers","=""27-4000""","Summary","5.4","1.1","1.4","6.1","1.2","1.5","0.7","12.5","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","1.1","0.2","0.8","1.2","0.2","0.8","0.1","8.0","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.5","0.1","0.7","0.6","0.1","0.7","0.1","10.9","403","4"
"Broadcast technicians","=""27-4012""","Line Item","0.4","0.1","0.9","0.4","0.1","0.9","0.0","5.4","404","4"
"Sound engineering technicians","=""27-4014""","Line Item","0.2","0.0","1.2","0.2","0.0","1.3","0.0","5.4","405","4"
"Photographers","=""27-4021""","Line Item","0.6","0.1","0.4","0.7","0.1","0.4","0.1","10.9","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","3.6","0.7","4.1","4.1","0.8","4.4","0.5","14.2","408","3"
"Camera operators, television, video, and film","=""27-4031""","Line Item","0.9","0.2","2.6","0.9","0.2","2.5","0.0","-1.3","409","4"
"Film and video editors","=""27-4032""","Line Item","2.6","0.5","5.2","3.2","0.6","5.7","0.5","19.8","410","4"
"Media and communication equipment workers, all other","=""27-4099""","Line Item","0.2","0.0","1.1","0.2","0.0","1.2","0.0","10.9","411","3"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","558","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.7","0.1","0.0","0.7","0.1","0.0","0.1","10.0","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.6","0.1","0.0","0.7","0.1","0.0","0.1","9.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.6","0.1","0.0","0.7","0.1","0.0","0.1","9.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.6","0.1","0.0","0.7","0.1","0.0","0.1","9.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","591","2"
"Sales and related occupations","=""41-0000""","Summary","84.2","17.3","0.6","82.1","15.6","0.6","-2.1","-2.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","3.8","0.8","0.2","4.3","0.8","0.3","0.4","10.9","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.6","0.1","0.0","0.6","0.1","0.0","0.1","10.9","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","3.3","0.7","0.9","3.6","0.7","1.0","0.4","10.9","647","3"
"Retail sales workers","=""41-2000""","Summary","2.5","0.5","0.0","2.8","0.5","0.0","0.2","9.4","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","653","4"
"Retail salespersons","=""41-2031""","Line Item","2.2","0.4","0.1","2.4","0.5","0.1","0.2","10.9","655","3"
"Sales representatives, services","=""41-3000""","Summary","62.6","12.9","2.7","59.2","11.3","2.4","-3.4","-5.4","656","2"
"Advertising sales agents","=""41-3011""","Line Item","46.1","9.5","41.4","40.9","7.8","39.6","-5.2","-11.2","657","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","16.3","3.4","1.5","18.1","3.4","1.6","1.8","10.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","4.3","0.9","0.3","4.7","0.9","0.3","0.5","10.9","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","10.9","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","4.1","0.8","0.3","4.5","0.9","0.3","0.4","10.9","664","3"
"Other sales and related workers","=""41-9000""","Summary","11.0","2.3","1.1","11.2","2.1","1.1","0.1","1.1","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","9.0","1.8","19.1","9.0","1.7","18.4","0.0","-0.1","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","9.0","1.8","20.0","9.0","1.7","19.2","0.0","-0.1","667","4"
"Real estate brokers and sales agents","=""41-9020""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","10.9","669","3"
"Real estate sales agents","=""41-9022""","Line Item","0.1","0.0","0.0","0.2","0.0","0.0","0.0","10.9","671","4"
"Sales engineers","=""41-9031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","672","3"
"Telemarketers","=""41-9041""","Line Item","0.4","0.1","0.4","0.4","0.1","0.5","0.0","-11.2","673","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","1.4","0.3","0.8","1.6","0.3","0.9","0.2","10.9","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","1.2","0.3","0.9","1.4","0.3","1.0","0.1","10.9","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","60.8","12.5","0.3","59.5","11.3","0.3","-1.3","-2.1","677","1"
"Financial clerks","=""43-3000""","Summary","9.7","2.0","0.3","9.6","1.8","0.3","-0.1","-0.6","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.3","0.1","0.1","0.3","0.0","0.1","0.0","-0.1","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","1.4","0.3","0.3","1.4","0.3","0.3","0.0","-0.1","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","7.5","1.5","0.4","7.5","1.4","0.5","0.0","-0.1","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","0.0","-11.2","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","-0.1","690","3"
"Information and record clerks","=""43-4000""","Summary","12.7","2.6","0.2","12.6","2.4","0.2","-0.2","-1.4","693","2"
"Customer service representatives","=""43-4051""","Line Item","9.5","1.9","0.3","9.5","1.8","0.3","0.0","-0.1","698","3"
"File clerks","=""43-4071""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-11.2","700","3"
"Order clerks","=""43-4151""","Line Item","1.2","0.3","0.9","1.1","0.2","1.0","-0.1","-11.2","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-0.1","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","1.2","0.2","0.1","1.2","0.2","0.1","0.0","-1.3","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","4.3","0.9","0.2","4.6","0.9","0.2","0.3","5.8","711","2"
"Couriers and messengers","=""43-5021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.1","0.0","10.9","713","3"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","2.2","0.4","0.5","2.4","0.5","0.6","0.2","10.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.9","0.4","0.2","1.9","0.4","0.2","0.0","-0.1","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","11.6","2.4","0.3","10.5","2.0","0.3","-1.1","-9.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","3.9","0.8","0.8","3.2","0.6","0.8","-0.6","-16.8","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","7.7","1.6","0.4","7.3","1.4","0.4","-0.4","-5.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","18.1","3.7","0.5","17.9","3.4","0.6","-0.2","-1.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.8","0.2","0.4","0.6","0.1","0.4","-0.2","-22.6","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.8","0.2","0.5","0.6","0.1","0.5","-0.2","-22.3","732","4"
"Desktop publishers","=""43-9031""","Line Item","0.2","0.0","2.5","0.2","0.0","2.7","0.0","-6.8","734","3"
"Mail clerks and mail machine operators, except postal service","=""43-9051""","Line Item","6.8","1.4","9.3","6.7","1.3","9.7","0.0","-0.1","736","3"
"Office clerks, general","=""43-9061""","Line Item","9.2","1.9","0.3","9.1","1.7","0.4","0.0","-0.1","737","3"
"Office machine operators, except computer","=""43-9071""","Line Item","0.2","0.0","0.7","0.2","0.0","0.8","0.0","-11.2","738","3"
"Proofreaders and copy markers","=""43-9081""","Line Item","0.4","0.1","5.4","0.4","0.1","6.2","0.0","10.9","739","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.6","0.1","0.3","0.6","0.1","0.3","0.0","-2.4","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","2.2","0.4","0.0","2.4","0.5","0.0","0.2","10.9","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.2","0.1","0.0","0.3","0.1","0.0","0.0","10.9","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.2","0.1","0.0","0.3","0.1","0.0","0.0","10.9","765","3"
"Construction trades workers","=""47-2000""","Summary","1.6","0.3","0.0","1.8","0.3","0.0","0.2","10.9","766","2"
"Carpenters","=""47-2031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","10.9","771","3"
"Construction laborers","=""47-2061""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","780","3"
"Electricians","=""47-2111""","Line Item","0.1","0.0","0.0","0.2","0.0","0.0","0.0","10.9","788","3"
"Painters and paperhangers","=""47-2140""","Summary","1.0","0.2","0.3","1.1","0.2","0.3","0.1","10.9","793","3"
"Paperhangers","=""47-2142""","Line Item","1.0","0.2","25.9","1.1","0.2","27.7","0.1","10.9","795","4"
"Structural iron and steel workers","=""47-2221""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","10.9","803","3"
"Other construction and related workers","=""47-4000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","10.9","813","2"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.3","0.1","0.9","0.3","0.1","1.0","0.0","10.9","821","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","5.2","1.1","0.1","5.7","1.1","0.1","0.6","10.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","10.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","10.9","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","10.9","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","10.9","844","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.0","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.9","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.5","862","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","4.7","1.0","0.1","5.2","1.0","0.1","0.5","10.9","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.5","0.1","0.1","0.6","0.1","0.1","0.1","10.9","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","10.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","10.9","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.3","0.3","0.1","1.4","0.3","0.1","0.1","10.9","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","2.8","0.6","0.7","3.2","0.6","0.8","0.3","10.9","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","2.8","0.6","1.4","3.1","0.6","1.6","0.3","10.9","906","4"
"Production occupations","=""51-0000""","Summary","15.7","3.2","0.2","16.9","3.2","0.2","1.2","7.7","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.4","0.3","0.2","1.5","0.3","0.2","0.1","10.9","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.4","0.3","0.2","1.5","0.3","0.2","0.1","10.9","909","3"
