"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.9","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-10.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.3","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","34.1","9.7","0.2","35.3","9.8","0.2","1.2","3.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.0","0.3","0.2","1.0","0.3","0.2","0.0","-0.3","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.0","0.3","0.2","1.0","0.3","0.2","0.0","-0.3","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","27.7","7.8","0.6","28.9","8.0","0.6","1.2","4.5","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","27.4","7.8","0.7","28.7","8.0","0.7","1.2","4.5","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-0.3","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","26.7","7.5","1.2","27.9","7.8","1.2","1.2","4.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.6","0.2","0.1","0.6","0.2","0.0","0.0","-0.3","1064","4"
"Motor vehicle operators, all other","=""53-3099""","Line Item","0.2","0.1","0.3","0.2","0.1","0.2","0.0","-0.3","1070","3"
"Water transportation workers","=""53-5000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-0.3","1079","2"
"Ship and boat captains and operators","=""53-5020""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-0.3","1081","3"
"Captains, mates, and pilots of water vessels","=""53-5021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-0.3","1082","4"
"Other transportation workers","=""53-6000""","Summary","0.8","0.2","0.3","0.8","0.2","0.3","0.0","-1.9","1085","2"
"Traffic technicians","=""53-6041""","Line Item","0.2","0.0","2.2","0.2","0.0","2.1","0.0","-0.3","1091","3"
"Material moving workers","=""53-7000""","Summary","4.5","1.3","0.1","4.5","1.3","0.1","0.0","-0.4","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","1.2","0.3","2.5","1.2","0.3","2.5","0.0","-0.3","1097","3"
"Dredge operators","=""53-7031""","Line Item","0.1","0.0","6.2","0.1","0.0","6.0","0.0","-2.3","1098","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","1.0","0.3","0.1","1.0","0.3","0.1","0.0","-0.3","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.0","0.6","0.0","2.0","0.5","0.0","0.0","-0.3","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.8","0.5","0.1","1.7","0.5","0.1","0.0","-0.3","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-0.3","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-0.3","1113","3"
