"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Labor relations specialists","=""13-1075""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-7.5","63","4"
"Logisticians and project management specialists","=""13-1080""","Summary","3.5","3.1","0.3","3.4","3.3","0.3","-0.1","-3.6","64","3"
"Logisticians","=""13-1081""","Line Item","0.6","0.6","0.3","0.7","0.6","0.3","0.0","5.7","65","4"
"Project management specialists","=""13-1082""","Line Item","2.9","2.6","0.3","2.8","2.6","0.3","-0.2","-5.6","66","4"
"Management analysts","=""13-1111""","Line Item","2.0","1.7","0.2","1.8","1.8","0.2","-0.1","-5.6","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.7","0.6","0.2","0.6","0.6","0.2","0.0","-5.6","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.5","0.4","0.1","0.5","0.4","0.0","0.0","1.0","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","2.9","2.6","0.2","2.7","2.6","0.2","-0.2","-5.6","73","3"
"Financial specialists","=""13-2000""","Summary","2.0","1.7","0.1","1.8","1.8","0.1","-0.1","-5.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.1","0.9","0.1","1.0","1.0","0.1","-0.1","-5.6","75","3"
"Budget analysts","=""13-2031""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-5.6","77","3"
"Credit analysts","=""13-2041""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-15.1","78","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.5","0.5","0.1","0.5","0.5","0.1","0.0","-5.6","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.5","0.4","0.1","0.4","0.4","0.1","0.0","-5.6","80","4"
"Financial risk specialists","=""13-2054""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","83","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-5.6","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","4.9","4.3","0.1","4.7","4.5","0.1","-0.2","-3.3","92","1"
"Computer occupations","=""15-1200""","Summary","4.3","3.8","0.1","4.0","3.9","0.1","-0.2","-5.3","93","2"
"Computer and information analysts","=""15-1210""","Summary","1.5","1.3","0.2","1.5","1.4","0.2","-0.1","-3.9","94","3"
"Computer systems analysts","=""15-1211""","Line Item","1.4","1.2","0.3","1.3","1.2","0.2","-0.1","-5.6","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.1","0.1","0.2","0.2","0.1","0.0","12.3","96","4"
"Computer support specialists","=""15-1230""","Summary","1.2","1.1","0.1","1.1","1.0","0.1","-0.1","-9.1","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.1","1.0","0.2","1.0","1.0","0.1","-0.1","-9.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.5","0.1","0.5","0.5","0.1","0.0","-9.4","101","3"
"Computer network architects","=""15-1241""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-10.3","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.2","0.1","0.2","0.1","0.0","0.0","-10.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.8","0.7","0.0","0.8","0.8","0.0","0.0","0.5","106","3"
"Software developers","=""15-1252""","Line Item","0.5","0.4","0.0","0.5","0.5","0.0","0.0","8.5","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.8","109","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-5.6","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.6","0.5","0.2","0.7","0.6","0.1","0.1","11.1","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.4","0.4","0.4","0.5","0.5","0.4","0.0","8.5","116","3"
"Data scientists","=""15-2051""","Line Item","0.2","0.1","0.1","0.2","0.2","0.1","0.0","18.0","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","8.4","7.4","0.3","8.0","7.6","0.3","-0.4","-4.5","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.7","0.6","0.3","0.7","0.7","0.3","0.0","-5.6","121","2"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.7","0.6","1.1","0.7","0.7","1.0","0.0","-5.6","125","3"
"Cartographers and photogrammetrists","=""17-1021""","Line Item","0.4","0.3","2.7","0.4","0.3","2.4","0.0","-5.6","126","4"
"Surveyors","=""17-1022""","Line Item","0.3","0.3","0.7","0.3","0.3","0.6","0.0","-5.6","127","4"
"Engineers","=""17-2000""","Summary","5.3","4.7","0.3","5.1","4.9","0.3","-0.2","-3.5","128","2"
"Civil engineers","=""17-2051""","Line Item","0.5","0.5","0.2","0.5","0.5","0.2","0.0","-5.6","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","1.9","1.6","0.6","1.8","1.7","0.6","-0.1","-5.6","135","3"
"Electrical engineers","=""17-2071""","Line Item","1.8","1.6","1.0","1.7","1.6","0.9","-0.1","-5.6","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","137","4"
"Environmental engineers","=""17-2081""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.7","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.7","0.7","0.2","0.8","0.7","0.2","0.0","2.2","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-5.6","140","4"
"Industrial engineers","=""17-2112""","Line Item","0.7","0.6","0.2","0.7","0.7","0.2","0.0","2.9","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.7","0.6","0.2","0.7","0.7","0.2","0.0","1.9","144","3"
"Petroleum engineers","=""17-2171""","Line Item","0.4","0.3","1.6","0.3","0.3","1.5","0.0","-5.6","147","3"
"Engineers, all other","=""17-2199""","Line Item","0.9","0.8","0.6","0.9","0.9","0.5","-0.1","-5.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.3","2.0","0.3","2.2","2.1","0.3","-0.1","-6.4","149","2"
"Drafters","=""17-3010""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-9.0","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-5.6","151","4"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-5.6","152","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.3","0.0","0.0","0.3","0.0","-15.1","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.6","1.4","0.4","1.5","1.4","0.4","-0.1","-6.4","155","3"
"Civil engineering technologists and technicians","=""17-3022""","Line Item","0.2","0.2","0.4","0.2","0.2","0.3","0.0","-10.3","157","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.5","0.4","0.5","0.5","0.4","0.4","0.0","-5.6","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.4","0.4","0.6","0.4","0.4","0.5","0.0","-5.6","161","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.4","0.3","0.5","0.4","0.3","0.5","0.0","-5.6","164","4"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.5","0.5","0.8","0.5","0.5","0.7","0.0","-5.6","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.1","1.0","0.1","1.1","1.1","0.1","0.0","-0.7","166","1"
"Life scientists","=""19-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","167","2"
"Conservation scientists","=""19-1031""","Line Item","0.1","0.1","0.4","0.1","0.1","0.3","0.0","-5.6","178","4"
"Physical scientists","=""19-2000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-4.9","184","2"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-4.8","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-4.7","193","4"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.0","0.1","0.1","0.1","0.1","0.0","-5.6","218","3"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-5.6","219","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.6","0.5","0.4","0.6","0.6","0.4","0.0","4.2","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.5","0.5","0.5","0.5","0.5","0.4","0.0","4.8","230","3"
"Legal occupations","=""23-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-2.2","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-0.9","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-0.9","257","3"
"Lawyers","=""23-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-0.9","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","265","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-5.6","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.6","356","2"
"Designers","=""27-1020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.6","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-5.6","367","4"
"Media and communication workers","=""27-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-5.6","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-5.6","392","3"
"Protective service occupations","=""33-0000""","Summary","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-6.5","522","1"
"Other protective service workers","=""33-9000""","Summary","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-6.4","546","2"
"Private detectives and investigators","=""33-9021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-5.6","548","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-6.5","581","1"
"Sales and related occupations","=""41-0000""","Summary","3.4","3.0","0.0","3.1","3.0","0.0","-0.2","-6.3","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-18.3","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-19.8","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-19.8","650","4"
"Sales representatives, services","=""41-3000""","Summary","1.9","1.7","0.1","1.8","1.8","0.1","-0.1","-5.6","656","2"
"Securities, commodities, and financial services sales agents","=""41-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","659","3"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","1.9","1.7","0.2","1.8","1.7","0.2","-0.1","-5.6","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.7","0.6","0.0","0.7","0.6","0.0","0.0","-5.6","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.6","0.5","0.0","0.5","0.5","0.0","0.0","-5.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.5","0.4","0.0","0.4","0.4","0.0","0.0","-6.7","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-5.6","669","3"
"Real estate sales agents","=""41-9022""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-5.6","671","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-5.6","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","14.8","13.1","0.1","12.4","11.9","0.1","-2.3","-15.9","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.7","1.5","0.1","1.4","1.4","0.1","-0.3","-15.1","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.7","1.5","0.1","1.4","1.4","0.1","-0.3","-15.1","679","3"
"Financial clerks","=""43-3000""","Summary","1.0","0.9","0.0","0.9","0.8","0.0","-0.2","-15.3","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.2","0.2","0.1","0.1","0.1","0.1","0.0","-15.1","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.2","0.1","0.2","0.2","0.0","0.0","-15.1","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.6","0.5","0.0","0.5","0.5","0.0","-0.1","-15.1","687","3"
"Information and record clerks","=""43-4000""","Summary","5.6","4.9","0.1","4.7","4.5","0.1","-0.8","-15.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","5.3","4.7","0.2","4.5","4.3","0.2","-0.8","-15.1","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-16.0","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.7","2.4","0.1","2.3","2.2","0.1","-0.4","-15.2","711","2"
"Dispatchers","=""43-5030""","Summary","0.5","0.5","0.2","0.5","0.5","0.2","-0.1","-10.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.5","0.5","0.2","0.5","0.5","0.2","-0.1","-10.3","716","4"
"Meter readers, utilities","=""43-5041""","Line Item","1.6","1.4","7.5","1.3","1.2","6.9","-0.3","-19.8","717","3"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.5","0.4","0.1","0.5","0.5","0.1","0.0","-5.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-15.1","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.3","1.2","0.0","1.0","1.0","0.0","-0.3","-23.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.5","0.4","0.1","0.4","0.3","0.1","-0.1","-29.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.8","0.7","0.0","0.6","0.6","0.0","-0.2","-19.8","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.4","2.1","0.1","2.0","2.0","0.1","-0.4","-15.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","2.4","2.1","0.1","2.0","1.9","0.1","-0.4","-15.1","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","13.3","11.8","0.2","12.5","12.0","0.2","-0.8","-6.0","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","1.9","1.7","0.2","1.8","1.7","0.2","-0.1","-5.6","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","1.9","1.7","0.2","1.8","1.7","0.2","-0.1","-5.6","765","3"
"Construction trades workers","=""47-2000""","Summary","9.6","8.5","0.2","9.0","8.6","0.2","-0.5","-5.6","766","2"
"Construction laborers","=""47-2061""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-5.6","780","3"
"Construction equipment operators","=""47-2070""","Summary","1.2","1.1","0.2","1.1","1.1","0.2","-0.1","-5.6","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","1.1","1.0","0.3","1.1","1.0","0.2","-0.1","-5.6","784","4"
"Electricians","=""47-2111""","Line Item","0.7","0.6","0.1","0.7","0.6","0.1","0.0","-5.6","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","793","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","7.2","6.4","1.4","6.8","6.5","1.3","-0.4","-5.6","796","3"
"Pipelayers","=""47-2151""","Line Item","0.2","0.2","0.6","0.2","0.2","0.6","0.0","-5.6","797","4"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","7.0","6.2","1.4","6.6","6.3","1.3","-0.4","-5.6","798","4"
"Helpers, construction trades","=""47-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","805","2"
"Helpers--pipelayers, plumbers, pipefitters, and steamfitters","=""47-3015""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","810","3"
"Other construction and related workers","=""47-4000""","Summary","1.3","1.2","0.3","1.2","1.1","0.2","-0.1","-9.7","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","1.1","1.0","0.8","1.0","1.0","0.7","-0.1","-10.3","814","3"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.2","0.1","0.5","0.1","0.1","0.4","0.0","-5.6","821","3"
"Extraction workers","=""47-5000""","Summary","0.4","0.4","0.2","0.4","0.4","0.2","0.0","-5.6","822","2"
"Derrick, rotary drill, and service unit operators, oil and gas","=""47-5010""","Summary","0.3","0.2","0.4","0.2","0.2","0.4","0.0","-5.6","823","3"
"Service unit operators, oil and gas","=""47-5013""","Line Item","0.3","0.2","0.6","0.2","0.2","0.6","0.0","-5.6","826","4"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-5.6","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.2","0.1","0.5","0.2","0.1","0.4","0.0","-5.6","828","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","28.3","25.1","0.4","26.7","25.6","0.4","-1.6","-5.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","3.8","3.4","0.7","3.6","3.5","0.6","-0.2","-5.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","3.8","3.4","0.7","3.6","3.5","0.6","-0.2","-5.6","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.8","0.7","0.1","0.7","0.7","0.1","-0.1","-7.2","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.8","0.7","0.3","0.7","0.7","0.3","-0.1","-7.2","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.4","0.4","0.8","0.4","0.4","0.7","0.0","-8.4","852","4"
"Electrical and electronics repairers, powerhouse, substation, and relay","=""49-2095""","Line Item","0.3","0.3","1.2","0.3","0.3","1.1","0.0","-5.6","853","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.8","0.7","0.0","0.7","0.7","0.0","-0.1","-8.4","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-9.3","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-9.4","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.5","0.5","0.2","0.5","0.5","0.2","0.0","-8.4","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","22.9","20.3","0.7","21.7","20.7","0.6","-1.3","-5.6","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","14.0","12.4","18.5","13.2","12.7","16.9","-0.8","-5.6","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","14.0","12.4","29.2","13.2","12.7","27.8","-0.8","-5.6","879","4"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","1.7","1.5","0.4","1.6","1.5","0.4","-0.1","-5.6","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.6","2.3","0.5","2.5","2.3","0.4","-0.1","-5.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.4","2.2","0.6","2.3","2.2","0.5","-0.1","-5.6","883","4"
"Line installers and repairers","=""49-9050""","Summary","2.7","2.4","1.2","2.6","2.5","1.0","-0.2","-5.6","887","3"
"Electrical power-line installers and repairers","=""49-9051""","Line Item","2.6","2.3","2.1","2.4","2.3","1.9","-0.1","-5.6","888","4"
"Telecommunications line installers and repairers","=""49-9052""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","889","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.9","0.8","0.1","0.8","0.8","0.1","0.0","-5.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.0","0.9","0.3","0.9","0.9","0.2","-0.1","-5.6","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-5.6","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.8","0.7","0.4","0.7","0.7","0.4","0.0","-5.6","906","4"
"Production occupations","=""51-0000""","Summary","12.9","11.4","0.1","11.4","10.9","0.1","-1.5","-11.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","2.5","2.2","0.4","2.4","2.3","0.3","-0.1","-5.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","2.5","2.2","0.4","2.4","2.3","0.3","-0.1","-5.6","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.9","0.8","0.1","0.9","0.9","0.1","-0.1","-5.8","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.9","0.8","0.2","0.8","0.8","0.2","-0.1","-5.7","954","3"
