"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.7","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-2.7","141","4"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.3","0.1","0.1","0.3","0.0","0.0","-10.7","148","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.3","1.0","0.0","0.3","1.0","0.0","0.0","-9.1","166","1"
"Life scientists","=""19-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-10.7","167","2"
"Agricultural and food scientists","=""19-1010""","Summary","0.1","0.2","0.2","0.1","0.2","0.2","0.0","-10.7","168","3"
"Food scientists and technologists","=""19-1012""","Line Item","0.1","0.2","0.4","0.1","0.2","0.4","0.0","-10.7","170","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-10.7","213","2"
"Agricultural and food science technicians","=""19-4010""","Summary","0.1","0.3","0.2","0.1","0.3","0.2","0.0","-10.7","214","3"
"Food science technicians","=""19-4013""","Line Item","0.1","0.3","0.4","0.1","0.3","0.4","0.0","-10.7","216","4"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-10.7","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-10.7","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-4.5","229","2"
"Protective service occupations","=""33-0000""","Summary","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-17.7","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-17.6","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-17.9","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-17.9","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.6","1.7","0.0","0.5","1.8","0.0","-0.1","-10.5","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-10.7","559","2"
"Chefs and head cooks","=""35-1011""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-10.7","560","3"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-10.7","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","0.4","1.2","0.0","0.4","1.2","0.0","0.0","-10.4","562","2"
"Cooks","=""35-2010""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-9.0","563","3"
"Food preparation workers","=""35-2021""","Line Item","0.3","1.0","0.0","0.3","1.0","0.0","0.0","-10.7","570","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.4","1.3","0.0","0.4","1.3","0.0","0.0","-11.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.4","1.3","0.0","0.4","1.3","0.0","0.0","-11.4","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.4","1.3","0.0","0.4","1.3","0.0","0.0","-11.4","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.3","1.0","0.0","0.3","1.0","0.0","0.0","-11.6","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-10.7","588","4"
"Sales and related occupations","=""41-0000""","Summary","0.6","1.8","0.0","0.5","1.8","0.0","-0.1","-11.0","644","1"
"Retail sales workers","=""41-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-12.6","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-10.7","655","3"
"Office and administrative support occupations","=""43-0000""","Summary","2.4","7.4","0.0","1.9","6.6","0.0","-0.5","-20.8","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.2","0.7","0.0","0.2","0.6","0.0","0.0","-19.7","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.2","0.7","0.0","0.2","0.6","0.0","0.0","-19.7","679","3"
"Financial clerks","=""43-3000""","Summary","0.4","1.1","0.0","0.3","1.0","0.0","-0.1","-20.9","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.3","0.8","0.0","0.2","0.8","0.0","-0.1","-19.7","687","3"
"Information and record clerks","=""43-4000""","Summary","0.2","0.5","0.0","0.1","0.5","0.0","0.0","-20.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-19.7","698","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.8","2.3","0.0","0.6","2.1","0.0","-0.1","-18.2","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-10.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.6","1.8","0.1","0.5","1.7","0.1","-0.1","-19.7","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.4","1.3","0.0","0.3","1.1","0.0","-0.1","-25.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.2","0.0","0.0","0.1","0.0","0.0","-33.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","1.1","0.0","0.3","1.0","0.0","-0.1","-24.1","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.5","1.5","0.0","0.4","1.4","0.0","-0.1","-21.2","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.4","1.4","0.0","0.4","1.2","0.0","-0.1","-19.7","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-12.1","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.1","0.2","0.1","0.0","0.2","0.1","0.0","-10.7","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.1","0.2","0.1","0.0","0.2","0.1","0.0","-10.7","744","3"
"Agricultural workers","=""45-2000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-15.5","745","2"
"Construction and extraction occupations","=""47-0000""","Summary","0.4","1.1","0.0","0.3","1.1","0.0","0.0","-10.7","763","1"
"Construction trades workers","=""47-2000""","Summary","0.3","0.9","0.0","0.3","0.9","0.0","0.0","-10.7","766","2"
"Electricians","=""47-2111""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-10.7","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.5","4.6","0.0","1.3","4.7","0.0","-0.2","-10.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-10.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-10.7","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.3","4.0","0.0","1.2","4.0","0.0","-0.1","-10.7","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-10.7","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.5","1.6","0.1","0.5","1.6","0.1","-0.1","-10.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.5","1.6","0.1","0.5","1.6","0.1","-0.1","-10.7","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.5","1.5","0.0","0.4","1.5","0.0","-0.1","-10.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.6","0.1","0.2","0.6","0.0","0.0","-10.7","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.5","0.2","0.2","0.6","0.2","0.0","-10.7","905","4"
"Production occupations","=""51-0000""","Summary","17.2","52.6","0.2","15.3","52.9","0.2","-1.9","-11.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.6","4.8","0.2","1.4","4.9","0.2","-0.2","-10.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.6","4.8","0.2","1.4","4.9","0.2","-0.2","-10.7","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-24.4","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-24.1","919","3"
"Food processing workers","=""51-3000""","Summary","11.3","34.5","1.3","10.1","34.9","1.2","-1.2","-10.8","920","2"
"Butchers and other meat, poultry, and fish processing workers","=""51-3020""","Summary","9.7","29.7","2.7","8.7","30.0","2.4","-1.0","-10.7","922","3"
"Meat, poultry, and fish cutters and trimmers","=""51-3022""","Line Item","9.7","29.6","6.9","8.6","29.9","6.0","-1.0","-10.7","924","4"
"Miscellaneous food processing workers","=""51-3090""","Summary","1.6","4.8","0.6","1.4","4.9","0.5","-0.2","-11.4","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","0.1","0.2","0.3","0.1","0.2","0.2","0.0","-10.7","927","4"
"Food batchmakers","=""51-3092""","Line Item","0.5","1.6","0.3","0.5","1.7","0.3","-0.1","-10.7","928","4"
"Food cooking machine operators and tenders","=""51-3093""","Line Item","0.2","0.8","0.9","0.2","0.7","0.7","0.0","-15.2","929","4"
"Food processing workers, all other","=""51-3099""","Line Item","0.7","2.3","1.5","0.7","2.3","1.3","-0.1","-10.7","930","4"
"Machinists","=""51-4041""","Line Item","0.2","0.6","0.1","0.2","0.6","0.0","0.0","-10.7","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-10.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-10.7","955","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-17.6","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-19.7","1003","3"
"Other production occupations","=""51-9000""","Summary","3.9","11.8","0.1","3.4","11.8","0.1","-0.5","-12.2","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-11.4","1013","3"
"Cutting workers","=""51-9030""","Summary","0.2","0.5","0.3","0.1","0.5","0.2","0.0","-19.7","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.5","0.3","0.1","0.5","0.3","0.0","-19.7","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-10.7","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.7","2.2","0.1","0.6","2.2","0.1","-0.1","-10.7","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","1.6","5.0","0.4","1.5","5.0","0.4","-0.2","-10.7","1028","3"
"Miscellaneous production workers","=""51-9190""","Summary","1.1","3.5","0.2","1.0","3.4","0.2","-0.2","-14.3","1037","3"
"Cooling and freezing equipment operators and tenders","=""51-9193""","Line Item","0.1","0.4","1.7","0.1","0.4","1.4","0.0","-10.7","1040","4"
"Helpers--production workers","=""51-9198""","Line Item","0.5","1.4","0.2","0.4","1.3","0.2","-0.1","-19.7","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.5","1.5","0.2","0.5","1.6","0.2","-0.1","-10.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","6.6","20.2","0.0","5.9","20.4","0.0","-0.7","-10.7","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","0.7","2.0","0.0","0.6","2.1","0.0","-0.1","-10.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.7","2.0","0.0","0.6","2.0","0.0","-0.1","-10.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.4","1.2","0.0","0.3","1.2","0.0","0.0","-10.7","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.3","0.8","0.0","0.2","0.8","0.0","0.0","-10.7","1064","4"
"Sailors and marine oilers","=""53-5011""","Line Item","0.1","0.3","0.3","0.1","0.3","0.2","0.0","-10.7","1080","3"
"Ship and boat captains and operators","=""53-5020""","Summary","0.1","0.2","0.2","0.1","0.2","0.1","0.0","-10.7","1081","3"
"Material moving workers","=""53-7000""","Summary","5.4","16.4","0.1","4.8","16.5","0.1","-0.6","-10.7","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","1.3","0.1","0.4","1.3","0.0","0.0","-10.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.8","14.5","0.1","4.2","14.7","0.1","-0.5","-10.7","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.4","1.1","0.1","0.3","1.1","0.1","0.0","-10.7","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.1","3.3","0.0","1.0","3.4","0.0","-0.1","-10.7","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","3.0","9.0","0.4","2.6","9.1","0.4","-0.3","-10.7","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.3","0.9","0.0","0.3","1.0","0.0","0.0","-10.7","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.2","0.5","0.7","0.2","0.5","0.6","0.0","-10.7","1113","3"
