"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.9","0.1","0.6","1.0","0.1","0.6","0.1","10.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.8","0.1","0.7","0.9","0.1","0.7","0.1","11.0","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","3.0","231","3"
"Legal occupations","=""23-0000""","Summary","0.7","0.0","0.0","0.7","0.0","0.0","0.0","4.4","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.6","0.0","0.1","0.6","0.0","0.1","0.0","5.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.6","0.0","0.1","0.6","0.0","0.1","0.0","5.0","257","3"
"Lawyers","=""23-1011""","Line Item","0.6","0.0","0.1","0.6","0.0","0.1","0.0","5.0","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","265","3"
"Educational instruction and library occupations","=""25-0000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.0","269","1"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","13.7","0.9","0.4","13.7","0.9","0.4","0.0","-0.1","355","1"
"Art and design workers","=""27-1000""","Summary","10.6","0.7","1.1","10.6","0.7","1.0","0.0","0.1","356","2"
"Artists and related workers","=""27-1010""","Summary","0.6","0.0","0.2","0.6","0.0","0.2","0.0","0.0","357","3"
"Art directors","=""27-1011""","Line Item","0.4","0.0","0.3","0.4","0.0","0.3","0.0","0.0","358","4"
"Fine artists, including painters, sculptors, and illustrators","=""27-1013""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","0.0","360","4"
"Designers","=""27-1020""","Summary","10.0","0.7","1.4","10.0","0.7","1.4","0.0","0.1","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","2.5","0.2","7.7","2.5","0.2","7.5","0.0","0.0","364","4"
"Fashion designers","=""27-1022""","Line Item","0.1","0.0","0.5","0.1","0.0","0.6","0.0","10.0","365","4"
"Graphic designers","=""27-1024""","Line Item","4.1","0.3","1.5","4.1","0.3","1.5","0.0","0.0","367","4"
"Interior designers","=""27-1025""","Line Item","2.4","0.2","2.5","2.4","0.2","2.4","0.0","0.0","368","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.6","0.0","0.4","0.6","0.0","0.4","0.0","0.0","369","4"
"Designers, all other","=""27-1029""","Line Item","0.3","0.0","0.8","0.3","0.0","0.8","0.0","0.0","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","373","3"
"Producers and directors","=""27-2012""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.0","375","4"
"Media and communication workers","=""27-3000""","Summary","1.6","0.1","0.2","1.6","0.1","0.2","0.0","0.0","389","2"
"Public relations specialists","=""27-3031""","Line Item","1.1","0.1","0.4","1.1","0.1","0.4","0.0","0.0","392","3"
"Writers and editors","=""27-3040""","Summary","0.5","0.0","0.1","0.5","0.0","0.1","0.0","0.0","393","3"
"Editors","=""27-3041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.0","394","4"
"Technical writers","=""27-3042""","Line Item","0.2","0.0","0.3","0.2","0.0","0.3","0.0","0.0","395","4"
"Writers and authors","=""27-3043""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","0.0","396","4"
"Media and communication equipment workers","=""27-4000""","Summary","1.3","0.1","0.3","1.3","0.1","0.3","0.0","-1.6","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","0.8","0.1","0.5","0.7","0.1","0.5","0.0","-2.9","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.4","0.0","0.5","0.4","0.0","0.5","0.0","0.0","403","4"
"Photographers","=""27-4021""","Line Item","0.4","0.0","0.3","0.4","0.0","0.3","0.0","0.0","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","0.2","0.0","0.2","0.2","0.0","0.2","0.0","0.4","408","3"
"Camera operators, television, video, and film","=""27-4031""","Line Item","0.1","0.0","0.2","0.1","0.0","0.1","0.0","-11.0","409","4"
"Film and video editors","=""27-4032""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","8.0","410","4"
"Protective service occupations","=""33-0000""","Summary","0.8","0.1","0.0","0.8","0.1","0.0","-0.1","-7.5","522","1"
"Other protective service workers","=""33-9000""","Summary","0.8","0.1","0.0","0.7","0.1","0.0","-0.1","-7.7","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.8","0.1","0.1","0.7","0.0","0.1","-0.1","-8.0","549","3"
"Security guards","=""33-9032""","Line Item","0.8","0.1","0.1","0.7","0.0","0.1","-0.1","-8.0","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","562","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","3.7","0.2","0.1","3.6","0.3","0.1","0.0","-0.8","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","583","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","3.0","0.2","0.1","2.9","0.2","0.1","0.0","-1.0","585","2"
"Building cleaning workers","=""37-2010""","Summary","3.0","0.2","0.1","2.9","0.2","0.1","0.0","-1.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","2.9","0.2","0.1","2.9","0.2","0.1","0.0","-1.0","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.6","0.0","0.0","0.6","0.0","0.0","0.0","0.0","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.6","0.0","0.0","0.6","0.0","0.0","0.0","0.0","592","3"
"Sales and related occupations","=""41-0000""","Summary","335.5","22.8","2.3","335.0","23.2","2.4","-0.6","-0.2","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","23.1","1.6","1.3","23.1","1.6","1.4","0.0","0.0","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","5.6","0.4","0.4","5.6","0.4","0.4","0.0","0.0","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","17.6","1.2","4.8","17.6","1.2","4.9","0.0","0.0","647","3"
"Retail sales workers","=""41-2000""","Summary","43.2","2.9","0.6","42.8","3.0","0.6","-0.3","-0.8","648","2"
"Cashiers","=""41-2010""","Summary","2.1","0.1","0.1","1.8","0.1","0.1","-0.3","-15.0","649","3"
"Cashiers","=""41-2011""","Line Item","2.1","0.1","0.1","1.8","0.1","0.1","-0.3","-15.0","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","20.8","1.4","3.2","20.8","1.4","3.2","0.0","0.0","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","13.7","0.9","3.6","13.7","1.0","3.5","0.0","0.0","653","4"
"Parts salespersons","=""41-2022""","Line Item","7.1","0.5","2.7","7.1","0.5","2.6","0.0","0.0","654","4"
"Retail salespersons","=""41-2031""","Line Item","20.2","1.4","0.5","20.2","1.4","0.5","0.0","0.0","655","3"
"Sales representatives, services","=""41-3000""","Summary","7.9","0.5","0.3","7.9","0.5","0.3","0.0","0.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","7.5","0.5","0.7","7.5","0.5","0.6","0.0","0.0","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","252.0","17.1","15.3","251.9","17.5","15.1","-0.1","0.0","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","14.7","1.0","4.8","14.6","1.0","4.6","0.0","0.0","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","237.3","16.1","17.7","237.2","16.5","17.5","-0.1","0.0","664","3"
"Other sales and related workers","=""41-9000""","Summary","9.4","0.6","1.0","9.3","0.6","1.0","-0.1","-1.3","665","2"
"Models, demonstrators, and product promoters","=""41-9010""","Summary","0.7","0.0","1.5","0.7","0.0","1.4","0.0","0.0","666","3"
"Demonstrators and product promoters","=""41-9011""","Line Item","0.7","0.0","1.6","0.7","0.0","1.5","0.0","0.0","667","4"
"Sales engineers","=""41-9031""","Line Item","5.5","0.4","9.1","5.5","0.4","8.7","0.0","0.0","672","3"
"Telemarketers","=""41-9041""","Line Item","0.6","0.0","0.6","0.5","0.0","0.6","-0.1","-20.0","673","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","2.6","0.2","1.5","2.6","0.2","1.5","0.0","0.0","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","2.6","0.2","1.9","2.6","0.2","1.8","0.0","0.0","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","233.5","15.9","1.2","208.1","14.4","1.1","-25.3","-10.9","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","19.7","1.3","1.3","17.7","1.2","1.2","-2.0","-10.0","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","19.7","1.3","1.3","17.7","1.2","1.2","-2.0","-10.0","679","3"
"Financial clerks","=""43-3000""","Summary","42.7","2.9","1.4","38.3","2.7","1.3","-4.4","-10.2","684","2"
"Bill and account collectors","=""43-3011""","Line Item","1.8","0.1","0.9","1.6","0.1","0.9","-0.2","-10.0","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","3.4","0.2","0.7","3.1","0.2","0.7","-0.3","-10.0","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","34.2","2.3","2.0","30.7","2.1","1.9","-3.4","-10.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.9","0.1","0.5","0.7","0.0","0.5","-0.2","-20.0","689","3"
"Procurement clerks","=""43-3061""","Line Item","2.3","0.2","3.6","2.1","0.1","3.5","-0.2","-10.0","690","3"
"Financial clerks, all other","=""43-3099""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","0.0","692","3"
"Information and record clerks","=""43-4000""","Summary","51.8","3.5","0.9","45.6","3.2","0.8","-6.2","-11.9","693","2"
"Credit authorizers, checkers, and clerks","=""43-4041""","Line Item","0.6","0.0","3.6","0.5","0.0","3.4","-0.1","-10.0","697","3"
"Customer service representatives","=""43-4051""","Line Item","36.2","2.5","1.2","32.5","2.3","1.2","-3.6","-10.0","698","3"
"Order clerks","=""43-4151""","Line Item","9.0","0.6","6.8","7.2","0.5","6.6","-1.8","-20.0","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.6","0.0","0.6","0.6","0.0","0.6","-0.1","-10.0","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","4.5","0.3","0.4","4.0","0.3","0.4","-0.5","-11.0","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","0.0","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","57.9","3.9","2.3","53.1","3.7","2.2","-4.8","-8.3","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","0.0","712","3"
"Dispatchers","=""43-5030""","Summary","3.5","0.2","1.1","3.3","0.2","1.0","-0.2","-5.0","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","3.5","0.2","1.6","3.3","0.2","1.6","-0.2","-5.0","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","8.1","0.6","2.0","8.1","0.6","2.0","0.0","0.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","42.1","2.9","4.9","37.9","2.6","4.8","-4.2","-10.0","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","3.9","0.3","7.0","3.5","0.2","6.5","-0.4","-10.0","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","21.7","1.5","0.6","18.2","1.3","0.6","-3.6","-16.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","3.0","0.2","0.6","2.2","0.2","0.6","-0.7","-25.0","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","18.7","1.3","0.9","15.9","1.1","0.9","-2.8","-15.0","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","39.7","2.7","1.1","35.2","2.4","1.1","-4.4","-11.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","2.2","0.1","1.0","1.5","0.1","1.0","-0.7","-30.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","2.2","0.1","1.3","1.5","0.1","1.2","-0.7","-30.0","732","4"
"Mail clerks and mail machine operators, except postal service","=""43-9051""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-10.0","736","3"
"Office clerks, general","=""43-9061""","Line Item","36.5","2.5","1.4","32.8","2.3","1.3","-3.7","-10.0","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.9","0.1","0.4","0.8","0.1","0.4","-0.1","-12.0","741","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.5","0.0","0.0","0.5","0.0","0.0","0.0","0.2","742","1"
"Agricultural workers","=""45-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.1","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","749","3"
"Forest, conservation, and logging workers","=""45-4000""","Summary","0.3","0.0","0.5","0.3","0.0","0.5","0.0","1.2","756","2"
"Logging workers","=""45-4020""","Summary","0.3","0.0","0.6","0.3","0.0","0.6","0.0","1.8","758","3"
"Log graders and scalers","=""45-4023""","Line Item","0.2","0.0","3.1","0.2","0.0","3.2","0.0","0.0","761","4"
