"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer systems analysts","=""15-1211""","Line Item","0.7","1.0","0.1","0.5","1.0","0.1","-0.3","-34.7","95","4"
"Information security analysts","=""15-1212""","Line Item","0.5","0.6","0.3","0.4","0.8","0.2","-0.1","-22.4","96","4"
"Computer support specialists","=""15-1230""","Summary","0.5","0.7","0.1","0.3","0.7","0.0","-0.2","-36.6","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.2","0.2","0.1","0.1","0.2","0.1","-0.1","-34.7","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.4","0.5","0.0","0.2","0.5","0.0","-0.1","-37.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.7","0.1","0.3","0.7","0.0","-0.2","-37.4","101","3"
"Computer network architects","=""15-1241""","Line Item","0.3","0.4","0.1","0.2","0.3","0.1","-0.1","-38.0","102","4"
"Database architects","=""15-1243""","Line Item","0.1","0.1","0.1","0.0","0.1","0.0","0.0","-34.7","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.2","0.1","0.1","0.2","0.0","-0.1","-38.0","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.4","0.5","0.0","0.3","0.5","0.0","-0.1","-31.0","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-46.5","107","4"
"Software developers","=""15-1252""","Line Item","0.3","0.3","0.0","0.2","0.4","0.0","-0.1","-25.0","108","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.2","0.0","0.1","0.2","0.0","-0.1","-34.7","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.3","0.1","0.2","0.4","0.0","-0.1","-22.7","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.2","0.2","0.1","0.1","0.3","0.1","0.0","-25.0","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-18.4","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","6.8","9.2","0.3","4.5","9.3","0.2","-2.4","-34.6","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","121","2"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-34.7","125","3"
"Engineers","=""17-2000""","Summary","4.8","6.5","0.3","3.1","6.6","0.2","-1.6","-34.4","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.2","0.6","0.1","0.2","0.4","0.0","-34.7","132","3"
"Civil engineers","=""17-2051""","Line Item","0.2","0.3","0.1","0.1","0.3","0.0","-0.1","-34.7","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","3.7","5.0","1.2","2.4","5.0","0.8","-1.3","-34.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","3.6","4.9","1.9","2.4","5.0","1.2","-1.3","-34.7","136","4"
"Environmental engineers","=""17-2081""","Line Item","0.2","0.2","0.3","0.1","0.2","0.2","-0.1","-34.1","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.3","0.4","0.1","0.2","0.4","0.0","-0.1","-30.8","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.4","0.1","0.1","0.2","0.0","-34.7","140","4"
"Industrial engineers","=""17-2112""","Line Item","0.2","0.2","0.1","0.1","0.3","0.0","-0.1","-28.9","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-29.5","144","3"
"Nuclear engineers","=""17-2161""","Line Item","0.1","0.1","0.6","0.1","0.1","0.4","0.0","-34.7","146","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.2","0.1","0.1","0.2","0.0","0.0","-34.7","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.0","2.7","0.3","1.3","2.7","0.2","-0.7","-35.0","149","2"
"Drafters","=""17-3010""","Summary","0.5","0.7","0.3","0.3","0.7","0.2","-0.2","-34.8","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-34.7","151","4"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.4","0.6","1.9","0.3","0.6","1.2","-0.1","-34.7","152","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.4","1.9","0.4","0.9","1.9","0.2","-0.5","-35.1","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","1.0","1.3","1.0","0.6","1.3","0.6","-0.3","-34.7","158","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.2","0.2","0.3","0.1","0.3","0.2","-0.1","-34.7","164","4"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-34.7","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.5","2.0","0.1","1.0","2.1","0.1","-0.5","-32.5","166","1"
"Life scientists","=""19-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-34.7","167","2"
"Conservation scientists and foresters","=""19-1030""","Summary","0.1","0.1","0.2","0.1","0.1","0.1","0.0","-34.7","177","3"
"Foresters","=""19-1032""","Line Item","0.1","0.1","0.7","0.1","0.1","0.4","0.0","-34.7","179","4"
"Physical scientists","=""19-2000""","Summary","0.4","0.5","0.1","0.2","0.5","0.1","-0.1","-34.3","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-34.7","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-34.7","190","4"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.2","0.3","0.2","0.2","0.3","0.1","-0.1","-34.1","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.2","0.3","0.3","0.2","0.3","0.2","-0.1","-34.1","193","4"
"Social scientists and related workers","=""19-3000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","197","2"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.5","0.7","0.1","0.3","0.7","0.1","-0.2","-34.7","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.3","0.4","0.5","0.2","0.4","0.3","-0.1","-34.7","218","3"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-34.7","219","3"
"Environmental science and protection technicians, including health","=""19-4042""","Line Item","0.1","0.1","0.2","0.0","0.1","0.1","0.0","-34.7","220","4"
"Nuclear technicians","=""19-4051""","Line Item","0.1","0.2","2.3","0.1","0.2","1.5","0.0","-34.7","223","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.4","0.6","0.3","0.3","0.7","0.2","-0.1","-27.7","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.4","0.6","0.4","0.3","0.7","0.2","-0.1","-27.6","230","3"
"Legal occupations","=""23-0000""","Summary","0.2","0.2","0.0","0.1","0.2","0.0","-0.1","-32.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-31.5","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-31.5","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-31.5","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.3","0.3","0.0","0.2","0.3","0.0","-0.1","-34.8","355","1"
"Media and communication workers","=""27-3000""","Summary","0.2","0.3","0.0","0.1","0.3","0.0","-0.1","-34.7","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-34.7","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-34.7","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-34.7","395","4"
"Protective service occupations","=""33-0000""","Summary","0.2","0.2","0.0","0.1","0.2","0.0","-0.1","-38.5","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","-0.1","-38.3","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-40.0","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-40.0","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-35.2","581","1"
"Sales and related occupations","=""41-0000""","Summary","0.4","0.5","0.0","0.2","0.5","0.0","-0.1","-35.0","644","1"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.3","0.0","0.1","0.3","0.0","-0.1","-34.7","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.2","0.3","0.0","0.1","0.3","0.0","-0.1","-34.7","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","662","2"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","665","2"
"Office and administrative support occupations","=""43-0000""","Summary","7.0","9.4","0.0","4.1","8.5","0.0","-2.9","-41.5","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.9","0.0","0.4","0.8","0.0","-0.3","-41.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.9","0.0","0.4","0.8","0.0","-0.3","-41.3","679","3"
"Financial clerks","=""43-3000""","Summary","0.6","0.8","0.0","0.4","0.8","0.0","-0.3","-41.3","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.2","0.3","0.1","0.1","0.3","0.1","-0.1","-41.3","685","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-41.3","687","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-41.3","690","3"
"Information and record clerks","=""43-4000""","Summary","2.5","3.3","0.0","1.4","3.0","0.0","-1.0","-41.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","2.3","3.1","0.1","1.3","2.8","0.0","-0.9","-41.3","698","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.0","0.1","0.0","0.0","-41.3","707","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.5","2.0","0.1","0.9","1.9","0.0","-0.6","-38.1","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-38.0","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-38.0","716","4"
"Meter readers, utilities","=""43-5041""","Line Item","0.3","0.4","1.4","0.2","0.3","0.9","-0.1","-44.5","717","3"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.8","1.1","0.2","0.5","1.1","0.1","-0.3","-34.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-41.3","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.0","1.3","0.0","0.5","1.1","0.0","-0.5","-47.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.4","0.5","0.1","0.2","0.4","0.0","-0.2","-51.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.6","0.8","0.0","0.3","0.7","0.0","-0.3","-44.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","1.0","0.0","0.4","0.9","0.0","-0.3","-41.4","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.7","0.9","0.0","0.4","0.8","0.0","-0.3","-41.3","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","3.3","4.4","0.0","2.1","4.4","0.0","-1.1","-34.8","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-34.7","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-34.7","765","3"
"Construction trades workers","=""47-2000""","Summary","2.8","3.8","0.0","1.8","3.8","0.0","-1.0","-34.7","766","2"
"Construction laborers","=""47-2061""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-34.7","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.6","0.9","0.1","0.4","0.9","0.1","-0.2","-34.7","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.6","0.9","0.1","0.4","0.9","0.1","-0.2","-34.7","784","4"
"Electricians","=""47-2111""","Line Item","1.6","2.1","0.2","1.0","2.1","0.1","-0.5","-34.7","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.3","0.3","0.0","0.2","0.4","0.0","-0.1","-34.7","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.3","0.3","0.1","0.2","0.4","0.0","-0.1","-34.7","798","4"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-37.3","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-38.0","814","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","20.0","26.9","0.3","13.0","27.1","0.2","-7.0","-34.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","2.8","3.8","0.5","1.8","3.8","0.3","-1.0","-34.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","2.8","3.8","0.5","1.8","3.8","0.3","-1.0","-34.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","4.8","6.4","0.9","3.1","6.5","0.6","-1.7","-34.9","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","4.7","6.4","1.9","3.1","6.4","1.3","-1.7","-34.9","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.4","0.5","0.8","0.3","0.5","0.5","-0.1","-36.7","852","4"
"Electrical and electronics repairers, powerhouse, substation, and relay","=""49-2095""","Line Item","4.3","5.8","16.6","2.8","5.9","11.1","-1.5","-34.7","853","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.7","0.9","0.0","0.4","0.9","0.0","-0.2","-36.2","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.2","0.0","0.1","0.2","0.0","-0.1","-37.4","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.2","0.2","0.0","0.1","0.2","0.0","-0.1","-37.4","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.3","0.4","0.1","0.2","0.3","0.1","-0.1","-36.7","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","-0.1","-34.7","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","-0.1","-34.7","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","11.7","15.8","0.3","7.7","15.9","0.2","-4.1","-34.7","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","1.5","2.1","2.0","1.0","2.1","1.3","-0.5","-34.7","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","1.5","2.1","3.2","1.0","2.1","2.1","-0.5","-34.7","879","4"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.4","3.3","0.5","1.6","3.3","0.3","-0.8","-34.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.1","2.9","0.5","1.4","2.9","0.3","-0.7","-34.7","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.3","0.4","0.4","0.2","0.4","0.3","-0.1","-34.7","884","4"
"Line installers and repairers","=""49-9050""","Summary","6.8","9.1","2.9","4.4","9.2","1.8","-2.4","-34.7","887","3"
"Electrical power-line installers and repairers","=""49-9051""","Line Item","6.6","8.9","5.4","4.3","9.0","3.4","-2.3","-34.7","888","4"
"Telecommunications line installers and repairers","=""49-9052""","Line Item","0.2","0.2","0.2","0.1","0.2","0.1","-0.1","-34.7","889","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.7","1.0","0.0","0.5","1.0","0.0","-0.3","-34.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.2","0.0","0.1","0.3","0.0","-0.1","-34.7","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.1","0.3","0.0","0.1","0.2","0.0","-34.7","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-34.7","905","4"
"Production occupations","=""51-0000""","Summary","18.4","24.8","0.2","11.9","24.8","0.1","-6.5","-35.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","2.6","3.5","0.4","1.7","3.5","0.2","-0.9","-34.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","2.6","3.5","0.4","1.7","3.5","0.2","-0.9","-34.7","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.9","1.1","0.1","0.6","1.2","0.0","-0.3","-34.9","931","2"
"Machinists","=""51-4041""","Line Item","0.2","0.3","0.1","0.1","0.3","0.0","-0.1","-34.7","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.9","0.1","0.4","0.9","0.1","-0.2","-34.9","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.6","0.8","0.1","0.4","0.8","0.1","-0.2","-34.7","955","4"
"Plant and system operators","=""51-8000""","Summary","14.6","19.6","5.1","9.4","19.7","3.5","-5.1","-35.2","997","2"
"Power plant operators, distributors, and dispatchers","=""51-8010""","Summary","13.6","18.3","28.8","8.9","18.4","20.8","-4.8","-35.0","998","3"
"Power distributors and dispatchers","=""51-8012""","Line Item","1.0","1.4","11.0","0.7","1.4","7.2","-0.4","-38.0","1000","4"
"Power plant operators","=""51-8013""","Line Item","12.5","16.8","38.8","8.2","17.0","29.0","-4.3","-34.7","1001","4"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.3","0.3","0.8","0.2","0.3","0.5","-0.1","-34.7","1002","3"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-41.3","1003","3"
"Miscellaneous plant and system operators","=""51-8090""","Summary","0.6","0.8","0.7","0.4","0.8","0.5","-0.2","-38.9","1004","3"
"Gas plant operators","=""51-8092""","Line Item","0.4","0.5","2.5","0.2","0.5","1.7","-0.2","-41.3","1006","4"
"Plant and system operators, all other","=""51-8099""","Line Item","0.2","0.2","1.1","0.1","0.2","0.7","-0.1","-34.7","1008","4"
"Other production occupations","=""51-9000""","Summary","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-40.7","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.2","0.0","0.1","0.1","0.0","-0.1","-44.5","1022","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","-0.1","-38.7","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-41.3","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-34.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","2.5","3.3","0.0","1.6","3.3","0.0","-0.9","-34.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","-0.1","-34.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","-0.1","-34.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-34.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-34.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-34.7","1063","4"
"Material moving workers","=""53-7000""","Summary","2.1","2.8","0.0","1.4","2.8","0.0","-0.7","-34.8","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.2","0.2","0.5","0.1","0.2","0.3","-0.1","-34.7","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.4","0.0","0.2","0.4","0.0","-0.1","-34.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","1.1","1.5","0.0","0.7","1.5","0.0","-0.4","-34.7","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.7","0.9","0.0","0.4","0.9","0.0","-0.2","-34.7","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.5","0.0","0.3","0.5","0.0","-0.1","-34.7","1106","4"
