"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Project management specialists","=""13-1082""","Line Item","0.4","0.3","0.0","0.4","0.3","0.0","0.0","0.7","66","4"
"Management analysts","=""13-1111""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","0.7","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.4","0.3","0.1","0.4","0.3","0.1","0.0","0.7","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.4","0.3","0.0","0.5","0.3","0.0","0.0","7.7","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","1.0","0.7","0.1","1.0","0.7","0.1","0.0","0.7","73","3"
"Financial specialists","=""13-2000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","0.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.6","0.4","0.0","0.6","0.4","0.0","0.0","0.7","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","2.1","1.4","0.0","2.3","1.5","0.0","0.2","8.7","92","1"
"Computer occupations","=""15-1200""","Summary","2.0","1.4","0.0","2.2","1.5","0.0","0.2","8.4","93","2"
"Computer support specialists","=""15-1230""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-2.0","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.0","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.4","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.1","0.8","0.1","1.3","0.9","0.0","0.2","15.7","106","3"
"Software developers","=""15-1252""","Line Item","1.1","0.8","0.1","1.3","0.9","0.1","0.2","15.8","108","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","2.5","120","1"
"Engineers","=""17-2000""","Summary","0.7","0.5","0.0","0.8","0.5","0.0","0.0","2.7","128","2"
"Civil engineers","=""17-2051""","Line Item","0.4","0.3","0.1","0.4","0.3","0.1","0.0","0.7","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.0","139","3"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.7","144","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.6","0.4","0.0","0.7","0.5","0.0","0.0","5.8","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.3","0.2","0.2","0.3","0.2","0.2","0.0","11.8","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.3","0.2","0.3","0.3","0.2","0.3","0.0","11.8","230","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.2","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.7","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.7","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.7","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.0","0.7","356","2"
"Designers","=""27-1020""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.0","0.7","363","3"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","392","3"
"Protective service occupations","=""33-0000""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-0.8","522","1"
"Law enforcement workers","=""33-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","0.7","536","2"
"Police officers","=""33-3050""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","0.7","543","3"
"Transit and railroad police","=""33-3052""","Line Item","0.3","0.2","8.1","0.3","0.2","7.9","0.0","0.7","545","4"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.6","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.4","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.4","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","0.7","558","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.7","0.5","0.0","0.7","0.5","0.0","0.0","0.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.6","0.4","0.0","0.6","0.4","0.0","0.0","0.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.6","0.4","0.0","0.6","0.4","0.0","0.0","0.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-0.3","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","592","3"
"Personal care and service occupations","=""39-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","596","1"
"Sales and related occupations","=""41-0000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","-1.0","644","1"
"Retail sales workers","=""41-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-7.3","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.4","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.4","650","4"
"Sales representatives, services","=""41-3000""","Summary","0.6","0.4","0.0","0.6","0.4","0.0","0.0","0.7","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.6","0.4","0.1","0.6","0.4","0.0","0.0","0.7","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","6.6","4.5","0.0","6.1","4.1","0.0","-0.5","-7.9","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.5","0.0","0.6","0.4","0.0","-0.1","-9.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.5","0.0","0.6","0.4","0.0","-0.1","-9.4","679","3"
"Financial clerks","=""43-3000""","Summary","0.9","0.6","0.0","0.8","0.6","0.0","-0.1","-10.2","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-9.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.4","0.0","0.5","0.3","0.0","-0.1","-9.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-19.5","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.1","0.0","-9.4","690","3"
"Information and record clerks","=""43-4000""","Summary","1.5","1.0","0.0","1.4","1.0","0.0","-0.1","-4.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.6","0.4","0.0","0.6","0.4","0.0","-0.1","-9.4","698","3"
"Reservation and transportation ticket agents and travel clerks","=""43-4181""","Line Item","0.8","0.5","0.6","0.8","0.5","0.6","0.0","0.7","709","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.6","1.1","0.1","1.6","1.1","0.1","-0.1","-4.3","711","2"
"Dispatchers","=""43-5030""","Summary","1.4","1.0","0.4","1.3","0.9","0.4","-0.1","-4.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","1.4","0.9","0.6","1.3","0.9","0.6","-0.1","-4.4","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-9.4","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.7","0.5","0.0","0.6","0.4","0.0","-0.1","-16.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-24.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.6","0.4","0.0","0.5","0.3","0.0","-0.1","-14.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.1","0.8","0.0","1.0","0.7","0.0","-0.1","-10.0","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.0","0.7","0.0","1.0","0.6","0.0","-0.1","-9.4","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","16.4","11.2","0.2","16.5","11.2","0.2","0.1","0.5","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","3.3","2.2","0.4","3.3","2.2","0.4","0.0","0.7","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","3.3","2.2","0.4","3.3","2.2","0.4","0.0","0.7","765","3"
"Construction trades workers","=""47-2000""","Summary","3.4","2.3","0.1","3.4","2.3","0.1","0.0","0.7","766","2"
"Boilermakers","=""47-2011""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","0.7","767","3"
"Carpenters","=""47-2031""","Line Item","0.5","0.3","0.0","0.5","0.3","0.0","0.0","0.7","771","3"
"Construction laborers","=""47-2061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","780","3"
"Construction equipment operators","=""47-2070""","Summary","1.0","0.7","0.2","1.0","0.7","0.2","0.0","0.7","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.9","0.6","0.2","0.9","0.6","0.2","0.0","0.7","784","4"
"Electricians","=""47-2111""","Line Item","1.2","0.8","0.2","1.2","0.8","0.2","0.0","0.7","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","798","4"
"Other construction and related workers","=""47-4000""","Summary","9.8","6.7","2.0","9.8","6.7","2.0","0.0","0.4","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.6","0.4","0.4","0.5","0.4","0.4","0.0","-4.4","814","3"
"Rail-track laying and maintenance equipment operators","=""47-4061""","Line Item","9.2","6.3","55.7","9.3","6.3","55.3","0.1","0.7","819","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","20.9","14.3","0.3","21.2","14.4","0.3","0.3","1.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","3.6","2.4","0.6","3.6","2.4","0.6","0.0","0.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","3.6","2.4","0.6","3.6","2.4","0.6","0.0","0.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","3.4","2.3","0.6","3.6","2.4","0.7","0.2","5.5","843","2"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","0.7","846","4"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","3.3","2.3","1.4","3.5","2.4","1.4","0.2","5.6","848","3"
"Electrical and electronics installers and repairers, transportation equipment","=""49-2093""","Line Item","3.2","2.2","40.7","3.4","2.3","41.1","0.2","5.7","851","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","9.0","6.1","0.5","9.0","6.1","0.5","0.0","0.4","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.8","0.5","0.3","0.8","0.5","0.3","0.0","-2.3","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","8.1","5.6","3.5","8.2","5.6","3.3","0.1","0.7","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","0.7","866","4"
"Rail car repairers","=""49-3043""","Line Item","7.9","5.4","39.0","7.9","5.4","37.9","0.1","0.7","867","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.0","3.4","0.1","5.1","3.4","0.1","0.0","0.7","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.7","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.6","0.4","0.0","0.6","0.4","0.0","0.0","0.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","4.1","2.8","1.1","4.1","2.8","1.1","0.0","0.7","898","3"
"Signal and track switch repairers","=""49-9097""","Line Item","3.9","2.7","59.1","3.9","2.7","58.8","0.0","0.7","904","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.7","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.7","906","4"
"Production occupations","=""51-0000""","Summary","6.5","4.4","0.1","6.5","4.4","0.1","0.0","-0.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","6.0","4.1","0.4","6.0","4.1","0.4","0.0","0.2","931","2"
"Machinists","=""51-4041""","Line Item","2.9","2.0","0.9","3.0","2.0","0.9","0.0","0.7","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","2.7","1.8","0.6","2.7","1.9","0.6","0.0","0.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","2.7","1.8","0.6","2.7","1.8","0.6","0.0","0.7","955","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.8","997","2"
"Other production occupations","=""51-9000""","Summary","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-9.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-14.4","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","78.1","53.3","0.5","78.7","53.4","0.5","0.5","0.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","4.4","3.0","0.7","4.4","3.0","0.7","0.0","0.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","4.4","3.0","0.7","4.4","3.0","0.7","0.0","0.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","2.6","1.8","0.1","2.6","1.8","0.1","0.0","0.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.4","1.0","0.0","1.4","1.0","0.0","0.0","0.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","1.3","0.9","0.1","1.3","0.9","0.1","0.0","0.7","1063","4"
"Rail transportation workers","=""53-4000""","Summary","65.9","45.0","72.8","66.3","45.0","72.3","0.4","0.7","1071","2"
"Locomotive engineers and operators","=""53-4010""","Summary","28.2","19.3","87.5","28.4","19.3","87.2","0.2","0.7","1072","3"
"Locomotive engineers","=""53-4011""","Line Item","27.2","18.6","91.7","27.4","18.6","91.5","0.2","0.7","1073","4"
"Rail yard engineers, dinkey operators, and hostlers","=""53-4013""","Line Item","1.0","0.7","39.6","1.0","0.7","38.9","0.0","0.7","1074","4"
"Railroad brake, signal, and switch operators and locomotive firers","=""53-4022""","Line Item","9.3","6.4","76.6","9.4","6.4","76.2","0.1","0.7","1075","3"
"Railroad conductors and yardmasters","=""53-4031""","Line Item","28.0","19.1","81.9","28.2","19.1","81.5","0.2","0.7","1076","3"
"Rail transportation workers, all other","=""53-4099""","Line Item","0.3","0.2","14.5","0.3","0.2","14.3","0.0","0.7","1078","3"
"Other transportation workers","=""53-6000""","Summary","2.4","1.6","0.8","2.4","1.6","0.8","0.0","0.5","1085","2"
"Bridge and lock tenders","=""53-6011""","Line Item","0.2","0.1","5.0","0.2","0.1","5.0","0.0","-1.3","1086","3"
"Transportation inspectors","=""53-6051""","Line Item","1.8","1.2","6.9","1.8","1.2","6.8","0.0","0.7","1092","3"
"Passenger attendants","=""53-6061""","Line Item","0.4","0.3","2.9","0.4","0.3","2.8","0.0","0.7","1093","3"
"Material moving workers","=""53-7000""","Summary","2.9","2.0","0.0","2.9","2.0","0.0","0.0","0.7","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.3","0.2","0.6","0.3","0.2","0.6","0.0","0.7","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","0.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.1","1.5","0.0","2.2","1.5","0.0","0.0","0.7","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","0.7","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.5","1.0","0.0","1.5","1.0","0.0","0.0","0.7","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.7","1106","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","0.7","1112","3"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","0.7","1113","3"
