"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Motor vehicle operators","=""53-3000""","Summary","3.8","1.4","0.1","3.5","1.4","0.1","-0.3","-7.3","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","3.8","1.4","0.1","3.5","1.4","0.1","-0.3","-7.3","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","2.9","1.1","0.1","2.7","1.1","0.1","-0.2","-7.3","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.9","0.3","0.1","0.8","0.3","0.1","-0.1","-7.3","1064","4"
"Material moving workers","=""53-7000""","Summary","38.3","14.0","0.5","35.5","14.3","0.4","-2.8","-7.3","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.4","0.1","1.2","0.3","0.1","1.0","0.0","-7.3","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","12.9","4.7","1.6","11.9","4.8","1.4","-0.9","-7.3","1100","3"
"Laborers and material movers","=""53-7060""","Summary","24.9","9.1","0.4","23.1","9.3","0.3","-1.8","-7.3","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","12.8","4.7","0.4","11.9","4.8","0.4","-0.9","-7.3","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","4.2","1.5","8.2","3.9","1.6","7.2","-0.3","-7.3","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","5.6","2.1","0.9","5.2","2.1","0.8","-0.4","-7.3","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","2.2","0.8","0.1","2.0","0.8","0.1","-0.2","-7.3","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.2","0.1","0.6","0.1","0.1","0.5","0.0","-7.3","1113","3"
