"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.1","38.8","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","37.6","648","2"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.1","38.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.1","38.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","3.7","2.4","0.2","5.1","2.5","0.3","1.4","38.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.7","0.4","0.2","0.9","0.5","0.3","0.3","38.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","3.0","2.0","0.2","4.1","2.0","0.3","1.2","38.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.2","0.0","0.3","0.2","0.0","0.1","38.8","665","2"
"Sales engineers","=""41-9031""","Line Item","0.2","0.1","0.3","0.3","0.1","0.4","0.1","38.8","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","12.1","7.9","0.1","15.2","7.4","0.1","3.1","25.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.9","0.6","0.1","1.1","0.6","0.1","0.2","24.9","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.9","0.6","0.1","1.1","0.6","0.1","0.2","24.9","679","3"
"Financial clerks","=""43-3000""","Summary","1.4","0.9","0.0","1.8","0.9","0.1","0.3","24.4","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.0","24.9","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.1","0.7","0.1","1.3","0.6","0.1","0.3","24.9","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.1","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.2","0.1","0.3","0.0","24.9","690","3"
"Information and record clerks","=""43-4000""","Summary","2.2","1.5","0.0","2.8","1.3","0.0","0.5","23.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.8","1.2","0.1","2.2","1.1","0.1","0.4","24.9","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.1","0.1","0.2","0.1","0.2","0.0","11.1","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.2","0.1","0.2","0.0","24.9","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.0","23.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","5.0","3.3","0.2","6.5","3.2","0.3","1.5","29.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.7","1.1","0.4","2.4","1.2","0.6","0.7","38.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","3.2","2.1","0.4","4.0","1.9","0.5","0.8","24.9","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","24.9","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.1","0.7","0.0","1.2","0.6","0.0","0.2","15.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.1","0.0","4.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.9","0.6","0.0","1.0","0.5","0.1","0.2","18.0","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.5","1.0","0.0","1.8","0.9","0.1","0.4","23.8","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-3.4","731","3"
"Office clerks, general","=""43-9061""","Line Item","1.4","0.9","0.1","1.7","0.8","0.1","0.3","24.9","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","22.2","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.6","0.4","0.0","0.9","0.4","0.0","0.2","38.8","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","38.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","38.8","765","3"
"Construction trades workers","=""47-2000""","Summary","0.5","0.3","0.0","0.7","0.4","0.0","0.2","38.8","766","2"
"Electricians","=""47-2111""","Line Item","0.4","0.3","0.1","0.6","0.3","0.1","0.2","38.8","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","6.1","4.0","0.1","8.9","4.4","0.1","2.8","46.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.4","0.3","0.1","0.6","0.3","0.1","0.2","38.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.4","0.3","0.1","0.6","0.3","0.1","0.2","38.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.3","0.2","0.1","0.4","0.2","0.1","0.1","35.3","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.3","0.2","0.1","0.4","0.2","0.2","0.1","34.8","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.2","0.5","0.4","0.2","0.7","0.1","34.7","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.3","3.5","0.2","7.9","3.8","0.2","2.5","47.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.2","1.4","0.4","3.5","1.7","0.6","1.3","60.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.3","0.8","0.3","2.1","1.0","0.5","0.9","66.6","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.8","0.5","1.3","1.2","0.6","1.8","0.4","52.7","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.1","0.3","0.2","0.1","0.4","0.0","38.8","885","4"
"Line installers and repairers","=""49-9050""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.1","38.8","887","3"
"Telecommunications line installers and repairers","=""49-9052""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.1","38.8","889","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.4","1.6","0.1","3.3","1.6","0.2","0.9","38.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.6","0.4","0.1","0.8","0.4","0.2","0.2","38.8","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.1","0.1","0.2","0.1","0.1","0.0","38.8","906","4"
"Production occupations","=""51-0000""","Summary","83.2","54.6","0.9","109.3","53.4","1.2","26.2","31.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","5.5","3.6","0.8","7.7","3.8","1.1","2.2","38.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","5.5","3.6","0.8","7.7","3.8","1.1","2.2","38.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","47.3","31.1","2.4","62.0","30.3","3.4","14.7","31.0","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","30.2","19.9","10.3","41.8","20.4","13.7","11.6","38.3","912","3"
"Coil winders, tapers, and finishers","=""51-2021""","Line Item","0.5","0.4","4.8","0.6","0.3","6.4","0.1","11.1","913","4"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","29.7","19.5","10.5","41.2","20.1","13.9","11.5","38.8","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","16.7","11.0","1.1","19.7","9.6","1.4","3.0","18.0","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","17.0","11.1","1.0","22.7","11.1","1.4","5.7","33.8","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","3.0","1.9","2.9","3.9","1.9","4.0","0.9","31.6","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","2.9","1.9","4.5","3.8","1.9","6.0","0.9","31.9","933","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.9","1.3","0.6","2.4","1.2","0.9","0.5","24.1","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.4","0.9","0.7","1.7","0.8","1.0","0.3","24.9","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.1","0.0","1.0","0.1","0.0","1.3","0.0","11.1","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.3","0.2","0.4","0.3","0.2","0.5","0.1","24.9","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.1","0.7","0.2","0.1","1.0","0.0","24.9","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.1","0.1","0.6","0.1","0.1","0.8","0.0","18.0","941","4"
"Machinists","=""51-4041""","Line Item","3.3","2.2","1.0","4.6","2.2","1.4","1.3","38.8","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","1.6","1.0","0.9","2.1","1.0","1.2","0.5","31.5","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","1.5","1.0","0.9","2.0","1.0","1.2","0.5","31.9","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","3.7","2.4","2.6","5.1","2.5","3.6","1.4","38.8","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.7","0.5","1.1","1.0","0.5","1.7","0.3","38.8","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.3","0.9","0.3","1.8","0.9","0.4","0.5","37.0","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.1","0.7","0.3","1.6","0.8","0.4","0.4","38.8","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.2","0.1","0.5","0.2","0.1","0.7","0.0","24.9","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","1.5","1.0","1.8","1.9","0.9","2.5","0.4","25.2","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.5","0.3","2.9","0.6","0.3","4.0","0.1","24.9","958","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.5","0.3","1.6","0.6","0.3","2.1","0.1","24.9","960","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.5","0.3","2.4","0.6","0.3","3.2","0.1","24.9","962","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","38.8","967","2"
"Plant and system operators","=""51-8000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","34.2","997","2"
"Other production occupations","=""51-9000""","Summary","13.2","8.7","0.5","16.8","8.2","0.6","3.6","27.0","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.6","0.4","0.4","0.8","0.4","0.5","0.2","36.1","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.1","0.7","0.3","0.1","1.0","0.1","31.9","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.4","0.2","0.3","0.5","0.3","0.4","0.1","38.8","1016","4"
"Cutting workers","=""51-9030""","Summary","0.1","0.1","0.2","0.2","0.1","0.3","0.0","38.8","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.1","0.1","0.2","0.2","0.1","0.3","0.0","38.8","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.2","0.1","0.3","0.3","0.1","0.5","0.1","38.8","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.4","0.3","2.5","0.6","0.3","3.4","0.2","38.8","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","6.0","4.0","1.0","7.1","3.5","1.2","1.1","18.0","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.3","0.2","0.1","0.4","0.2","0.1","0.1","38.8","1028","3"
"Painting workers","=""51-9120""","Summary","0.6","0.4","0.3","0.8","0.4","0.4","0.2","38.8","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.6","0.4","0.3","0.8","0.4","0.5","0.2","38.8","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","1.4","0.9","0.7","1.8","0.9","0.9","0.4","29.4","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","1.2","0.8","0.7","1.5","0.7","0.9","0.3","24.9","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.2","0.1","0.7","0.3","0.2","1.0","0.1","56.9","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","3.3","2.2","0.5","4.4","2.2","0.7","1.1","34.1","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","0.1","0.1","0.8","0.1","0.1","1.2","0.0","38.8","1038","4"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.5","0.1","0.0","0.7","0.0","38.8","1039","4"
