"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Budget analysts","=""13-2031""","Line Item","0.2","0.0","0.5","0.2","0.0","0.4","0.0","1.0","77","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","1.0","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.0","80","4"
"Financial risk specialists","=""13-2054""","Line Item","0.2","0.0","0.3","0.2","0.0","0.2","0.0","1.0","83","4"
"Computer and mathematical occupations","=""15-0000""","Summary","3.6","0.4","0.1","3.6","0.4","0.1","0.0","0.7","92","1"
"Computer occupations","=""15-1200""","Summary","3.5","0.4","0.1","3.6","0.4","0.1","0.0","0.5","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","3.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","95","4"
"Computer support specialists","=""15-1230""","Summary","1.4","0.2","0.2","1.3","0.2","0.1","0.0","-2.2","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.3","0.0","0.2","0.3","0.0","0.2","0.0","1.0","99","4"
"Computer user support specialists","=""15-1232""","Line Item","1.1","0.1","0.1","1.0","0.1","0.1","0.0","-3.1","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","1.0","0.1","0.1","1.0","0.1","0.1","0.0","-3.1","101","3"
"Computer network architects","=""15-1241""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","-4.1","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.0","103","4"
"Database architects","=""15-1243""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.0","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.6","0.1","0.2","0.6","0.1","0.2","0.0","-4.1","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.1","11.3","106","3"
"Software developers","=""15-1252""","Line Item","0.3","0.0","0.0","0.4","0.0","0.0","0.1","16.1","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.0","110","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","1.0","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","29.3","3.5","1.1","30.6","3.6","1.1","1.3","4.5","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","2.1","0.3","1.0","2.2","0.3","1.0","0.0","1.0","121","2"
"Architects, except naval","=""17-1010""","Summary","1.7","0.2","1.2","1.7","0.2","1.1","0.0","1.0","122","3"
"Architects, except landscape and naval","=""17-1011""","Line Item","1.7","0.2","1.4","1.7","0.2","1.3","0.0","1.0","123","4"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.4","0.1","0.7","0.4","0.1","0.6","0.0","1.0","125","3"
"Surveyors","=""17-1022""","Line Item","0.4","0.1","0.8","0.4","0.1","0.8","0.0","1.0","127","4"
"Engineers","=""17-2000""","Summary","23.0","2.8","1.3","24.3","2.9","1.3","1.3","5.7","128","2"
"Civil engineers","=""17-2051""","Line Item","20.1","2.4","6.1","21.3","2.5","6.2","1.2","6.0","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","1.0","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.5","0.1","0.3","0.5","0.1","0.2","0.0","1.0","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","1.1","0.1","0.3","1.1","0.1","0.3","0.0","3.7","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.8","0.1","3.4","0.8","0.1","3.3","0.0","1.0","140","4"
"Industrial engineers","=""17-2112""","Line Item","0.3","0.0","0.1","0.4","0.0","0.1","0.0","10.0","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.6","0.1","0.2","0.6","0.1","0.2","0.1","9.0","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.7","0.1","0.4","0.7","0.1","0.4","0.0","1.0","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","4.2","0.5","0.6","4.2","0.5","0.6","0.0","-0.4","149","2"
"Drafters","=""17-3010""","Summary","3.1","0.4","1.6","3.0","0.4","1.6","0.0","-0.8","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","2.4","0.3","2.3","2.5","0.3","2.3","0.0","1.0","151","4"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","1.0","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.4","0.0","0.8","0.4","0.0","0.8","0.0","-9.1","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","-9.1","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.0","0.1","0.2","1.0","0.1","0.2","0.0","0.8","155","3"
"Civil engineering technologists and technicians","=""17-3022""","Line Item","0.6","0.1","0.9","0.6","0.1","0.9","0.0","1.0","157","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","1.0","163","4"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","1.0","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","5.8","0.7","0.4","6.3","0.8","0.4","0.5","9.4","166","1"
"Physical scientists","=""19-2000""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.5","184","2"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.0","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.0","193","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.7","0.1","0.2","0.7","0.1","0.2","0.0","1.0","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","4.8","0.6","3.5","5.3","0.6","3.4","0.5","11.0","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","4.2","0.5","3.7","4.7","0.6","3.6","0.5","12.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.6","0.1","2.6","0.7","0.1","2.4","0.0","4.0","231","3"
"Legal occupations","=""23-0000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","5.0","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.0","257","3"
"Lawyers","=""23-1011""","Line Item","0.4","0.1","0.1","0.4","0.1","0.0","0.0","6.0","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","265","3"
"Educational instruction and library occupations","=""25-0000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","269","1"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.0","0.1","0.0","1.0","0.1","0.0","0.0","0.8","355","1"
"Art and design workers","=""27-1000""","Summary","0.7","0.1","0.1","0.7","0.1","0.1","0.0","1.0","356","2"
"Designers","=""27-1020""","Summary","0.7","0.1","0.1","0.7","0.1","0.1","0.0","1.0","363","3"
"Graphic designers","=""27-1024""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.0","367","4"
"Interior designers","=""27-1025""","Line Item","0.3","0.0","0.3","0.3","0.0","0.3","0.0","1.0","368","4"
"Media and communication workers","=""27-3000""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","1.0","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.0","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.0","395","4"
"Protective service occupations","=""33-0000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","-4.2","522","1"
"Other protective service workers","=""33-9000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","-4.2","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.4","0.0","0.0","0.3","0.0","0.0","0.0","-7.1","549","3"
"Security guards","=""33-9032""","Line Item","0.4","0.0","0.0","0.3","0.0","0.0","0.0","-7.1","551","4"
"Miscellaneous protective service workers","=""33-9090""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","552","3"
"Crossing guards and flaggers","=""33-9091""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","1.0","553","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","4.4","0.5","0.1","4.4","0.5","0.1","0.0","0.3","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.3","0.0","0.1","0.3","0.0","0.1","0.0","1.0","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.0","583","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","3.1","0.4","0.1","3.1","0.4","0.1","0.0","0.0","585","2"
"Building cleaning workers","=""37-2010""","Summary","3.1","0.4","0.1","3.1","0.4","0.1","0.0","0.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","3.0","0.4","0.1","3.0","0.4","0.1","0.0","-0.1","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","588","4"
"Grounds maintenance workers","=""37-3000""","Summary","1.0","0.1","0.1","1.0","0.1","0.1","0.0","1.0","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","1.0","0.1","0.1","1.0","0.1","0.1","0.0","1.0","592","3"
"Personal care and service occupations","=""39-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","596","1"
"Sales and related occupations","=""41-0000""","Summary","7.4","0.9","0.1","7.5","0.9","0.1","0.1","0.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.0","647","3"
"Cashiers","=""41-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.2","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.2","650","4"
"Retail salespersons","=""41-2031""","Line Item","0.4","0.0","0.0","0.4","0.0","0.0","0.0","1.0","655","3"
"Sales representatives, services","=""41-3000""","Summary","5.0","0.6","0.2","5.1","0.6","0.2","0.0","1.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","5.0","0.6","0.5","5.1","0.6","0.4","0.0","1.0","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.3","0.2","0.1","1.3","0.2","0.1","0.0","1.0","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.2","0.1","0.1","1.2","0.1","0.1","0.0","1.0","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","1.0","669","3"
"Real estate sales agents","=""41-9022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","671","4"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","67.7","8.2","0.3","60.3","7.2","0.3","-7.3","-10.8","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","5.0","0.6","0.3","4.6","0.5","0.3","-0.5","-9.1","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","5.0","0.6","0.3","4.6","0.5","0.3","-0.5","-9.1","679","3"
"Financial clerks","=""43-3000""","Summary","15.5","1.9","0.5","13.9","1.7","0.5","-1.6","-10.1","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.8","0.1","0.2","0.7","0.1","0.2","-0.1","-9.1","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","13.1","1.6","0.8","11.9","1.4","0.7","-1.2","-9.1","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","1.5","0.2","0.9","1.2","0.1","0.9","-0.3","-19.2","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-9.1","690","3"
"Information and record clerks","=""43-4000""","Summary","3.5","0.4","0.1","3.1","0.4","0.1","-0.4","-10.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.7","0.1","0.0","0.6","0.1","0.0","-0.1","-9.1","698","3"
"File clerks","=""43-4071""","Line Item","0.2","0.0","0.2","0.1","0.0","0.2","0.0","-19.2","700","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-19.2","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.3","0.0","0.2","0.2","0.0","0.2","0.0","-9.1","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","2.2","0.3","0.2","2.0","0.2","0.2","-0.2","-10.2","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.0","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","4.8","0.6","0.2","4.8","0.6","0.2","0.0","-1.0","711","2"
"Dispatchers","=""43-5030""","Summary","0.4","0.0","0.1","0.4","0.0","0.1","0.0","-4.1","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.4","0.0","0.2","0.4","0.0","0.2","0.0","-4.1","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","3.6","0.4","0.9","3.7","0.4","0.9","0.0","1.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.7","0.1","0.1","0.7","0.1","0.1","-0.1","-9.1","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","18.2","2.2","0.5","15.3","1.8","0.5","-2.9","-16.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","3.5","0.4","0.7","2.6","0.3","0.7","-0.8","-24.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","14.7","1.8","0.7","12.6","1.5","0.7","-2.1","-14.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","20.6","2.5","0.6","18.7","2.2","0.6","-2.0","-9.5","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.3","0.0","0.2","0.2","0.0","0.2","-0.1","-29.4","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.3","0.0","0.2","0.2","0.0","0.2","-0.1","-29.3","732","4"
"Office clerks, general","=""43-9061""","Line Item","20.0","2.4","0.7","18.2","2.2","0.7","-1.8","-9.1","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.3","0.0","0.1","0.2","0.0","0.1","0.0","-11.2","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","435.9","52.5","5.9","445.5","53.1","5.9","9.6","2.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","93.2","11.2","11.5","94.1","11.2","11.3","0.9","1.0","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","93.2","11.2","11.5","94.1","11.2","11.3","0.9","1.0","765","3"
"Construction trades workers","=""47-2000""","Summary","329.5","39.7","5.9","338.5","40.3","5.9","9.0","2.7","766","2"
"Boilermakers","=""47-2011""","Line Item","2.2","0.3","16.2","1.9","0.2","14.5","-0.3","-14.2","767","3"
"Brickmasons, blockmasons, and stonemasons","=""47-2020""","Summary","3.8","0.5","4.4","3.7","0.4","4.3","-0.2","-4.4","768","3"
"Brickmasons and blockmasons","=""47-2021""","Line Item","3.6","0.4","5.0","3.5","0.4","4.8","-0.1","-4.1","769","4"
"Stonemasons","=""47-2022""","Line Item","0.2","0.0","1.5","0.2","0.0","1.4","0.0","-9.1","770","4"
"Carpenters","=""47-2031""","Line Item","114.3","13.8","12.0","115.4","13.7","12.0","1.1","1.0","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","1.1","0.1","0.9","1.2","0.1","1.0","0.1","9.5","772","3"
"Floor layers, except carpet, wood, and hard tiles","=""47-2042""","Line Item","0.2","0.0","0.7","0.2","0.0","0.7","0.0","11.0","774","4"
"Tile and stone setters","=""47-2044""","Line Item","0.8","0.1","1.4","0.9","0.1","1.4","0.1","11.0","776","4"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","14.9","1.8","7.2","14.3","1.7","7.2","-0.6","-4.1","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","14.9","1.8","7.2","14.3","1.7","7.2","-0.6","-4.1","778","4"
"Construction laborers","=""47-2061""","Line Item","113.1","13.6","8.0","119.8","14.3","8.1","6.8","6.0","780","3"
"Construction equipment operators","=""47-2070""","Summary","16.3","2.0","3.4","16.5","2.0","3.3","0.2","1.0","781","3"
"Paving, surfacing, and tamping equipment operators","=""47-2071""","Line Item","0.7","0.1","1.7","0.7","0.1","1.7","0.0","1.0","782","4"
"Pile driver operators","=""47-2072""","Line Item","0.1","0.0","1.6","0.1","0.0","1.5","0.0","1.0","783","4"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","15.6","1.9","3.6","15.7","1.9","3.5","0.1","1.0","784","4"
"Drywall installers, ceiling tile installers, and tapers","=""47-2080""","Summary","6.9","0.8","5.2","7.0","0.8","5.1","0.0","0.3","785","3"
"Drywall and ceiling tile installers","=""47-2081""","Line Item","6.1","0.7","5.2","6.1","0.7","5.2","0.1","1.0","786","4"
"Tapers","=""47-2082""","Line Item","0.9","0.1","4.9","0.9","0.1","4.8","0.0","-4.1","787","4"
"Electricians","=""47-2111""","Line Item","14.1","1.7","1.8","15.6","1.9","1.9","1.6","11.0","788","3"
"Glaziers","=""47-2121""","Line Item","0.4","0.0","0.7","0.4","0.0","0.7","0.0","1.0","789","3"
"Insulation workers","=""47-2130""","Summary","2.0","0.2","3.3","2.1","0.2","3.3","0.0","1.0","790","3"
"Insulation workers, floor, ceiling, and wall","=""47-2131""","Line Item","1.1","0.1","3.1","1.1","0.1","3.1","0.0","1.0","791","4"
"Insulation workers, mechanical","=""47-2132""","Line Item","1.0","0.1","3.5","1.0","0.1","3.5","0.0","1.0","792","4"
"Painters and paperhangers","=""47-2140""","Summary","5.9","0.7","1.6","6.0","0.7","1.6","0.1","1.0","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","5.9","0.7","1.6","6.0","0.7","1.6","0.1","1.0","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","11.8","1.4","2.3","11.9","1.4","2.2","0.1","1.0","796","3"
"Pipelayers","=""47-2151""","Line Item","1.4","0.2","3.6","1.4","0.2","3.8","0.0","1.0","797","4"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","10.4","1.3","2.2","10.5","1.2","2.1","0.1","1.0","798","4"
"Plasterers and stucco masons","=""47-2161""","Line Item","0.6","0.1","2.2","0.6","0.1","2.2","0.0","1.0","799","3"
"Reinforcing iron and rebar workers","=""47-2171""","Line Item","1.0","0.1","4.5","1.0","0.1","4.5","0.0","1.0","800","3"
"Roofers","=""47-2181""","Line Item","2.8","0.3","1.8","2.8","0.3","1.8","0.0","1.0","801","3"
"Sheet metal workers","=""47-2211""","Line Item","4.2","0.5","3.3","4.2","0.5","3.3","0.0","1.0","802","3"
"Structural iron and steel workers","=""47-2221""","Line Item","14.0","1.7","19.5","14.1","1.7","19.4","0.1","1.0","803","3"
"Helpers, construction trades","=""47-3000""","Summary","8.4","1.0","4.1","8.1","1.0","4.0","-0.3","-3.3","805","2"
"Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters","=""47-3011""","Line Item","0.5","0.1","2.8","0.5","0.1","3.2","0.0","1.0","806","3"
"Helpers--carpenters","=""47-3012""","Line Item","3.5","0.4","14.1","3.2","0.4","13.5","-0.3","-9.1","807","3"
"Helpers--electricians","=""47-3013""","Line Item","1.6","0.2","2.2","1.6","0.2","2.3","0.0","1.0","808","3"
"Helpers--painters, paperhangers, plasterers, and stucco masons","=""47-3014""","Line Item","0.1","0.0","1.1","0.1","0.0","1.1","0.0","1.0","809","3"
"Helpers--pipelayers, plumbers, pipefitters, and steamfitters","=""47-3015""","Line Item","1.4","0.2","2.9","1.4","0.2","2.9","0.0","1.0","810","3"
"Helpers, construction trades, all other","=""47-3019""","Line Item","1.3","0.2","4.6","1.3","0.2","4.5","0.0","1.0","812","3"
"Other construction and related workers","=""47-4000""","Summary","4.1","0.5","0.8","4.0","0.5","0.8","-0.1","-2.0","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","2.3","0.3","1.6","2.2","0.3","1.6","-0.1","-4.1","814","3"
