"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.5","1045","4"
"Transportation and material moving occupations","=""53-0000""","Summary","14.7","12.6","0.1","14.0","12.6","0.1","-0.7","-4.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.1","1.0","0.2","1.1","1.0","0.2","0.0","-3.9","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.1","1.0","0.2","1.1","1.0","0.2","0.0","-3.9","1050","3"
"Air transportation workers","=""53-2000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-3.9","1051","2"
"Aircraft pilots and flight engineers","=""53-2010""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-3.9","1052","3"
"Commercial pilots","=""53-2012""","Line Item","0.2","0.2","0.4","0.2","0.2","0.3","0.0","-3.9","1054","4"
"Motor vehicle operators","=""53-3000""","Summary","0.6","0.5","0.0","0.6","0.5","0.0","0.0","-3.9","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.6","0.5","0.0","0.5","0.5","0.0","0.0","-3.9","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-3.9","1063","4"
"Material moving workers","=""53-7000""","Summary","12.7","10.9","0.2","12.1","10.9","0.1","-0.6","-4.7","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","1097","3"
"Laborers and material movers","=""53-7060""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-3.9","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-3.9","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","1106","4"
"Pumping station operators","=""53-7070""","Summary","12.3","10.5","39.2","11.7","10.5","37.4","-0.6","-4.7","1107","3"
"Gas compressor and gas pumping station operators","=""53-7071""","Line Item","0.7","0.6","18.3","0.7","0.6","17.9","0.0","-3.9","1108","4"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.8","0.7","7.4","0.8","0.7","6.8","0.0","-3.9","1109","4"
"Wellhead pumpers","=""53-7073""","Line Item","10.7","9.2","66.2","10.2","9.2","64.4","-0.5","-4.8","1110","4"
